   GoodVibes v3.0.1 2023/07/27 10:10:56
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: --csv --output am1_exo_dist_gs 

   Temperature = 298.15 Kelvin   Pressure = 1 atm
   All energetic values below shown in Hartree unless otherwise specified.
   Using vibrational scale factor 1.0 for AM1/ZDO level of theory

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E,ZPE,H,T.S,T.qh-S,G(T),qh-G(T),
o  ts_exo_1069_reactant_2,0.030717,0.042046,0.077205,0.029910,0.029911,0.047295,0.047294,
o  ts_exo_1070_reactant_1,0.012030,0.087274,0.104923,0.033653,0.033658,0.071270,0.071265,
o  ts_exo_1070_reactant_2,0.029443,0.042084,0.075971,0.029908,0.029909,0.046063,0.046061,
o  ts_exo_1071_reactant_1,0.074098,0.122219,0.203044,0.036504,0.035848,0.166540,0.167196,
o  ts_exo_1071_reactant_2,0.080685,0.135979,0.223909,0.037449,0.037454,0.186460,0.186455,
o  ts_exo_1072_reactant_1,0.024301,0.127832,0.159655,0.038316,0.037981,0.121338,0.121673,
o  ts_exo_1072_reactant_2,0.080318,0.135986,0.223546,0.037443,0.037447,0.186104,0.186099,
o  ts_exo_1073_reactant_1,0.135490,0.094457,0.236442,0.036005,0.035941,0.200437,0.200501,
o  ts_exo_1073_reactant_2,0.080743,0.135987,0.223961,0.037420,0.037425,0.186541,0.186536,
o  ts_exo_1074_reactant_1,0.075354,0.085502,0.166825,0.034996,0.034996,0.131829,0.131829,
o  ts_exo_1074_reactant_2,0.080352,0.135993,0.223584,0.037436,0.037441,0.186148,0.186143,
o  ts_exo_1075_reactant_1,0.094097,0.084826,0.185132,0.036444,0.036424,0.148688,0.148708,
o  ts_exo_1075_reactant_2,0.080973,0.135984,0.224191,0.037425,0.037430,0.186766,0.186761,
o  ts_exo_1076_reactant_1,0.012588,0.087257,0.105463,0.033650,0.033654,0.071813,0.071808,
o  ts_exo_1076_reactant_2,0.079702,0.136000,0.222944,0.037446,0.037451,0.185498,0.185494,
o  ts_exo_1077_reactant_1,0.024825,0.098279,0.129590,0.036881,0.035758,0.092709,0.093832,
o  ts_exo_1077_reactant_2,0.031537,0.079128,0.115747,0.030302,0.030285,0.085445,0.085462,
o  ts_exo_1078_reactant_1,-0.023849,0.103558,0.087077,0.038349,0.037866,0.048728,0.049210,
o  ts_exo_1078_reactant_2,0.028663,0.079206,0.112946,0.030294,0.030277,0.082652,0.082669,
o  ts_exo_1079_reactant_1,0.093955,0.070673,0.170783,0.035321,0.035307,0.135462,0.135476,
o  ts_exo_1079_reactant_2,0.031264,0.079142,0.115477,0.030276,0.030262,0.085201,0.085215,
o  ts_exo_1080_reactant_1,0.033082,0.061563,0.100317,0.034461,0.034464,0.065856,0.065853,
o  ts_exo_1080_reactant_2,0.030437,0.079165,0.114678,0.030291,0.030275,0.084388,0.084404,
o  ts_exo_1081_reactant_1,0.052644,0.060941,0.119474,0.035836,0.035835,0.083638,0.083639,
o  ts_exo_1081_reactant_2,0.031312,0.079145,0.115530,0.030283,0.030268,0.085248,0.085262,
o  ts_exo_1082_reactant_1,-0.038534,0.063190,0.030046,0.033241,0.033246,-0.003195,-0.003200,
o  ts_exo_1082_reactant_2,0.029313,0.079191,0.113582,0.030293,0.030277,0.083289,0.083306,
o  ts_exo_1083_reactant_1,0.023248,0.098356,0.128064,0.036403,0.035521,0.091661,0.092542,
o  ts_exo_1083_reactant_2,-0.016249,0.084634,0.074289,0.033101,0.033077,0.041188,0.041212,
o  ts_exo_1084_reactant_1,-0.026728,0.103844,0.084396,0.037755,0.037587,0.046641,0.046809,
o  ts_exo_1084_reactant_2,-0.018368,0.084681,0.072229,0.033134,0.033108,0.039096,0.039121,
o  ts_exo_1085_reactant_1,0.092738,0.070706,0.169598,0.035327,0.035311,0.134271,0.134287,
o  ts_exo_1085_reactant_2,-0.016488,0.084645,0.074046,0.033059,0.033038,0.040987,0.041008,
o  ts_exo_1086_reactant_1,0.031827,0.061602,0.099099,0.034462,0.034465,0.064637,0.064634,
o  ts_exo_1086_reactant_2,-0.017489,0.084672,0.073082,0.033093,0.033068,0.039988,0.040014,
o  ts_exo_1087_reactant_1,0.051374,0.060978,0.118241,0.035839,0.035838,0.082402,0.082404,
o  ts_exo_1087_reactant_2,-0.016381,0.084645,0.074155,0.033069,0.033047,0.041087,0.041109,
o  ts_exo_1088_reactant_1,-0.038582,0.063181,0.029986,0.033235,0.033239,-0.003249,-0.003253,
o  ts_exo_1088_reactant_2,-0.024315,0.085309,0.066643,0.032421,0.032426,0.034222,0.034217,
o  ts_exo_1089_reactant_1,0.024140,0.098285,0.128921,0.037249,0.035939,0.091672,0.092982,
o  ts_exo_1089_reactant_2,0.044825,0.068080,0.117260,0.028838,0.028838,0.088423,0.088422,
o  ts_exo_1090_reactant_1,-0.025122,0.103593,0.085831,0.038319,0.037844,0.047512,0.047987,
o  ts_exo_1090_reactant_2,0.039496,0.068552,0.112991,0.029893,0.029893,0.083098,0.083098,
o  ts_exo_1091_reactant_1,0.093667,0.070664,0.170490,0.035331,0.035316,0.135159,0.135174,
o  ts_exo_1091_reactant_2,0.043455,0.068386,0.116823,0.030019,0.030013,0.086805,0.086811,
o  ts_exo_1092_reactant_1,0.032732,0.061556,0.099962,0.034467,0.034470,0.065496,0.065492,
o  ts_exo_1092_reactant_2,0.042662,0.068407,0.116075,0.030101,0.030086,0.085974,0.085989,
o  ts_exo_1093_reactant_1,0.052696,0.060929,0.119520,0.035849,0.035848,0.083671,0.083672,
o  ts_exo_1093_reactant_2,0.044587,0.068229,0.117953,0.030725,0.030425,0.087228,0.087529,
o  ts_exo_1094_reactant_1,-0.039499,0.063217,0.029104,0.033231,0.033235,-0.004127,-0.004131,
o  ts_exo_1094_reactant_2,0.040071,0.068490,0.113484,0.029794,0.029797,0.083690,0.083687,
o  ts_exo_1095_reactant_1,0.024367,0.098349,0.129156,0.036127,0.035392,0.093030,0.093764,
o  ts_exo_1095_reactant_2,0.032753,0.041994,0.079189,0.029912,0.029913,0.049277,0.049276,
o  ts_exo_1096_reactant_1,-0.025584,0.103808,0.085504,0.037750,0.037587,0.047754,0.047916,
o  ts_exo_1096_reactant_2,0.030626,0.042051,0.077121,0.029909,0.029910,0.047212,0.047211,
o  ts_exo_1097_reactant_1,0.093812,0.070679,0.170649,0.035335,0.035319,0.135313,0.135329,
o  ts_exo_1097_reactant_2,0.032578,0.042007,0.079022,0.029901,0.029902,0.049121,0.049120,
o  ts_exo_1098_reactant_1,0.032875,0.061577,0.100125,0.034467,0.034470,0.065657,0.065654,
o  ts_exo_1098_reactant_2,0.031671,0.042032,0.078141,0.029902,0.029903,0.048239,0.048238,
o  ts_exo_1099_reactant_1,0.052543,0.060950,0.119385,0.035845,0.035843,0.083540,0.083542,
o  ts_exo_1099_reactant_2,0.032748,0.041998,0.079185,0.029906,0.029907,0.049279,0.049278,
o  ts_exo_1100_reactant_1,-0.038781,0.063202,0.029811,0.033246,0.033251,-0.003435,-0.003440,
o  ts_exo_1100_reactant_2,0.030302,0.042075,0.076813,0.029896,0.029897,0.046917,0.046916,
o  ts_exo_1101_reactant_1,0.024505,0.098322,0.129281,0.036286,0.035467,0.092995,0.093814,
