   GoodVibes v3.0.1 2023/07/27 10:08:16
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: --csv --output am1_endo_dist_gs 

   Temperature = 298.15 Kelvin   Pressure = 1 atm
   All energetic values below shown in Hartree unless otherwise specified.
   Using vibrational scale factor 1.0 for AM1/ZDO level of theory

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E,ZPE,H,T.S,T.qh-S,G(T),qh-G(T),
o  ts_endo_1111_reactant_2,0.036886,0.079041,0.120965,0.030162,0.030160,0.090803,0.090805,
o  ts_endo_1112_reactant_1,0.031673,0.075791,0.112927,0.033354,0.033359,0.079572,0.079568,
o  ts_endo_1112_reactant_2,0.034496,0.079099,0.118636,0.030176,0.030172,0.088460,0.088464,
o  ts_endo_1113_reactant_1,0.086172,0.111213,0.203802,0.035424,0.035196,0.168378,0.168607,
o  ts_endo_1113_reactant_2,-0.011036,0.084501,0.079371,0.033100,0.033078,0.046271,0.046293,
o  ts_endo_1114_reactant_1,0.040537,0.116294,0.164205,0.038058,0.037802,0.126147,0.126403,
o  ts_endo_1114_reactant_2,-0.014371,0.084578,0.076120,0.033133,0.033107,0.042988,0.043013,
o  ts_endo_1115_reactant_1,0.150742,0.083247,0.240252,0.035463,0.035453,0.204789,0.204799,
o  ts_endo_1115_reactant_2,-0.010802,0.084502,0.079589,0.033055,0.033037,0.046534,0.046553,
o  ts_endo_1116_reactant_1,0.087427,0.074295,0.167472,0.034555,0.034560,0.132917,0.132913,
o  ts_endo_1116_reactant_2,-0.012027,0.084528,0.078402,0.033090,0.033069,0.045312,0.045333,
o  ts_endo_1117_reactant_1,0.105772,0.073652,0.185400,0.035929,0.035931,0.149470,0.149469,
o  ts_endo_1117_reactant_2,-0.010760,0.084501,0.079635,0.033068,0.033048,0.046567,0.046587,
o  ts_endo_1118_reactant_1,0.029318,0.075824,0.110605,0.033356,0.033360,0.077249,0.077245,
o  ts_endo_1118_reactant_2,-0.013569,0.084563,0.076903,0.033114,0.033091,0.043789,0.043811,
o  ts_endo_1119_reactant_1,0.087446,0.111204,0.205064,0.035405,0.035189,0.169659,0.169875,
o  ts_endo_1119_reactant_2,0.050505,0.067941,0.122806,0.028852,0.028853,0.093954,0.093953,
o  ts_endo_1120_reactant_1,0.040990,0.116295,0.164652,0.038024,0.037780,0.126628,0.126872,
o  ts_endo_1120_reactant_2,0.045522,0.068276,0.118882,0.030442,0.030320,0.088440,0.088562,
o  ts_endo_1121_reactant_1,0.151881,0.083221,0.241372,0.035480,0.035469,0.205892,0.205903,
o  ts_endo_1121_reactant_2,0.049909,0.068054,0.123122,0.030835,0.030468,0.092287,0.092654,
o  ts_endo_1122_reactant_1,0.088532,0.074268,0.168556,0.034567,0.034571,0.133990,0.133985,
o  ts_endo_1122_reactant_2,0.048671,0.068096,0.121933,0.030893,0.030483,0.091040,0.091450,
o  ts_endo_1123_reactant_1,0.107229,0.073629,0.186841,0.035948,0.035949,0.150893,0.150892,
o  ts_endo_1123_reactant_2,0.050531,0.067911,0.122803,0.028853,0.028853,0.093951,0.093950,
o  ts_endo_1124_reactant_1,0.030359,0.075806,0.111629,0.033355,0.033359,0.078275,0.078270,
o  ts_endo_1124_reactant_2,0.046680,0.068272,0.119995,0.030239,0.030199,0.089755,0.089796,
o  ts_endo_1125_reactant_1,0.087365,0.111205,0.204980,0.035379,0.035182,0.169601,0.169797,
o  ts_endo_1125_reactant_2,0.038107,0.041857,0.084411,0.029924,0.029925,0.054487,0.054486,
o  ts_endo_1126_reactant_1,0.041217,0.116282,0.164865,0.038016,0.037781,0.126849,0.127084,
o  ts_endo_1126_reactant_2,0.034611,0.041957,0.081004,0.029902,0.029903,0.051102,0.051101,
o  ts_endo_1127_reactant_1,0.151878,0.083220,0.241369,0.035486,0.035474,0.205883,0.205895,
o  ts_endo_1127_reactant_2,0.038421,0.041854,0.084717,0.029916,0.029917,0.054801,0.054800,
o  ts_endo_1128_reactant_1,0.088522,0.074268,0.168545,0.034569,0.034573,0.133976,0.133973,
o  ts_endo_1128_reactant_2,0.037236,0.041887,0.083566,0.029915,0.029916,0.053651,0.053650,
o  ts_endo_1129_reactant_1,0.107119,0.073628,0.186728,0.035948,0.035949,0.150780,0.150780,
o  ts_endo_1129_reactant_2,0.038603,0.041847,0.084894,0.029921,0.029922,0.054973,0.054972,
o  ts_endo_1130_reactant_1,0.030471,0.075796,0.111734,0.033361,0.033365,0.078373,0.078369,
o  ts_endo_1130_reactant_2,0.035638,0.041932,0.082011,0.029910,0.029911,0.052101,0.052100,
o  ts_endo_1131_reactant_1,0.087623,0.111212,0.205240,0.035353,0.035171,0.169887,0.170069,
o  ts_endo_1131_reactant_2,0.088111,0.135837,0.231162,0.037378,0.037384,0.193784,0.193778,
o  ts_endo_1133_reactant_1,0.152480,0.083201,0.241955,0.035490,0.035479,0.206464,0.206476,
o  ts_endo_1133_reactant_2,0.088596,0.135833,0.231631,0.037352,0.037358,0.194279,0.194273,
o  ts_endo_1134_reactant_1,0.089053,0.074245,0.169059,0.034577,0.034581,0.134481,0.134477,
o  ts_endo_1134_reactant_2,0.087346,0.135858,0.230415,0.037372,0.037378,0.193044,0.193038,
o  ts_endo_1135_reactant_1,0.107967,0.073609,0.187564,0.035962,0.035962,0.151602,0.151602,
o  ts_endo_1135_reactant_2,0.088749,0.135828,0.231782,0.037357,0.037363,0.194425,0.194419,
o  ts_endo_1136_reactant_1,0.030819,0.075779,0.112064,0.033358,0.033363,0.078706,0.078702,
o  ts_endo_1136_reactant_2,0.085973,0.135883,0.229073,0.037386,0.037392,0.191687,0.191681,
o  ts_endo_1137_reactant_1,0.073536,0.085768,0.164732,0.031854,0.031853,0.132879,0.132879,
o  ts_endo_1137_reactant_2,-0.010230,0.062230,0.057176,0.031337,0.031341,0.025838,0.025835,
o  ts_endo_1138_reactant_1,0.073936,0.085763,0.165129,0.031858,0.031857,0.133271,0.133272,
o  ts_endo_1138_reactant_2,-0.019759,0.090746,0.077316,0.034556,0.034547,0.042761,0.042770,
o  ts_endo_1139_reactant_1,0.073717,0.085770,0.164917,0.031858,0.031857,0.133059,0.133060,
o  ts_endo_1139_reactant_2,-0.093162,0.096286,0.010481,0.037504,0.037376,-0.027023,-0.026895,
o  ts_endo_1140_reactant_1,0.073934,0.085761,0.165128,0.031864,0.031863,0.133264,0.133265,
o  ts_endo_1140_reactant_2,-0.021935,0.080217,0.064386,0.033899,0.033906,0.030487,0.030480,
o  ts_endo_1141_reactant_1,0.073248,0.085777,0.164446,0.031836,0.031837,0.132609,0.132609,
o  ts_endo_1141_reactant_2,-0.021343,0.053551,0.038011,0.034311,0.034318,0.003700,0.003694,
o  ts_endo_1142_reactant_1,0.073566,0.085770,0.164772,0.031871,0.031870,0.132900,0.132902,
o  ts_endo_1142_reactant_2,0.034954,0.146737,0.190761,0.042375,0.041927,0.148386,0.148834,
o  ts_endo_1143_reactant_1,0.055919,0.114198,0.177035,0.035728,0.035709,0.141307,0.141326,
o  ts_endo_1143_reactant_2,-0.008541,0.062253,0.058867,0.031291,0.031294,0.027576,0.027572,
o  ts_endo_1144_reactant_1,0.056409,0.114193,0.177522,0.035730,0.035711,0.141792,0.141811,
o  ts_endo_1144_reactant_2,-0.017738,0.090762,0.079333,0.034515,0.034506,0.044818,0.044828,
o  ts_endo_1145_reactant_1,0.056071,0.114207,0.177202,0.035750,0.035727,0.141452,0.141475,
o  ts_endo_1145_reactant_2,-0.091671,0.096307,0.011968,0.037380,0.037247,-0.025412,-0.025278,
o  ts_endo_1146_reactant_1,0.057122,0.114163,0.178214,0.035762,0.035735,0.142452,0.142479,
o  ts_endo_1146_reactant_2,-0.020247,0.080257,0.066072,0.033819,0.033825,0.032254,0.032247,
o  ts_endo_1147_reactant_1,0.054821,0.114227,0.175951,0.035686,0.035672,0.140264,0.140279,
o  ts_endo_1147_reactant_2,-0.019496,0.053564,0.039856,0.034280,0.034286,0.005577,0.005570,
o  ts_endo_1148_reactant_1,0.056239,0.114201,0.177374,0.035787,0.035756,0.141588,0.141619,
o  ts_endo_1148_reactant_2,0.037306,0.146783,0.193115,0.042286,0.041837,0.150829,0.151278,
o  ts_endo_1149_reactant_1,0.003570,0.119788,0.131233,0.038501,0.038430,0.092732,0.092803,
o  ts_endo_1149_reactant_2,-0.009136,0.062189,0.058293,0.031645,0.031645,0.026648,0.026648,
o  ts_endo_1150_reactant_1,-0.000329,0.120195,0.127503,0.037792,0.037726,0.089711,0.089776,
o  ts_endo_1150_reactant_2,-0.018865,0.090620,0.078190,0.034925,0.034824,0.043265,0.043367,
o  ts_endo_1151_reactant_1,0.002884,0.119819,0.130572,0.038456,0.038408,0.092116,0.092164,
o  ts_endo_1151_reactant_2,-0.092442,0.096330,0.011231,0.037408,0.037271,-0.026177,-0.026040,
o  ts_endo_1152_reactant_1,0.004660,0.119793,0.132312,0.038453,0.038388,0.093859,0.093924,
o  ts_endo_1152_reactant_2,-0.019703,0.080382,0.066697,0.033723,0.033730,0.032974,0.032967,
o  ts_endo_1153_reactant_1,0.001560,0.119853,0.129290,0.038495,0.038436,0.090794,0.090853,
o  ts_endo_1153_reactant_2,-0.020692,0.053663,0.038772,0.034277,0.034284,0.004495,0.004488,
o  ts_endo_1154_reactant_1,-0.000417,0.120209,0.127434,0.037809,0.037742,0.089626,0.089692,
o  ts_endo_1154_reactant_2,0.038134,0.146691,0.193895,0.042397,0.041937,0.151499,0.151958,
o  ts_endo_1155_reactant_1,0.118729,0.086058,0.211696,0.036396,0.036335,0.175300,0.175361,
o  ts_endo_1155_reactant_2,-0.008346,0.062173,0.059038,0.031570,0.031572,0.027469,0.027466,
o  ts_endo_1156_reactant_1,0.118860,0.086081,0.211850,0.036397,0.036335,0.175453,0.175515,
o  ts_endo_1156_reactant_2,-0.018114,0.090482,0.078868,0.035292,0.034948,0.043576,0.043920,
o  ts_endo_1157_reactant_1,0.118645,0.086065,0.211626,0.036423,0.036354,0.175204,0.175272,
o  ts_endo_1157_reactant_2,-0.091870,0.096300,0.011756,0.037345,0.037230,-0.025589,-0.025474,
o  ts_endo_1158_reactant_1,0.119374,0.086059,0.212348,0.036419,0.036351,0.175929,0.175997,
o  ts_endo_1158_reactant_2,-0.019885,0.080054,0.066365,0.034055,0.034063,0.032309,0.032302,
o  ts_endo_1159_reactant_1,0.117999,0.086086,0.210986,0.036373,0.036315,0.174613,0.174671,
o  ts_endo_1159_reactant_2,-0.020182,0.053656,0.039245,0.034215,0.034222,0.005030,0.005023,
o  ts_endo_1160_reactant_1,0.118828,0.086076,0.211817,0.036412,0.036347,0.175405,0.175470,
o  ts_endo_1160_reactant_2,0.037250,0.146764,0.193031,0.042227,0.041818,0.150803,0.151212,
o  ts_endo_1161_reactant_1,0.056260,0.077002,0.139649,0.035442,0.035444,0.104207,0.104205,
o  ts_endo_1161_reactant_2,-0.007932,0.062180,0.059463,0.031579,0.031581,0.027884,0.027882,
o  ts_endo_1162_reactant_1,0.056431,0.077021,0.139840,0.035445,0.035447,0.104395,0.104393,
o  ts_endo_1162_reactant_2,-0.018030,0.090514,0.078965,0.035178,0.034913,0.043787,0.044052,
o  ts_endo_1163_reactant_1,0.056042,0.077026,0.139459,0.035454,0.035455,0.104004,0.104003,
o  ts_endo_1163_reactant_2,-0.091475,0.096304,0.012162,0.037383,0.037254,-0.025221,-0.025091,
o  ts_endo_1164_reactant_1,0.057058,0.076992,0.140440,0.035447,0.035449,0.104993,0.104991,
o  ts_endo_1164_reactant_2,-0.019485,0.080184,0.066818,0.033901,0.033908,0.032917,0.032910,
o  ts_endo_1165_reactant_1,0.055065,0.077057,0.138503,0.035437,0.035438,0.103065,0.103064,
o  ts_endo_1165_reactant_2,-0.020011,0.053655,0.039422,0.034230,0.034236,0.005192,0.005186,
o  ts_endo_1166_reactant_1,0.056216,0.077027,0.139632,0.035453,0.035454,0.104179,0.104178,
o  ts_endo_1166_reactant_2,0.037120,0.146771,0.192916,0.042269,0.041837,0.150647,0.151079,
o  ts_endo_1167_reactant_1,0.075996,0.076283,0.158877,0.036845,0.036837,0.122032,0.122040,
o  ts_endo_1167_reactant_2,-0.007362,0.062177,0.060020,0.031554,0.031557,0.028466,0.028463,
o  ts_endo_1168_reactant_1,0.076211,0.076299,0.159111,0.036854,0.036845,0.122257,0.122265,
o  ts_endo_1168_reactant_2,-0.017372,0.090484,0.079601,0.035230,0.034930,0.044371,0.044671,
o  ts_endo_1169_reactant_1,0.075893,0.076298,0.158791,0.036852,0.036843,0.121939,0.121948,
o  ts_endo_1169_reactant_2,-0.090714,0.096288,0.012905,0.037378,0.037251,-0.024473,-0.024346,
o  ts_endo_1170_reactant_1,0.076787,0.076279,0.159671,0.036863,0.036854,0.122808,0.122817,
o  ts_endo_1170_reactant_2,-0.018741,0.080178,0.067550,0.033893,0.033901,0.033656,0.033649,
o  ts_endo_1171_reactant_1,0.074898,0.076321,0.157804,0.036818,0.036811,0.120986,0.120994,
o  ts_endo_1171_reactant_2,-0.019527,0.053650,0.039896,0.034220,0.034226,0.005676,0.005670,
o  ts_endo_1172_reactant_1,0.075984,0.076300,0.158883,0.036853,0.036845,0.122029,0.122038,
o  ts_endo_1172_reactant_2,0.037537,0.146767,0.193322,0.042248,0.041822,0.151074,0.151500,
o  ts_endo_1173_reactant_1,-0.008666,0.078984,0.076399,0.034158,0.034163,0.042241,0.042235,
o  ts_endo_1173_reactant_2,-0.008862,0.062180,0.058547,0.031616,0.031617,0.026931,0.026930,
o  ts_endo_1174_reactant_1,-0.008566,0.079006,0.076521,0.034159,0.034164,0.042362,0.042357,
o  ts_endo_1174_reactant_2,-0.019260,0.090582,0.077769,0.034994,0.034842,0.042776,0.042927,
o  ts_endo_1175_reactant_1,-0.008982,0.078995,0.076102,0.034180,0.034185,0.041922,0.041917,
o  ts_endo_1175_reactant_2,-0.092622,0.096329,0.011043,0.037383,0.037254,-0.026340,-0.026210,
o  ts_endo_1176_reactant_1,-0.007865,0.078993,0.077203,0.034144,0.034149,0.043060,0.043054,
o  ts_endo_1176_reactant_2,-0.020187,0.080238,0.066139,0.033841,0.033848,0.032298,0.032292,
o  ts_endo_1177_reactant_1,-0.009872,0.079017,0.075231,0.034175,0.034180,0.041056,0.041051,
o  ts_endo_1177_reactant_2,-0.020539,0.053669,0.038912,0.034235,0.034241,0.004677,0.004671,
o  ts_endo_1178_reactant_1,-0.008773,0.079006,0.076320,0.034175,0.034179,0.042146,0.042141,
o  ts_endo_1178_reactant_2,0.036705,0.146773,0.192513,0.042293,0.041856,0.150220,0.150657,
o  ts_endo_1179_reactant_1,0.086187,0.094681,0.185776,0.031433,0.031435,0.154343,0.154342,
o  ts_endo_1179_reactant_2,-0.010074,0.062199,0.057289,0.031300,0.031303,0.025990,0.025986,
o  ts_endo_1180_reactant_1,0.086434,0.094686,0.186029,0.031432,0.031434,0.154597,0.154595,
o  ts_endo_1180_reactant_2,-0.019228,0.090700,0.077797,0.034545,0.034536,0.043252,0.043261,
o  ts_endo_1181_reactant_1,0.086044,0.094695,0.185648,0.031432,0.031434,0.154215,0.154214,
o  ts_endo_1181_reactant_2,-0.092847,0.096241,0.010747,0.037497,0.037363,-0.026750,-0.026616,
o  ts_endo_1182_reactant_1,0.086328,0.094692,0.185929,0.031433,0.031435,0.154496,0.154494,
o  ts_endo_1182_reactant_2,-0.021045,0.080213,0.065252,0.033859,0.033866,0.031392,0.031386,
o  ts_endo_1183_reactant_1,0.085653,0.094700,0.185258,0.031428,0.031429,0.153830,0.153828,
o  ts_endo_1183_reactant_2,-0.020944,0.053514,0.038368,0.034296,0.034303,0.004072,0.004066,
o  ts_endo_1184_reactant_1,0.085826,0.094702,0.185438,0.031436,0.031437,0.154003,0.154001,
o  ts_endo_1184_reactant_2,0.035438,0.146718,0.191212,0.042361,0.041892,0.148852,0.149320,
o  ts_endo_1185_reactant_1,0.071685,0.122380,0.200644,0.035622,0.035499,0.165022,0.165144,
o  ts_endo_1185_reactant_2,-0.009807,0.062246,0.057584,0.031253,0.031257,0.026331,0.026327,
o  ts_endo_1186_reactant_1,0.071825,0.122393,0.200793,0.035611,0.035492,0.165183,0.165301,
o  ts_endo_1186_reactant_2,-0.018944,0.090738,0.078105,0.034519,0.034510,0.043586,0.043595,
o  ts_endo_1187_reactant_1,0.071291,0.122367,0.200278,0.035848,0.035581,0.164430,0.164697,
o  ts_endo_1187_reactant_2,-0.093066,0.096295,0.010556,0.037362,0.037225,-0.026807,-0.026670,
o  ts_endo_1188_reactant_1,0.072184,0.122372,0.201142,0.035660,0.035516,0.165483,0.165627,
o  ts_endo_1188_reactant_2,-0.021042,0.080268,0.065287,0.033821,0.033827,0.031466,0.031460,
o  ts_endo_1189_reactant_1,0.070429,0.122427,0.199417,0.035568,0.035463,0.163850,0.163954,
o  ts_endo_1189_reactant_2,-0.020698,0.053544,0.038638,0.034287,0.034294,0.004351,0.004345,
o  ts_endo_1190_reactant_1,0.071117,0.122364,0.200117,0.035930,0.035609,0.164187,0.164508,
o  ts_endo_1190_reactant_2,0.035899,0.146702,0.191661,0.042390,0.041904,0.149271,0.149756,
o  ts_endo_1191_reactant_1,0.020132,0.127963,0.155580,0.038110,0.037919,0.117470,0.117661,
o  ts_endo_1191_reactant_2,-0.008667,0.062157,0.058736,0.031672,0.031670,0.027065,0.027066,
o  ts_endo_1192_reactant_1,0.020447,0.127969,0.155887,0.038073,0.037882,0.117815,0.118005,
o  ts_endo_1192_reactant_2,-0.019851,0.090581,0.077208,0.035184,0.034903,0.042023,0.042305,
o  ts_endo_1193_reactant_1,0.019696,0.127972,0.155145,0.038056,0.037897,0.117089,0.117248,
o  ts_endo_1193_reactant_2,-0.093058,0.096329,0.010593,0.037361,0.037220,-0.026768,-0.026627,
o  ts_endo_1194_reactant_1,0.020825,0.127919,0.156249,0.038186,0.037973,0.118063,0.118276,
o  ts_endo_1194_reactant_2,-0.020045,0.080146,0.066250,0.033959,0.033967,0.032291,0.032283,
o  ts_endo_1195_reactant_1,0.017738,0.128004,0.153219,0.038036,0.037908,0.115183,0.115311,
o  ts_endo_1195_reactant_2,-0.021024,0.053662,0.038427,0.034241,0.034247,0.004186,0.004180,
o  ts_endo_1196_reactant_1,0.019604,0.128008,0.155069,0.038008,0.037847,0.117061,0.117223,
o  ts_endo_1196_reactant_2,0.036652,0.146764,0.192457,0.042372,0.041861,0.150084,0.150595,
o  ts_endo_1197_reactant_1,0.133532,0.094545,0.234533,0.035880,0.035845,0.198653,0.198688,
o  ts_endo_1197_reactant_2,-0.008579,0.062118,0.058761,0.031600,0.031602,0.027162,0.027160,
o  ts_endo_1198_reactant_1,0.133388,0.094558,0.234398,0.035869,0.035835,0.198530,0.198563,
o  ts_endo_1198_reactant_2,-0.019550,0.090507,0.077422,0.035104,0.034871,0.042318,0.042550,
o  ts_endo_1199_reactant_1,0.133294,0.094547,0.234299,0.035888,0.035853,0.198410,0.198446,
o  ts_endo_1199_reactant_2,-0.092615,0.096284,0.010989,0.037331,0.037211,-0.026343,-0.026222,
o  ts_endo_1200_reactant_1,0.133944,0.094541,0.234944,0.035893,0.035855,0.199051,0.199090,
o  ts_endo_1200_reactant_2,-0.020709,0.079989,0.065495,0.034090,0.034098,0.031405,0.031397,
o  ts_endo_1201_reactant_1,0.132602,0.094566,0.233615,0.035854,0.035824,0.197760,0.197790,
o  ts_endo_1201_reactant_2,-0.021002,0.053640,0.038401,0.034187,0.034194,0.004214,0.004208,
o  ts_endo_1202_reactant_1,0.133237,0.094559,0.234250,0.035872,0.035839,0.198377,0.198410,
o  ts_endo_1202_reactant_2,0.036093,0.146748,0.191857,0.042231,0.041809,0.149626,0.150048,
o  ts_endo_1203_reactant_1,0.072438,0.085604,0.163979,0.034930,0.034931,0.129050,0.129048,
o  ts_endo_1203_reactant_2,-0.008796,0.062128,0.058566,0.031631,0.031632,0.026935,0.026934,
o  ts_endo_1204_reactant_1,0.072158,0.085617,0.163712,0.034926,0.034928,0.128786,0.128784,
o  ts_endo_1204_reactant_2,-0.019723,0.090533,0.077277,0.035102,0.034873,0.042174,0.042403,
o  ts_endo_1205_reactant_1,0.071933,0.085623,0.163494,0.034930,0.034932,0.128563,0.128562,
o  ts_endo_1205_reactant_2,-0.092824,0.096299,0.010802,0.037363,0.037229,-0.026561,-0.026428,
o  ts_endo_1206_reactant_1,0.073069,0.085588,0.164598,0.034938,0.034940,0.129661,0.129659,
o  ts_endo_1206_reactant_2,-0.020918,0.080079,0.065326,0.033984,0.033991,0.031342,0.031334,
o  ts_endo_1207_reactant_1,0.070803,0.085654,0.162385,0.034908,0.034910,0.127477,0.127475,
o  ts_endo_1207_reactant_2,-0.021191,0.053647,0.038230,0.034208,0.034215,0.004021,0.004014,
o  ts_endo_1208_reactant_1,0.071850,0.085629,0.163413,0.034923,0.034925,0.128490,0.128488,
o  ts_endo_1208_reactant_2,0.035863,0.146754,0.191648,0.042294,0.041842,0.149354,0.149806,
o  ts_endo_1209_reactant_1,0.090744,0.084923,0.181830,0.036319,0.036312,0.145511,0.145518,
o  ts_endo_1209_reactant_2,-0.008371,0.062127,0.058981,0.031607,0.031609,0.027373,0.027371,
o  ts_endo_1210_reactant_1,0.090441,0.084937,0.181540,0.036314,0.036307,0.145226,0.145233,
o  ts_endo_1210_reactant_2,-0.019158,0.090513,0.077824,0.035134,0.034882,0.042690,0.042942,
o  ts_endo_1211_reactant_1,0.090354,0.084933,0.181449,0.036315,0.036308,0.145134,0.145141,
o  ts_endo_1211_reactant_2,-0.092275,0.096290,0.011338,0.037355,0.037224,-0.026017,-0.025886,
o  ts_endo_1212_reactant_1,0.091220,0.084917,0.182306,0.036334,0.036326,0.145972,0.145980,
o  ts_endo_1212_reactant_2,-0.020278,0.080096,0.065968,0.033956,0.033964,0.032011,0.032004,
o  ts_endo_1213_reactant_1,0.089288,0.084956,0.180393,0.036279,0.036275,0.144114,0.144118,
o  ts_endo_1213_reactant_2,-0.020779,0.053645,0.038632,0.034196,0.034203,0.004436,0.004429,
o  ts_endo_1214_reactant_1,0.090212,0.084941,0.181312,0.036307,0.036301,0.145005,0.145011,
o  ts_endo_1214_reactant_2,0.036180,0.146750,0.191955,0.042273,0.041829,0.149682,0.150127,
o  ts_endo_1215_reactant_1,0.010089,0.087321,0.103023,0.033647,0.033652,0.069376,0.069371,
o  ts_endo_1215_reactant_2,-0.009273,0.062134,0.058102,0.031647,0.031648,0.026455,0.026454,
o  ts_endo_1216_reactant_1,0.010057,0.087328,0.102997,0.033645,0.033650,0.069352,0.069347,
o  ts_endo_1216_reactant_2,-0.020603,0.090575,0.076414,0.034964,0.034824,0.041450,0.041590,
o  ts_endo_1217_reactant_1,0.009683,0.087327,0.102626,0.033656,0.033660,0.068971,0.068966,
o  ts_endo_1217_reactant_2,-0.093476,0.096313,0.010167,0.037367,0.037233,-0.027200,-0.027066,
o  ts_endo_1218_reactant_1,0.010789,0.087313,0.103713,0.033641,0.033646,0.070072,0.070067,
o  ts_endo_1218_reactant_2,-0.021594,0.080065,0.064642,0.033994,0.034002,0.030648,0.030640,
o  ts_endo_1219_reactant_1,0.008531,0.087352,0.101496,0.033651,0.033656,0.067845,0.067840,
o  ts_endo_1219_reactant_2,-0.021659,0.053660,0.037776,0.034210,0.034217,0.003566,0.003560,
o  ts_endo_1220_reactant_1,0.009516,0.087347,0.102474,0.033643,0.033648,0.068831,0.068826,
o  ts_endo_1220_reactant_2,0.036311,0.146722,0.192074,0.042336,0.041861,0.149738,0.150213,
o  ts_endo_1221_reactant_1,0.033561,0.070850,0.109056,0.030990,0.030991,0.078067,0.078066,
o  ts_endo_1221_reactant_2,-0.007543,0.062148,0.059760,0.031280,0.031283,0.028480,0.028476,
o  ts_endo_1222_reactant_1,0.033666,0.070849,0.109161,0.030990,0.030991,0.078171,0.078170,
o  ts_endo_1222_reactant_2,-0.016799,0.090653,0.080168,0.034525,0.034514,0.045643,0.045654,
o  ts_endo_1223_reactant_1,0.033095,0.070866,0.108606,0.030989,0.030990,0.077617,0.077616,
o  ts_endo_1223_reactant_2,-0.090586,0.096203,0.012954,0.037460,0.037325,-0.024507,-0.024371,
o  ts_endo_1224_reactant_1,0.033907,0.070848,0.109401,0.030990,0.030991,0.078410,0.078409,
o  ts_endo_1224_reactant_2,-0.018619,0.080074,0.067578,0.033929,0.033936,0.033649,0.033642,
o  ts_endo_1225_reactant_1,0.032203,0.070891,0.107735,0.030984,0.030985,0.076751,0.076750,
o  ts_endo_1225_reactant_2,-0.018801,0.053483,0.040464,0.034259,0.034266,0.006205,0.006198,
o  ts_endo_1226_reactant_1,0.033876,0.070844,0.109365,0.030990,0.030991,0.078375,0.078374,
o  ts_endo_1226_reactant_2,0.040181,0.146516,0.195770,0.042533,0.041948,0.153237,0.153822,
o  ts_endo_1227_reactant_1,0.021607,0.098548,0.126409,0.034979,0.034914,0.091429,0.091495,
o  ts_endo_1227_reactant_2,-0.007782,0.062192,0.059551,0.031241,0.031245,0.028309,0.028305,
o  ts_endo_1228_reactant_1,0.021541,0.098559,0.126348,0.034958,0.034899,0.091391,0.091449,
o  ts_endo_1228_reactant_2,-0.017209,0.090662,0.079775,0.034559,0.034544,0.045216,0.045231,
o  ts_endo_1229_reactant_1,0.021207,0.098560,0.126023,0.034990,0.034920,0.091033,0.091103,
o  ts_endo_1229_reactant_2,-0.090962,0.096214,0.012594,0.037489,0.037345,-0.024895,-0.024751,
o  ts_endo_1230_reactant_1,0.022116,0.098548,0.126910,0.034944,0.034892,0.091966,0.092018,
o  ts_endo_1230_reactant_2,-0.018724,0.079906,0.067451,0.034263,0.034270,0.033189,0.033181,
o  ts_endo_1232_reactant_1,0.020325,0.098545,0.125182,0.035278,0.035043,0.089904,0.090139,
o  ts_endo_1232_reactant_2,0.037324,0.146720,0.193077,0.042321,0.041843,0.150756,0.151234,
o  ts_endo_1233_reactant_1,-0.027266,0.103792,0.083884,0.038319,0.037794,0.045565,0.046090,
o  ts_endo_1233_reactant_2,-0.007965,0.062126,0.059401,0.031654,0.031654,0.027747,0.027747,
o  ts_endo_1234_reactant_1,-0.026239,0.103705,0.084860,0.038618,0.037924,0.046242,0.046935,
o  ts_endo_1234_reactant_2,-0.019729,0.090566,0.077276,0.034971,0.034823,0.042305,0.042453,
o  ts_endo_1235_reactant_1,-0.028007,0.103851,0.083159,0.038097,0.037671,0.045062,0.045488,
o  ts_endo_1235_reactant_2,-0.092548,0.096306,0.011071,0.037336,0.037197,-0.026265,-0.026126,
o  ts_endo_1236_reactant_1,-0.026545,0.103806,0.084562,0.037978,0.037634,0.046583,0.046928,
o  ts_endo_1236_reactant_2,-0.019111,0.080098,0.067149,0.034016,0.034024,0.033133,0.033125,
o  ts_endo_1238_reactant_1,-0.028206,0.103860,0.082965,0.038070,0.037660,0.044895,0.045306,
o  ts_endo_1238_reactant_2,0.036213,0.146739,0.191992,0.042336,0.041860,0.149655,0.150131,
o  ts_endo_1239_reactant_1,0.091737,0.070763,0.168621,0.035234,0.035227,0.133387,0.133394,
o  ts_endo_1239_reactant_2,-0.006664,0.062070,0.060620,0.031580,0.031583,0.029039,0.029037,
o  ts_endo_1240_reactant_1,0.091748,0.070767,0.168634,0.035232,0.035225,0.133403,0.133409,
o  ts_endo_1240_reactant_2,-0.018152,0.090476,0.078771,0.035033,0.034837,0.043738,0.043934,
o  ts_endo_1241_reactant_1,0.091497,0.070769,0.168389,0.035239,0.035232,0.133149,0.133156,
