   GoodVibes v3.0.1 2023/07/27 21:06:35
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: --csv --output dist_endo_dist_gs 

   Temperature = 298.15 Kelvin   Pressure = 1 atm
   All energetic values below shown in Hartree unless otherwise specified.

o  Found vibrational scaling factor of 0.975 for wB97XD/def2TZVP level of theory
   REF: I. M. Alecu, J. Zheng, Y. Zhao, and D. G. Truhlar, J. Chem. Theory Comput. 6, 2872-2887 (2010).

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E,ZPE,H,T.S,T.qh-S,G(T),qh-G(T),
o  ts_endo_1038_reactant_1,-2729.573404,0.073300,-2729.493861,0.036226,0.036202,-2729.530087,-2729.530063,
o  ts_endo_1038_reactant_2,-193.107741,0.082260,-193.019439,0.033099,0.033087,-193.052538,-193.052525,
o  ts_endo_1039_reactant_1,-2729.571751,0.073095,-2729.492427,0.036145,0.036136,-2729.528572,-2729.528562,
o  ts_endo_1039_reactant_2,-133.937746,0.067054,-133.865781,0.029551,0.029553,-133.895332,-133.895334,
o  ts_endo_1040_reactant_1,-2729.574783,0.073431,-2729.495117,0.036224,0.036196,-2729.531341,-2729.531313,
o  ts_endo_1040_reactant_2,-538.184766,0.041030,-538.139207,0.030029,0.030030,-538.169236,-538.169237,
o  ts_endo_1041_reactant_1,-2729.573887,0.073354,-2729.494287,0.036233,0.036208,-2729.530520,-2729.530494,
o  ts_endo_1041_reactant_2,-309.630749,0.130600,-309.492622,0.037934,0.037933,-309.530556,-309.530555,
o  ts_endo_1042_reactant_1,-255.213090,0.075363,-255.132024,0.033387,0.033393,-255.165412,-255.165417,
o  ts_endo_1042_reactant_2,-117.893796,0.077128,-117.811414,0.030722,0.030621,-117.842136,-117.842035,
o  ts_endo_1043_reactant_1,-255.211885,0.075184,-255.130989,0.033400,0.033406,-255.164389,-255.164395,
o  ts_endo_1043_reactant_2,-193.108340,0.082313,-193.019994,0.033078,0.033066,-193.053072,-193.053060,
o  ts_endo_1044_reactant_1,-255.210590,0.074942,-255.129946,0.033369,0.033375,-255.163315,-255.163321,
o  ts_endo_1044_reactant_2,-133.938425,0.067152,-133.866400,0.029492,0.029493,-133.895891,-133.895893,
o  ts_endo_1045_reactant_1,-255.213278,0.075385,-255.132185,0.033398,0.033404,-255.165583,-255.165589,
o  ts_endo_1045_reactant_2,-538.185183,0.041047,-538.139612,0.030022,0.030023,-538.169633,-538.169634,
o  ts_endo_1046_reactant_1,-255.212475,0.075287,-255.131476,0.033400,0.033406,-255.164876,-255.164882,
o  ts_endo_1046_reactant_2,-309.630959,0.130592,-309.492839,0.037938,0.037937,-309.530776,-309.530775,
o  ts_endo_1047_reactant_1,-233.397178,0.117578,-233.272770,0.035944,0.035853,-233.308715,-233.308624,
