   GoodVibes v3.0.1 2023/07/27 10:12:58
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: --csv --output am1_non_dist_gs 

   Temperature = 298.15 Kelvin   Pressure = 1 atm
   All energetic values below shown in Hartree unless otherwise specified.
   Using vibrational scale factor 1.0 for AM1/ZDO level of theory

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E,ZPE,H,T.S,T.qh-S,G(T),qh-G(T),
o  ts_1649_reactant_1,0.056273,0.114093,0.177418,0.036262,0.036015,0.141157,0.141403,
o  ts_1649_reactant_2,0.116563,0.044785,0.166026,0.028650,0.028651,0.137377,0.137375,
o  ts_1650_reactant_1,0.056533,0.114083,0.177664,0.036258,0.036009,0.141405,0.141655,
o  ts_1650_reactant_2,0.109165,0.018851,0.132288,0.028806,0.028807,0.103483,0.103482,
o  ts_1651_reactant_1,0.058086,0.114007,0.179150,0.036290,0.036018,0.142860,0.143132,
o  ts_1651_reactant_2,0.149701,0.112868,0.269435,0.036734,0.036740,0.232701,0.232695,
o  ts_1652_reactant_1,0.005766,0.119722,0.133374,0.038540,0.038449,0.094834,0.094925,
o  ts_1652_reactant_2,0.096994,0.056108,0.157711,0.028779,0.028780,0.128933,0.128931,
o  ts_1653_reactant_1,0.002052,0.119808,0.129747,0.038543,0.038457,0.091204,0.091289,
o  ts_1653_reactant_2,0.066961,0.061387,0.133887,0.032217,0.032167,0.101670,0.101719,
o  ts_1654_reactant_1,0.003548,0.119786,0.131217,0.038530,0.038445,0.092687,0.092772,
o  ts_1654_reactant_2,0.115252,0.044811,0.164729,0.028619,0.028621,0.136109,0.136107,
o  ts_1655_reactant_1,0.003590,0.119797,0.131265,0.038522,0.038437,0.092744,0.092829,
o  ts_1655_reactant_2,0.107918,0.018882,0.131068,0.028787,0.028788,0.102281,0.102280,
o  ts_1656_reactant_1,0.005274,0.119711,0.132866,0.038528,0.038440,0.094338,0.094426,
o  ts_1656_reactant_2,0.148762,0.112901,0.268521,0.036721,0.036727,0.231800,0.231794,
o  ts_1657_reactant_1,0.119610,0.086038,0.212566,0.036427,0.036353,0.176139,0.176213,
o  ts_1657_reactant_2,0.109525,0.025563,0.139081,0.024744,0.024745,0.114337,0.114336,
o  ts_1658_reactant_1,0.119883,0.086034,0.212848,0.036475,0.036385,0.176374,0.176464,
o  ts_1658_reactant_2,0.098022,0.056094,0.158733,0.028801,0.028803,0.129932,0.129930,
o  ts_1659_reactant_1,0.116405,0.086109,0.209440,0.036448,0.036374,0.172992,0.173067,
o  ts_1659_reactant_2,0.068367,0.061354,0.135251,0.032187,0.032146,0.103065,0.103105,
o  ts_1660_reactant_1,0.117593,0.086094,0.210627,0.036502,0.036407,0.174124,0.174219,
o  ts_1660_reactant_2,0.116970,0.044759,0.166409,0.028659,0.028661,0.137750,0.137748,
o  ts_1661_reactant_1,0.118160,0.086091,0.211175,0.036456,0.036372,0.174719,0.174803,
o  ts_1661_reactant_2,0.109293,0.018871,0.132430,0.028806,0.028807,0.103624,0.103624,
o  ts_1662_reactant_1,0.119723,0.086012,0.212670,0.036486,0.036392,0.176185,0.176278,
o  ts_1662_reactant_2,0.150093,0.112886,0.269837,0.036719,0.036725,0.233118,0.233112,
o  ts_1663_reactant_1,0.057966,0.076945,0.141312,0.035463,0.035464,0.105849,0.105848,
o  ts_1663_reactant_2,0.098016,0.056091,0.158720,0.028794,0.028796,0.129927,0.129925,
o  ts_1664_reactant_1,0.054406,0.077025,0.137829,0.035458,0.035460,0.102371,0.102369,
o  ts_1664_reactant_2,0.068295,0.061359,0.135187,0.032196,0.032152,0.102991,0.103034,
o  ts_1665_reactant_1,0.055931,0.077004,0.139340,0.035471,0.035472,0.103868,0.103867,
o  ts_1665_reactant_2,0.116703,0.044783,0.166158,0.028644,0.028646,0.137514,0.137512,
o  ts_1666_reactant_1,0.056090,0.077013,0.139496,0.035450,0.035451,0.104047,0.104045,
o  ts_1666_reactant_2,0.109214,0.018865,0.132345,0.028802,0.028803,0.103543,0.103542,
o  ts_1667_reactant_1,0.057860,0.076925,0.141187,0.035461,0.035462,0.105726,0.105724,
o  ts_1667_reactant_2,0.149944,0.112885,0.269687,0.036717,0.036723,0.232970,0.232963,
o  ts_1668_reactant_1,0.076869,0.076246,0.159725,0.036873,0.036862,0.122852,0.122863,
o  ts_1668_reactant_2,0.109909,0.025556,0.139457,0.024753,0.024753,0.114704,0.114704,
o  ts_1669_reactant_1,0.077652,0.076237,0.160510,0.036908,0.036892,0.123602,0.123619,
o  ts_1669_reactant_2,0.098543,0.056085,0.159246,0.028809,0.028811,0.130438,0.130436,
o  ts_1670_reactant_1,0.074163,0.076310,0.157090,0.036891,0.036879,0.120198,0.120211,
o  ts_1670_reactant_2,0.068964,0.061342,0.135838,0.032191,0.032149,0.103647,0.103689,
o  ts_1671_reactant_1,0.075900,0.076290,0.158821,0.036934,0.036914,0.121887,0.121907,
o  ts_1671_reactant_2,0.117607,0.044770,0.167053,0.028660,0.028662,0.138393,0.138391,
o  ts_1672_reactant_1,0.075928,0.076295,0.158837,0.036890,0.036875,0.121947,0.121962,
o  ts_1672_reactant_2,0.109891,0.018859,0.133016,0.028820,0.028821,0.104196,0.104195,
o  ts_1673_reactant_1,0.077852,0.076213,0.160691,0.036917,0.036899,0.123773,0.123792,
o  ts_1673_reactant_2,0.150734,0.112877,0.270468,0.036716,0.036723,0.233752,0.233746,
o  ts_1674_reactant_1,-0.007010,0.078952,0.078015,0.034128,0.034134,0.043887,0.043881,
o  ts_1674_reactant_2,0.109252,0.025562,0.138810,0.024739,0.024739,0.114071,0.114071,
o  ts_1675_reactant_1,-0.006954,0.078968,0.078087,0.034125,0.034131,0.043962,0.043956,
o  ts_1675_reactant_2,0.097153,0.056109,0.157870,0.028779,0.028780,0.129091,0.129090,
o  ts_1676_reactant_1,-0.010526,0.079038,0.074589,0.034142,0.034147,0.040447,0.040441,
o  ts_1676_reactant_2,0.067141,0.061391,0.134063,0.032194,0.032150,0.101869,0.101913,
o  ts_1677_reactant_1,-0.009104,0.079035,0.076003,0.034125,0.034130,0.041878,0.041872,
o  ts_1677_reactant_2,0.115584,0.044800,0.165052,0.028627,0.028629,0.136424,0.136422,
o  ts_1678_reactant_1,-0.008903,0.079028,0.076195,0.034123,0.034129,0.042072,0.042065,
o  ts_1678_reactant_2,0.108135,0.018883,0.131283,0.028782,0.028783,0.102501,0.102500,
o  ts_1679_reactant_1,-0.007258,0.078960,0.077770,0.034113,0.034119,0.043657,0.043651,
o  ts_1679_reactant_2,0.149061,0.112902,0.268818,0.036716,0.036722,0.232103,0.232097,
o  ts_1680_reactant_1,0.075584,0.122219,0.204501,0.036232,0.035740,0.168269,0.168760,
o  ts_1680_reactant_2,0.095709,0.056101,0.156399,0.028732,0.028734,0.127667,0.127665,
o  ts_1681_reactant_1,0.025687,0.127792,0.161006,0.038328,0.037997,0.122678,0.123009,
o  ts_1681_reactant_2,0.095217,0.056114,0.155913,0.028718,0.028719,0.127196,0.127194,
o  ts_1682_reactant_1,0.136956,0.094443,0.237885,0.035972,0.035917,0.201913,0.201968,
o  ts_1682_reactant_2,0.095871,0.056117,0.156580,0.028748,0.028750,0.127831,0.127830,
o  ts_1683_reactant_1,0.076644,0.085483,0.168090,0.034984,0.034984,0.133107,0.133106,
o  ts_1683_reactant_2,0.095568,0.056118,0.156274,0.028735,0.028736,0.127539,0.127538,
o  ts_1684_reactant_1,0.094803,0.084823,0.185821,0.036404,0.036389,0.149417,0.149432,
o  ts_1684_reactant_2,0.096025,0.056113,0.156732,0.028753,0.028755,0.127979,0.127977,
o  ts_1685_reactant_1,0.014121,0.087220,0.106960,0.033652,0.033656,0.073309,0.073304,
o  ts_1685_reactant_2,0.094770,0.056136,0.155486,0.028716,0.028718,0.126770,0.126768,
o  ts_1686_reactant_1,0.071385,0.122318,0.200385,0.036148,0.035703,0.164237,0.164682,
o  ts_1686_reactant_2,0.066119,0.061356,0.133008,0.032206,0.032155,0.100801,0.100853,
o  ts_1687_reactant_1,0.021451,0.127898,0.156867,0.038277,0.037985,0.118590,0.118882,
o  ts_1687_reactant_2,0.065421,0.061380,0.132329,0.032192,0.032144,0.100137,0.100185,
o  ts_1688_reactant_1,0.132934,0.094535,0.233942,0.035931,0.035887,0.198011,0.198055,
o  ts_1688_reactant_2,0.066258,0.061369,0.133142,0.032158,0.032117,0.100984,0.101025,
o  ts_1689_reactant_1,0.072446,0.085580,0.163978,0.034957,0.034958,0.129021,0.129020,
o  ts_1689_reactant_2,0.065853,0.061380,0.132753,0.032173,0.032129,0.100580,0.100625,
o  ts_1690_reactant_1,0.090703,0.084914,0.181799,0.036368,0.036357,0.145431,0.145441,
o  ts_1690_reactant_2,0.066443,0.061366,0.133327,0.032168,0.032125,0.101160,0.101202,
o  ts_1691_reactant_1,0.010075,0.087310,0.102999,0.033645,0.033650,0.069354,0.069349,
o  ts_1691_reactant_2,0.064918,0.061407,0.131843,0.032170,0.032125,0.099673,0.099718,
o  ts_1692_reactant_1,0.072415,0.122309,0.201405,0.036107,0.035697,0.165298,0.165708,
o  ts_1692_reactant_2,0.112085,0.044849,0.161581,0.028559,0.028561,0.133021,0.133020,
o  ts_1693_reactant_1,0.022890,0.127856,0.158271,0.038315,0.037993,0.119956,0.120278,
o  ts_1693_reactant_2,0.111313,0.044872,0.160824,0.028542,0.028544,0.132282,0.132281,
o  ts_1694_reactant_1,0.133976,0.094492,0.234961,0.035991,0.035933,0.198970,0.199028,
o  ts_1694_reactant_2,0.112960,0.044801,0.162416,0.028584,0.028586,0.133832,0.133830,
o  ts_1695_reactant_1,0.073811,0.085537,0.165314,0.034988,0.034988,0.130326,0.130325,
o  ts_1695_reactant_2,0.112193,0.044846,0.161684,0.028561,0.028563,0.133123,0.133121,
o  ts_1696_reactant_1,0.092487,0.084865,0.183555,0.036425,0.036408,0.147130,0.147147,
o  ts_1696_reactant_2,0.113383,0.044823,0.162856,0.028584,0.028586,0.134272,0.134270,
o  ts_1697_reactant_1,0.011189,0.087285,0.104093,0.033651,0.033656,0.070442,0.070437,
o  ts_1697_reactant_2,0.111017,0.044865,0.160522,0.028542,0.028544,0.131980,0.131979,
o  ts_1698_reactant_1,0.073090,0.122284,0.202057,0.036143,0.035707,0.165914,0.166350,
o  ts_1698_reactant_2,0.106346,0.018853,0.129461,0.028728,0.028728,0.100733,0.100732,
o  ts_1699_reactant_1,0.023062,0.127857,0.158440,0.038289,0.037987,0.120151,0.120453,
o  ts_1699_reactant_2,0.105912,0.018861,0.129034,0.028724,0.028725,0.100309,0.100309,
o  ts_1700_reactant_1,0.134794,0.094483,0.235762,0.035972,0.035917,0.199790,0.199844,
o  ts_1700_reactant_2,0.106703,0.018869,0.129828,0.028737,0.028738,0.101091,0.101090,
o  ts_1701_reactant_1,0.074265,0.085536,0.165761,0.034977,0.034977,0.130784,0.130784,
o  ts_1701_reactant_2,0.106231,0.018869,0.129357,0.028725,0.028726,0.100632,0.100632,
o  ts_1702_reactant_1,0.092722,0.084864,0.183779,0.036400,0.036385,0.147379,0.147394,
o  ts_1702_reactant_2,0.106968,0.018863,0.130089,0.028750,0.028751,0.101339,0.101338,
o  ts_1703_reactant_1,0.011730,0.087273,0.104621,0.033651,0.033656,0.070969,0.070965,
o  ts_1703_reactant_2,0.105280,0.018885,0.128420,0.028701,0.028702,0.099719,0.099718,
o  ts_1704_reactant_1,0.074225,0.122269,0.203173,0.036106,0.035689,0.167066,0.167483,
o  ts_1704_reactant_2,0.147100,0.112915,0.266849,0.036674,0.036680,0.230175,0.230169,
o  ts_1705_reactant_1,0.024534,0.127824,0.159867,0.038252,0.037953,0.121615,0.121914,
o  ts_1705_reactant_2,0.146565,0.112931,0.266326,0.036665,0.036671,0.229661,0.229654,
o  ts_1706_reactant_1,0.136522,0.094429,0.237443,0.035986,0.035930,0.201457,0.201513,
o  ts_1706_reactant_2,0.148303,0.112916,0.268046,0.036656,0.036662,0.231390,0.231384,
o  ts_1707_reactant_1,0.076091,0.085479,0.167535,0.034983,0.034984,0.132552,0.132551,
o  ts_1707_reactant_2,0.147510,0.112925,0.267263,0.036661,0.036667,0.230602,0.230596,
o  ts_1708_reactant_1,0.095032,0.084806,0.186040,0.036421,0.036405,0.149620,0.149635,
o  ts_1708_reactant_2,0.148687,0.112909,0.268425,0.036659,0.036665,0.231766,0.231759,
o  ts_1709_reactant_1,0.013329,0.087229,0.106174,0.033642,0.033647,0.072532,0.072527,
o  ts_1709_reactant_2,0.146624,0.112943,0.266393,0.036660,0.036666,0.229734,0.229727,
o  ts_1710_reactant_1,0.027527,0.098235,0.132215,0.036212,0.035437,0.096003,0.096778,
o  ts_1710_reactant_2,0.097775,0.056033,0.158392,0.028727,0.028729,0.129665,0.129663,
o  ts_1711_reactant_1,-0.023282,0.103717,0.087722,0.037791,0.037605,0.049931,0.050116,
o  ts_1711_reactant_2,0.095442,0.056100,0.156115,0.028698,0.028699,0.127417,0.127416,
o  ts_1712_reactant_1,0.097244,0.070572,0.173976,0.035334,0.035319,0.138643,0.138657,
o  ts_1712_reactant_2,0.097979,0.056046,0.158613,0.028743,0.028745,0.129870,0.129868,
o  ts_1713_reactant_1,0.036053,0.061468,0.103198,0.034470,0.034474,0.068727,0.068724,
o  ts_1713_reactant_2,0.096985,0.056068,0.157635,0.028725,0.028727,0.128910,0.128908,
o  ts_1714_reactant_1,0.055539,0.060855,0.122285,0.035836,0.035835,0.086450,0.086450,
o  ts_1714_reactant_2,0.098019,0.056046,0.158657,0.028751,0.028753,0.129906,0.129905,
o  ts_1715_reactant_1,-0.035704,0.063088,0.032780,0.033253,0.033257,-0.000472,-0.000477,
o  ts_1715_reactant_2,0.095507,0.056104,0.156184,0.028699,0.028701,0.127485,0.127483,
o  ts_1716_reactant_1,0.022819,0.098376,0.127627,0.036042,0.035353,0.091585,0.092274,
o  ts_1716_reactant_2,0.068428,0.061278,0.135241,0.032208,0.032157,0.103033,0.103085,
o  ts_1717_reactant_1,-0.027468,0.103853,0.083660,0.037759,0.037583,0.045900,0.046077,
o  ts_1717_reactant_2,0.066056,0.061354,0.132938,0.032191,0.032141,0.100746,0.100796,
o  ts_1718_reactant_1,0.092513,0.070706,0.169369,0.035311,0.035298,0.134057,0.134070,
o  ts_1718_reactant_2,0.068397,0.061295,0.135210,0.032159,0.032118,0.103051,0.103092,
o  ts_1719_reactant_1,0.031421,0.061609,0.098695,0.034448,0.034452,0.064247,0.064243,
o  ts_1719_reactant_2,0.067357,0.061327,0.134205,0.032172,0.032127,0.102033,0.102077,
o  ts_1720_reactant_1,0.050772,0.060989,0.117641,0.035814,0.035814,0.081827,0.081827,
o  ts_1720_reactant_2,0.068431,0.061296,0.135249,0.032170,0.032127,0.103079,0.103122,
o  ts_1721_reactant_1,-0.039780,0.063208,0.028818,0.033246,0.033250,-0.004427,-0.004432,
o  ts_1721_reactant_2,0.065898,0.061369,0.132785,0.032163,0.032119,0.100621,0.100665,
o  ts_1722_reactant_1,0.023344,0.098405,0.128173,0.035920,0.035304,0.092252,0.092869,
o  ts_1722_reactant_2,0.113132,0.044748,0.162539,0.028573,0.028574,0.133966,0.133964,
o  ts_1723_reactant_1,-0.027420,0.103858,0.083717,0.037774,0.037594,0.045943,0.046123,
o  ts_1723_reactant_2,0.110324,0.044811,0.159780,0.028528,0.028530,0.131252,0.131250,
o  ts_1724_reactant_1,0.092902,0.070701,0.169768,0.035348,0.035332,0.134420,0.134436,
o  ts_1724_reactant_2,0.113753,0.044688,0.163110,0.028596,0.028597,0.134515,0.134513,
o  ts_1725_reactant_1,0.032142,0.061591,0.099410,0.034472,0.034476,0.064938,0.064934,
o  ts_1725_reactant_2,0.112701,0.044758,0.162115,0.028570,0.028572,0.133545,0.133543,
o  ts_1726_reactant_1,0.052077,0.060965,0.118940,0.035857,0.035855,0.083083,0.083085,
o  ts_1726_reactant_2,0.114458,0.044709,0.163833,0.028602,0.028603,0.135231,0.135229,
o  ts_1727_reactant_1,-0.039746,0.063228,0.028873,0.033243,0.033247,-0.004370,-0.004375,
o  ts_1727_reactant_2,0.110594,0.044799,0.160041,0.028537,0.028538,0.131504,0.131503,
o  ts_1728_reactant_1,0.024571,0.098350,0.129346,0.035937,0.035311,0.093409,0.094034,
o  ts_1728_reactant_2,0.108187,0.018788,0.131236,0.028725,0.028726,0.102511,0.102511,
o  ts_1729_reactant_1,-0.025930,0.103816,0.085162,0.037753,0.037584,0.047408,0.047578,
o  ts_1729_reactant_2,0.105832,0.018843,0.128932,0.028681,0.028682,0.100251,0.100250,
o  ts_1730_reactant_1,0.094398,0.070654,0.171212,0.035338,0.035323,0.135874,0.135889,
o  ts_1730_reactant_2,0.108361,0.018806,0.131422,0.028729,0.028729,0.102694,0.102693,
o  ts_1731_reactant_1,0.033226,0.061561,0.100459,0.034465,0.034469,0.065994,0.065990,
o  ts_1731_reactant_2,0.107347,0.018822,0.130424,0.028712,0.028713,0.101712,0.101711,
o  ts_1732_reactant_1,0.052890,0.060935,0.119714,0.035837,0.035836,0.083877,0.083878,
o  ts_1732_reactant_2,0.108698,0.018800,0.131755,0.028748,0.028748,0.103008,0.103007,
o  ts_1733_reactant_1,-0.038307,0.063174,0.030261,0.033251,0.033256,-0.002990,-0.002995,
o  ts_1733_reactant_2,0.105647,0.018854,0.128753,0.028669,0.028670,0.100084,0.100083,
o  ts_1734_reactant_1,0.024702,0.098355,0.129476,0.035875,0.035284,0.093601,0.094193,
o  ts_1734_reactant_2,0.148410,0.112882,0.268118,0.036657,0.036663,0.231461,0.231455,
o  ts_1735_reactant_1,-0.025853,0.103774,0.085206,0.037789,0.037602,0.047416,0.047603,
o  ts_1735_reactant_2,0.146171,0.112940,0.265934,0.036656,0.036662,0.229278,0.229272,
o  ts_1736_reactant_1,0.095225,0.070606,0.171998,0.035349,0.035333,0.136649,0.136665,
o  ts_1736_reactant_2,0.149476,0.112880,0.269175,0.036639,0.036645,0.232536,0.232529,
o  ts_1737_reactant_1,0.034273,0.061496,0.101449,0.034479,0.034482,0.066970,0.066967,
o  ts_1737_reactant_2,0.148505,0.112899,0.268225,0.036645,0.036652,0.231580,0.231573,
o  ts_1738_reactant_1,0.054567,0.060868,0.121336,0.035862,0.035861,0.085474,0.085475,
o  ts_1738_reactant_2,0.150169,0.112868,0.269857,0.036641,0.036648,0.233216,0.233209,
o  ts_1739_reactant_1,-0.037761,0.063136,0.030768,0.033244,0.033249,-0.002476,-0.002480,
o  ts_1739_reactant_2,0.146818,0.112935,0.266572,0.036646,0.036652,0.229926,0.229920,
o  ts_1740_reactant_1,0.090308,0.111151,0.207869,0.035389,0.035185,0.172480,0.172684,
o  ts_1740_reactant_2,0.102262,0.055905,0.162758,0.028749,0.028751,0.134009,0.134007,
o  ts_1741_reactant_1,0.043971,0.116228,0.167560,0.037997,0.037767,0.129563,0.129792,
o  ts_1741_reactant_2,0.098538,0.056023,0.159129,0.028695,0.028696,0.130434,0.130432,
o  ts_1742_reactant_1,0.155263,0.083161,0.244689,0.035477,0.035465,0.209213,0.209224,
o  ts_1742_reactant_2,0.103059,0.055903,0.163559,0.028772,0.028774,0.134786,0.134785,
o  ts_1743_reactant_1,0.091686,0.074208,0.171648,0.034567,0.034571,0.137081,0.137077,
o  ts_1743_reactant_2,0.101709,0.055934,0.162231,0.028746,0.028748,0.133485,0.133483,
o  ts_1744_reactant_1,0.110236,0.073574,0.189783,0.035931,0.035932,0.153852,0.153851,
o  ts_1744_reactant_2,0.103034,0.055905,0.163540,0.028779,0.028781,0.134760,0.134759,
o  ts_1745_reactant_1,0.033402,0.075738,0.114605,0.033358,0.033362,0.081247,0.081243,
o  ts_1745_reactant_2,0.100154,0.055976,0.160710,0.028727,0.028728,0.131984,0.131982,
o  ts_1746_reactant_1,0.084966,0.111261,0.202634,0.035383,0.035179,0.167252,0.167455,
o  ts_1746_reactant_2,0.073428,0.061113,0.140098,0.032266,0.032201,0.107832,0.107897,
o  ts_1747_reactant_1,0.039747,0.116324,0.163436,0.038024,0.037784,0.125412,0.125651,
o  ts_1747_reactant_2,0.070123,0.061239,0.136896,0.032231,0.032166,0.104665,0.104731,
o  ts_1748_reactant_1,0.149611,0.083283,0.239155,0.035461,0.035451,0.203694,0.203704,
o  ts_1748_reactant_2,0.073898,0.061114,0.140553,0.032220,0.032167,0.108333,0.108386,
o  ts_1749_reactant_1,0.086402,0.074333,0.166480,0.034550,0.034554,0.131930,0.131926,
o  ts_1749_reactant_2,0.072562,0.061157,0.139261,0.032228,0.032171,0.107032,0.107090,
o  ts_1750_reactant_1,0.104647,0.073693,0.184309,0.035917,0.035919,0.148392,0.148390,
o  ts_1750_reactant_2,0.073832,0.061119,0.140494,0.032225,0.032171,0.108269,0.108323,
o  ts_1751_reactant_1,0.028446,0.075850,0.109759,0.033355,0.033359,0.076404,0.076399,
o  ts_1751_reactant_2,0.070780,0.061212,0.137528,0.032221,0.032163,0.105308,0.105365,
o  ts_1752_reactant_1,0.085149,0.111289,0.202837,0.035326,0.035160,0.167511,0.167677,
o  ts_1752_reactant_2,0.117410,0.044613,0.166700,0.028620,0.028622,0.138080,0.138078,
o  ts_1753_reactant_1,0.039588,0.116334,0.163280,0.037984,0.037763,0.125296,0.125518,
o  ts_1753_reactant_2,0.113634,0.044795,0.163063,0.028533,0.028535,0.134529,0.134528,
o  ts_1754_reactant_1,0.149528,0.083278,0.239081,0.035499,0.035486,0.203583,0.203595,
o  ts_1754_reactant_2,0.118370,0.044540,0.167599,0.028646,0.028648,0.138953,0.138951,
o  ts_1755_reactant_1,0.086608,0.074318,0.166684,0.034573,0.034577,0.132110,0.132107,
o  ts_1755_reactant_2,0.116964,0.044627,0.166262,0.028612,0.028613,0.137650,0.137649,
o  ts_1756_reactant_1,0.105205,0.073685,0.184876,0.035960,0.035960,0.148917,0.148916,
o  ts_1756_reactant_2,0.118715,0.044562,0.167961,0.028645,0.028647,0.139316,0.139314,
o  ts_1757_reactant_1,0.028658,0.075848,0.109971,0.033356,0.033360,0.076614,0.076610,
o  ts_1757_reactant_2,0.115272,0.044687,0.164619,0.028583,0.028585,0.136035,0.136034,
o  ts_1758_reactant_1,0.086834,0.111227,0.204465,0.035357,0.035173,0.169107,0.169291,
o  ts_1758_reactant_2,0.113080,0.018665,0.136010,0.028782,0.028783,0.107228,0.107227,
o  ts_1759_reactant_1,0.040858,0.116300,0.164518,0.037995,0.037769,0.126523,0.126749,
o  ts_1759_reactant_2,0.108992,0.018766,0.132008,0.028691,0.028692,0.103317,0.103316,
o  ts_1760_reactant_1,0.151461,0.083231,0.240963,0.035489,0.035477,0.205474,0.205486,
o  ts_1760_reactant_2,0.113560,0.018672,0.136492,0.028782,0.028783,0.107710,0.107709,
o  ts_1761_reactant_1,0.088205,0.074285,0.168242,0.034566,0.034570,0.133676,0.133672,
o  ts_1761_reactant_2,0.112309,0.018696,0.135263,0.028765,0.028766,0.106499,0.106498,
o  ts_1762_reactant_1,0.106830,0.073640,0.186447,0.035939,0.035940,0.150508,0.150507,
o  ts_1762_reactant_2,0.113951,0.018665,0.136878,0.028801,0.028801,0.108077,0.108077,
o  ts_1763_reactant_1,0.030135,0.075807,0.111408,0.033361,0.033365,0.078047,0.078043,
o  ts_1763_reactant_2,0.110599,0.018734,0.133590,0.028736,0.028737,0.104854,0.104853,
o  ts_1764_reactant_1,0.085556,0.111272,0.203216,0.035258,0.035130,0.167958,0.168086,
o  ts_1764_reactant_2,0.151464,0.112803,0.271090,0.036654,0.036660,0.234436,0.234430,
o  ts_1765_reactant_1,0.040056,0.116290,0.163689,0.037909,0.037719,0.125780,0.125971,
o  ts_1765_reactant_2,0.148549,0.112896,0.268259,0.036640,0.036646,0.231619,0.231613,
o  ts_1766_reactant_1,0.151263,0.083204,0.240750,0.035508,0.035495,0.205242,0.205254,
o  ts_1766_reactant_2,0.153140,0.112789,0.272745,0.036634,0.036640,0.236111,0.236105,
o  ts_1767_reactant_1,0.087996,0.074245,0.168008,0.034587,0.034591,0.133421,0.133417,
o  ts_1767_reactant_2,0.151759,0.112819,0.271396,0.036639,0.036645,0.234757,0.234751,
o  ts_1768_reactant_1,0.106836,0.073624,0.186456,0.035976,0.035976,0.150480,0.150480,
o  ts_1768_reactant_2,0.153294,0.112786,0.272897,0.036636,0.036642,0.236260,0.236254,
o  ts_1769_reactant_1,0.030185,0.075769,0.111422,0.033361,0.033365,0.078062,0.078058,
o  ts_1769_reactant_2,0.150673,0.112850,0.270339,0.036637,0.036643,0.233702,0.233696,
o  ts_737_reactant_1,0.199197,0.051986,0.256115,0.032175,0.032177,0.223941,0.223939,
o  ts_737_reactant_2,0.048825,0.049893,0.102722,0.026291,0.026291,0.076431,0.076431,
o  ts_738_reactant_1,0.199941,0.051977,0.256852,0.032177,0.032179,0.224675,0.224673,
o  ts_738_reactant_2,0.036462,0.079087,0.120542,0.030064,0.030065,0.090478,0.090477,
o  ts_739_reactant_1,0.198479,0.052017,0.255427,0.032174,0.032176,0.223253,0.223251,
o  ts_739_reactant_2,-0.017863,0.085127,0.072913,0.032446,0.032449,0.040467,0.040464,
o  ts_740_reactant_1,0.185135,0.052089,0.242171,0.032223,0.032225,0.209948,0.209946,
o  ts_740_reactant_2,0.040587,0.068424,0.113937,0.029674,0.029677,0.084263,0.084260,
o  ts_741_reactant_1,0.199741,0.051956,0.256631,0.032178,0.032180,0.224453,0.224451,
o  ts_741_reactant_2,0.036928,0.041942,0.083282,0.029863,0.029864,0.053419,0.053418,
o  ts_742_reactant_1,0.199716,0.051969,0.256619,0.032177,0.032179,0.224442,0.224440,
o  ts_742_reactant_2,0.087050,0.135893,0.230111,0.037286,0.037292,0.192825,0.192819,
o  ts_743_reactant_1,0.187128,0.079805,0.272749,0.034546,0.034549,0.238204,0.238200,
o  ts_743_reactant_2,0.048998,0.049888,0.102891,0.026292,0.026292,0.076599,0.076599,
o  ts_744_reactant_1,0.149156,0.084736,0.240744,0.037311,0.037251,0.203433,0.203493,
o  ts_744_reactant_2,0.046330,0.049958,0.100290,0.026284,0.026284,0.074006,0.074006,
o  ts_745_reactant_1,0.262478,0.052055,0.321042,0.036603,0.036527,0.284439,0.284516,
o  ts_745_reactant_2,0.047951,0.049905,0.101858,0.026287,0.026287,0.075571,0.075571,
o  ts_746_reactant_1,0.186841,0.079843,0.272488,0.034521,0.034524,0.237967,0.237963,
o  ts_746_reactant_2,0.037041,0.079098,0.121126,0.030054,0.030054,0.091072,0.091072,
o  ts_747_reactant_1,0.184741,0.079904,0.270435,0.034495,0.034499,0.235939,0.235935,
o  ts_747_reactant_2,-0.018338,0.085148,0.072458,0.032445,0.032448,0.040014,0.040011,
o  ts_748_reactant_1,0.172933,0.080055,0.258739,0.034420,0.034425,0.224319,0.224314,
o  ts_748_reactant_2,0.040707,0.068422,0.114051,0.029666,0.029670,0.084385,0.084381,
o  ts_749_reactant_1,0.186468,0.079900,0.273033,0.037014,0.036338,0.236019,0.236695,
o  ts_749_reactant_2,0.036895,0.041961,0.083262,0.029854,0.029855,0.053408,0.053407,
o  ts_750_reactant_1,0.185743,0.079959,0.272339,0.036823,0.036247,0.235516,0.236092,
o  ts_750_reactant_2,0.087494,0.135907,0.230561,0.037276,0.037281,0.193286,0.193280,
o  ts_751_reactant_1,0.144490,0.085404,0.237258,0.038353,0.038151,0.198905,0.199107,
o  ts_751_reactant_2,0.036202,0.079126,0.120300,0.030008,0.030010,0.090292,0.090290,
