   GoodVibes v3.0.1 2023/07/27 15:49:31
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: --csv --output dist_non_dist_gs 

   Temperature = 298.15 Kelvin   Pressure = 1 atm
   All energetic values below shown in Hartree unless otherwise specified.

o  Found vibrational scaling factor of 0.975 for wB97XD/def2TZVP level of theory
   REF: I. M. Alecu, J. Zheng, Y. Zhao, and D. G. Truhlar, J. Chem. Theory Comput. 6, 2872-2887 (2010).

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E,ZPE,H,T.S,T.qh-S,G(T),qh-G(T),
o  ts_1533_reactant_2,-191.831031,0.058759,-191.766496,0.032360,0.032364,-191.798856,-191.798860,
o  ts_1534_reactant_1,-233.401428,0.117713,-233.276870,0.036016,0.035887,-233.312886,-233.312757,
o  ts_1534_reactant_2,-191.830292,0.058679,-191.765807,0.032414,0.032418,-191.798221,-191.798225,
o  ts_1535_reactant_1,-308.617247,0.123024,-308.486604,0.038111,0.037907,-308.524715,-308.524511,
o  ts_1535_reactant_2,-191.830073,0.058631,-191.765627,0.032434,0.032437,-191.798061,-191.798064,
o  ts_1536_reactant_1,-286.321094,0.089605,-286.224678,0.036559,0.036447,-286.261237,-286.261125,
o  ts_1536_reactant_2,-191.834016,0.058653,-191.769473,0.032593,0.032585,-191.802066,-191.802058,
o  ts_1537_reactant_1,-653.691568,0.081703,-653.603637,0.035393,0.035390,-653.639030,-653.639027,
o  ts_1537_reactant_2,-191.831965,0.058698,-191.767435,0.032475,0.032477,-191.799909,-191.799912,
o  ts_1538_reactant_1,-2767.695440,0.081165,-2767.607822,0.036826,0.036798,-2767.644648,-2767.644620,
o  ts_1538_reactant_2,-191.831913,0.058695,-191.767380,0.032483,0.032485,-191.799863,-191.799866,
o  ts_1539_reactant_1,-293.331618,0.082996,-293.242749,0.033964,0.033969,-293.276714,-293.276718,
o  ts_1539_reactant_2,-191.831166,0.058597,-191.766639,0.032619,0.032608,-191.799258,-191.799246,
o  ts_1540_reactant_1,-194.079024,0.090611,-193.983346,0.031587,0.031588,-194.014932,-194.014934,
o  ts_1540_reactant_2,-132.670318,0.042056,-132.622838,0.030192,0.030104,-132.653030,-132.652942,
o  ts_1541_reactant_1,-233.401555,0.117721,-233.277073,0.035694,0.035670,-233.312767,-233.312743,
