   GoodVibes v3.0.1 2023/07/27 11:50:08
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: --csv --output am1_non_gs 

   Temperature = 298.15 Kelvin   Pressure = 1 atm
   All energetic values below shown in Hartree unless otherwise specified.
   Using vibrational scale factor 1.0 for AM1/ZDO level of theory

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E,ZPE,H,T.S,T.qh-S,G(T),qh-G(T),
o  gs_di_757,0.220085,0.053520,0.279945,0.036211,0.036197,0.243735,0.243749,
o  gs_di_758,0.220085,0.053520,0.279945,0.036211,0.036197,0.243735,0.243749,
o  gs_di_759,0.220085,0.053520,0.279945,0.036211,0.036197,0.243735,0.243749,
o  gs_di_760,0.220085,0.053520,0.279945,0.036211,0.036197,0.243735,0.243749,
o  gs_di_761,0.143344,0.081397,0.231308,0.037226,0.036335,0.194082,0.194973,
o  gs_di_762,0.143344,0.081397,0.231308,0.037226,0.036335,0.194082,0.194973,
o  gs_di_763,0.143344,0.081397,0.231308,0.037226,0.036335,0.194082,0.194973,
o  gs_di_764,0.143344,0.081397,0.231308,0.037226,0.036335,0.194082,0.194973,
o  gs_di_765,0.143344,0.081397,0.231308,0.037226,0.036335,0.194082,0.194973,
o  gs_di_766,0.101131,0.086861,0.195274,0.038247,0.038056,0.157027,0.157218,
o  gs_di_767,0.101131,0.086861,0.195274,0.038247,0.038056,0.157027,0.157218,
o  gs_di_768,0.101131,0.086861,0.195274,0.038247,0.038056,0.157027,0.157218,
o  gs_di_769,0.101131,0.086861,0.195274,0.038247,0.038056,0.157027,0.157218,
o  gs_di_770,0.101131,0.086861,0.195274,0.038247,0.038056,0.157027,0.157218,
o  gs_di_771,0.220085,0.053520,0.279945,0.036211,0.036197,0.243735,0.243749,
o  gs_di_772,0.220085,0.053520,0.279945,0.036211,0.036197,0.243735,0.243749,
o  gs_di_773,0.220085,0.053520,0.279945,0.036211,0.036197,0.243735,0.243749,
o  gs_di_774,0.220085,0.053520,0.279945,0.036211,0.036197,0.243735,0.243749,
o  gs_di_775,0.220085,0.053520,0.279945,0.036211,0.036197,0.243735,0.243749,
o  gs_di_776,0.155271,0.053438,0.213559,0.032073,0.032075,0.181486,0.181484,
o  gs_di_777,0.155271,0.053438,0.213559,0.032073,0.032075,0.181486,0.181484,
o  gs_di_778,0.155271,0.053438,0.213559,0.032073,0.032075,0.181486,0.181484,
o  gs_di_779,0.155271,0.053438,0.213559,0.032073,0.032075,0.181486,0.181484,
o  gs_di_781,0.155271,0.053438,0.213559,0.032073,0.032075,0.181486,0.181484,
o  gs_di_782,0.143344,0.081397,0.231308,0.037226,0.036335,0.194082,0.194973,
o  gs_di_783,0.101131,0.086861,0.195274,0.038247,0.038056,0.157027,0.157218,
o  gs_di_784,0.220085,0.053520,0.279945,0.036211,0.036197,0.243735,0.243749,
o  gs_di_785,0.143344,0.081397,0.231308,0.037226,0.036335,0.194082,0.194973,
o  gs_di_786,0.143344,0.081397,0.231308,0.037226,0.036335,0.194082,0.194973,
o  gs_di_787,0.143344,0.081397,0.231308,0.037226,0.036335,0.194082,0.194973,
o  gs_di_788,0.143344,0.081397,0.231308,0.037226,0.036335,0.194082,0.194973,
o  gs_di_789,0.143344,0.081397,0.231308,0.037226,0.036335,0.194082,0.194973,
o  gs_di_790,0.101131,0.086861,0.195274,0.038247,0.038056,0.157027,0.157218,
o  gs_di_791,0.101131,0.086861,0.195274,0.038247,0.038056,0.157027,0.157218,
o  gs_di_792,0.101131,0.086861,0.195274,0.038247,0.038056,0.157027,0.157218,
o  gs_di_793,0.101131,0.086861,0.195274,0.038247,0.038056,0.157027,0.157218,
o  gs_di_794,0.101131,0.086861,0.195274,0.038247,0.038056,0.157027,0.157218,
o  gs_di_795,0.220085,0.053520,0.279945,0.036211,0.036197,0.243735,0.243749,
o  gs_di_796,0.220085,0.053520,0.279945,0.036211,0.036197,0.243735,0.243749,
o  gs_di_797,0.220085,0.053520,0.279945,0.036211,0.036197,0.243735,0.243749,
o  gs_di_800,0.143344,0.081397,0.231308,0.037226,0.036335,0.194082,0.194973,
o  gs_di_801,0.143344,0.081397,0.231308,0.037226,0.036335,0.194082,0.194973,
o  gs_di_802,0.143344,0.081397,0.231308,0.037226,0.036335,0.194082,0.194973,
o  gs_di_803,0.143344,0.081397,0.231308,0.037226,0.036335,0.194082,0.194973,
o  gs_di_804,0.143344,0.081397,0.231308,0.037226,0.036335,0.194082,0.194973,
o  gs_di_805,0.101131,0.086861,0.195274,0.038247,0.038056,0.157027,0.157218,
o  gs_di_806,0.101131,0.086861,0.195274,0.038247,0.038056,0.157027,0.157218,
o  gs_di_807,0.101131,0.086861,0.195274,0.038247,0.038056,0.157027,0.157218,
o  gs_di_808,0.101131,0.086861,0.195274,0.038247,0.038056,0.157027,0.157218,
o  gs_di_809,0.101131,0.086861,0.195274,0.038247,0.038056,0.157027,0.157218,
o  gs_di_810,0.220085,0.053520,0.279945,0.036211,0.036197,0.243735,0.243749,
o  gs_di_811,0.220085,0.053520,0.279945,0.036211,0.036197,0.243735,0.243749,
o  gs_di_812,0.220085,0.053520,0.279945,0.036211,0.036197,0.243735,0.243749,
o  gs_di_813,0.220085,0.053520,0.279945,0.036211,0.036197,0.243735,0.243749,
o  gs_di_814,0.220085,0.053520,0.279945,0.036211,0.036197,0.243735,0.243749,
o  gs_di_815,0.155271,0.053438,0.213559,0.032073,0.032075,0.181486,0.181484,
o  gs_di_816,0.155271,0.053438,0.213559,0.032073,0.032075,0.181486,0.181484,
o  gs_di_817,0.155271,0.053438,0.213559,0.032073,0.032075,0.181486,0.181484,
o  gs_di_818,0.155271,0.053438,0.213559,0.032073,0.032075,0.181486,0.181484,
o  gs_di_819,0.155271,0.053438,0.213559,0.032073,0.032075,0.181486,0.181484,
o  gs_di_820,0.155271,0.053438,0.213559,0.032073,0.032075,0.181486,0.181484,
o  gs_di_821,0.143344,0.081397,0.231308,0.037226,0.036335,0.194082,0.194973,
o  gs_di_822,0.101131,0.086861,0.195274,0.038247,0.038056,0.157027,0.157218,
o  gs_di_823,0.220085,0.053520,0.279945,0.036211,0.036197,0.243735,0.243749,
o  gs_di_824,0.143344,0.081397,0.231308,0.037226,0.036335,0.194082,0.194973,
o  gs_di_825,0.143344,0.081397,0.231308,0.037226,0.036335,0.194082,0.194973,
o  gs_di_826,0.143344,0.081397,0.231308,0.037226,0.036335,0.194082,0.194973,
o  gs_di_827,0.143344,0.081397,0.231308,0.037226,0.036335,0.194082,0.194973,
o  gs_di_828,0.143344,0.081397,0.231308,0.037226,0.036335,0.194082,0.194973,
o  gs_di_829,0.101131,0.086861,0.195274,0.038247,0.038056,0.157027,0.157218,
o  gs_di_830,0.101131,0.086861,0.195274,0.038247,0.038056,0.157027,0.157218,
o  gs_di_831,0.101131,0.086861,0.195274,0.038247,0.038056,0.157027,0.157218,
o  gs_di_832,0.101131,0.086861,0.195274,0.038247,0.038056,0.157027,0.157218,
o  gs_di_833,0.101131,0.086861,0.195274,0.038247,0.038056,0.157027,0.157218,
o  gs_di_834,0.220085,0.053520,0.279945,0.036211,0.036197,0.243735,0.243749,
o  gs_di_835,0.220085,0.053520,0.279945,0.036211,0.036197,0.243735,0.243749,
o  gs_di_836,0.220085,0.053520,0.279945,0.036211,0.036197,0.243735,0.243749,
o  gs_di_837,0.220085,0.053520,0.279945,0.036211,0.036197,0.243735,0.243749,
o  gs_di_838,0.220085,0.053520,0.279945,0.036211,0.036197,0.243735,0.243749,
o  gs_di_839,0.143344,0.081397,0.231308,0.037226,0.036335,0.194082,0.194973,
o  gs_di_840,0.143344,0.081397,0.231308,0.037226,0.036335,0.194082,0.194973,
o  gs_di_841,0.143344,0.081397,0.231308,0.037226,0.036335,0.194082,0.194973,
o  gs_di_842,0.143344,0.081397,0.231308,0.037226,0.036335,0.194082,0.194973,
o  gs_di_843,0.143344,0.081397,0.231308,0.037226,0.036335,0.194082,0.194973,
o  gs_di_844,0.101131,0.086861,0.195274,0.038247,0.038056,0.157027,0.157218,
o  gs_di_845,0.101131,0.086861,0.195274,0.038247,0.038056,0.157027,0.157218,
o  gs_di_846,0.101131,0.086861,0.195274,0.038247,0.038056,0.157027,0.157218,
o  gs_di_847,0.101131,0.086861,0.195274,0.038247,0.038056,0.157027,0.157218,
o  gs_di_848,0.101131,0.086861,0.195274,0.038247,0.038056,0.157027,0.157218,
o  gs_di_849,0.220085,0.053520,0.279945,0.036211,0.036197,0.243735,0.243749,
o  gs_di_850,0.220085,0.053520,0.279945,0.036211,0.036197,0.243735,0.243749,
o  gs_di_851,0.220085,0.053520,0.279945,0.036211,0.036197,0.243735,0.243749,
o  gs_di_852,0.220085,0.053520,0.279945,0.036211,0.036197,0.243735,0.243749,
o  gs_di_853,0.220085,0.053520,0.279945,0.036211,0.036197,0.243735,0.243749,
o  gs_di_854,0.155271,0.053438,0.213559,0.032073,0.032075,0.181486,0.181484,
o  gs_di_855,0.143344,0.081397,0.231308,0.037226,0.036335,0.194082,0.194973,
o  gs_di_856,0.101131,0.086861,0.195274,0.038247,0.038056,0.157027,0.157218,
o  gs_dp_1477,0.087283,0.028577,0.119417,0.023090,0.023090,0.096327,0.096326,
o  gs_dp_1478,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1479,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1480,0.082749,0.045979,0.133340,0.028291,0.028293,0.105048,0.105046,
o  gs_dp_1481,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1482,0.121720,0.113227,0.242071,0.037415,0.037388,0.204656,0.204683,
o  gs_dp_1483,0.087283,0.028577,0.119417,0.023090,0.023090,0.096327,0.096326,
o  gs_dp_1484,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1485,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1487,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1489,0.087283,0.028577,0.119417,0.023090,0.023090,0.096327,0.096326,
o  gs_dp_1490,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1491,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1492,0.082749,0.045979,0.133340,0.028291,0.028293,0.105048,0.105046,
o  gs_dp_1493,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1495,0.087283,0.028577,0.119417,0.023090,0.023090,0.096327,0.096326,
o  gs_dp_1496,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1497,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1499,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1501,0.087283,0.028577,0.119417,0.023090,0.023090,0.096327,0.096326,
o  gs_dp_1502,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1503,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1505,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1507,0.087283,0.028577,0.119417,0.023090,0.023090,0.096327,0.096326,
o  gs_dp_1508,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1511,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1513,0.087283,0.028577,0.119417,0.023090,0.023090,0.096327,0.096326,
o  gs_dp_1514,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1515,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1517,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1518,0.121720,0.113227,0.242071,0.037415,0.037388,0.204656,0.204683,
o  gs_dp_1519,0.087283,0.028577,0.119417,0.023090,0.023090,0.096327,0.096326,
o  gs_dp_1520,0.087283,0.028577,0.119417,0.023090,0.023090,0.096327,0.096326,
o  gs_dp_1521,0.087283,0.028577,0.119417,0.023090,0.023090,0.096327,0.096326,
o  gs_dp_1522,0.087283,0.028577,0.119417,0.023090,0.023090,0.096327,0.096326,
o  gs_dp_1523,0.087283,0.028577,0.119417,0.023090,0.023090,0.096327,0.096326,
o  gs_dp_1524,0.087283,0.028577,0.119417,0.023090,0.023090,0.096327,0.096326,
o  gs_dp_1525,0.087283,0.028577,0.119417,0.023090,0.023090,0.096327,0.096326,
o  gs_dp_1526,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1527,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1528,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1529,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1530,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1532,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1533,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1534,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1535,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1536,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1537,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1539,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1540,0.082749,0.045979,0.133340,0.028291,0.028293,0.105048,0.105046,
o  gs_dp_1547,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1548,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1549,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1550,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1551,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1552,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1553,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1554,0.121720,0.113227,0.242071,0.037415,0.037388,0.204656,0.204683,
o  gs_dp_1561,0.087283,0.028577,0.119417,0.023090,0.023090,0.096327,0.096326,
o  gs_dp_1562,0.087283,0.028577,0.119417,0.023090,0.023090,0.096327,0.096326,
o  gs_dp_1563,0.087283,0.028577,0.119417,0.023090,0.023090,0.096327,0.096326,
o  gs_dp_1564,0.087283,0.028577,0.119417,0.023090,0.023090,0.096327,0.096326,
o  gs_dp_1565,0.087283,0.028577,0.119417,0.023090,0.023090,0.096327,0.096326,
o  gs_dp_1566,0.087283,0.028577,0.119417,0.023090,0.023090,0.096327,0.096326,
o  gs_dp_1567,0.087283,0.028577,0.119417,0.023090,0.023090,0.096327,0.096326,
o  gs_dp_1568,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1569,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1570,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1571,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1572,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1573,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1574,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1575,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1576,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1577,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1578,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1579,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1580,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1581,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1582,0.082749,0.045979,0.133340,0.028291,0.028293,0.105048,0.105046,
o  gs_dp_1584,0.082749,0.045979,0.133340,0.028291,0.028293,0.105048,0.105046,
o  gs_dp_1588,0.082749,0.045979,0.133340,0.028291,0.028293,0.105048,0.105046,
o  gs_dp_1589,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1590,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1591,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1592,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1593,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1594,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1595,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1596,0.121720,0.113227,0.242071,0.037415,0.037388,0.204656,0.204683,
o  gs_dp_1602,0.121720,0.113227,0.242071,0.037415,0.037388,0.204656,0.204683,
o  gs_dp_1603,0.087283,0.028577,0.119417,0.023090,0.023090,0.096327,0.096326,
o  gs_dp_1604,0.087283,0.028577,0.119417,0.023090,0.023090,0.096327,0.096326,
o  gs_dp_1605,0.087283,0.028577,0.119417,0.023090,0.023090,0.096327,0.096326,
o  gs_dp_1606,0.087283,0.028577,0.119417,0.023090,0.023090,0.096327,0.096326,
o  gs_dp_1607,0.087283,0.028577,0.119417,0.023090,0.023090,0.096327,0.096326,
o  gs_dp_1608,0.087283,0.028577,0.119417,0.023090,0.023090,0.096327,0.096326,
o  gs_dp_1609,0.087283,0.028577,0.119417,0.023090,0.023090,0.096327,0.096326,
o  gs_dp_1610,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1611,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1612,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1613,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1614,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1615,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1616,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1617,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1618,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1619,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1620,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1621,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1622,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1623,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1624,0.082749,0.045979,0.133340,0.028291,0.028293,0.105048,0.105046,
o  gs_dp_1625,0.082749,0.045979,0.133340,0.028291,0.028293,0.105048,0.105046,
o  gs_dp_1626,0.082749,0.045979,0.133340,0.028291,0.028293,0.105048,0.105046,
o  gs_dp_1630,0.082749,0.045979,0.133340,0.028291,0.028293,0.105048,0.105046,
o  gs_dp_1631,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1632,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1633,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1634,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1635,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1636,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1637,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1645,0.082749,0.045979,0.133340,0.028291,0.028293,0.105048,0.105046,
o  gs_dp_1646,0.121720,0.113227,0.242071,0.037415,0.037388,0.204656,0.204683,
o  gs_dp_1647,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1648,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1649,0.082749,0.045979,0.133340,0.028291,0.028293,0.105048,0.105046,
o  gs_dp_1650,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1651,0.121720,0.113227,0.242071,0.037415,0.037388,0.204656,0.204683,
o  gs_dp_1652,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1653,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1654,0.082749,0.045979,0.133340,0.028291,0.028293,0.105048,0.105046,
o  gs_dp_1655,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1656,0.121720,0.113227,0.242071,0.037415,0.037388,0.204656,0.204683,
o  gs_dp_1657,0.087283,0.028577,0.119417,0.023090,0.023090,0.096327,0.096326,
o  gs_dp_1658,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1659,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1660,0.082749,0.045979,0.133340,0.028291,0.028293,0.105048,0.105046,
o  gs_dp_1661,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1662,0.121720,0.113227,0.242071,0.037415,0.037388,0.204656,0.204683,
o  gs_dp_1663,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1664,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1665,0.082749,0.045979,0.133340,0.028291,0.028293,0.105048,0.105046,
o  gs_dp_1666,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1667,0.121720,0.113227,0.242071,0.037415,0.037388,0.204656,0.204683,
o  gs_dp_1668,0.087283,0.028577,0.119417,0.023090,0.023090,0.096327,0.096326,
o  gs_dp_1669,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1670,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1671,0.082749,0.045979,0.133340,0.028291,0.028293,0.105048,0.105046,
o  gs_dp_1672,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1673,0.121720,0.113227,0.242071,0.037415,0.037388,0.204656,0.204683,
o  gs_dp_1674,0.087283,0.028577,0.119417,0.023090,0.023090,0.096327,0.096326,
o  gs_dp_1675,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1676,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1677,0.082749,0.045979,0.133340,0.028291,0.028293,0.105048,0.105046,
o  gs_dp_1678,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1679,0.121720,0.113227,0.242071,0.037415,0.037388,0.204656,0.204683,
o  gs_dp_1680,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1681,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1682,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1683,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1684,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1685,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1686,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1687,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1688,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1689,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1690,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1691,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
o  gs_dp_1692,0.082749,0.045979,0.133340,0.028291,0.028293,0.105048,0.105046,
o  gs_dp_1693,0.082749,0.045979,0.133340,0.028291,0.028293,0.105048,0.105046,
o  gs_dp_1694,0.082749,0.045979,0.133340,0.028291,0.028293,0.105048,0.105046,
o  gs_dp_1695,0.082749,0.045979,0.133340,0.028291,0.028293,0.105048,0.105046,
o  gs_dp_1696,0.082749,0.045979,0.133340,0.028291,0.028293,0.105048,0.105046,
o  gs_dp_1697,0.082749,0.045979,0.133340,0.028291,0.028293,0.105048,0.105046,
o  gs_dp_1698,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1699,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1700,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1701,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1702,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1703,0.076062,0.020580,0.100773,0.026836,0.026838,0.073937,0.073935,
o  gs_dp_1704,0.121720,0.113227,0.242071,0.037415,0.037388,0.204656,0.204683,
o  gs_dp_1705,0.121720,0.113227,0.242071,0.037415,0.037388,0.204656,0.204683,
o  gs_dp_1706,0.121720,0.113227,0.242071,0.037415,0.037388,0.204656,0.204683,
o  gs_dp_1707,0.121720,0.113227,0.242071,0.037415,0.037388,0.204656,0.204683,
o  gs_dp_1708,0.121720,0.113227,0.242071,0.037415,0.037388,0.204656,0.204683,
o  gs_dp_1709,0.121720,0.113227,0.242071,0.037415,0.037388,0.204656,0.204683,
o  gs_dp_1710,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1711,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1712,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1713,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1714,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1715,0.069100,0.056801,0.130569,0.028747,0.028749,0.101823,0.101820,
o  gs_dp_1716,0.038816,0.062077,0.106536,0.032330,0.032294,0.074206,0.074242,
