   GoodVibes v3.0.1 2024/04/16 15:40:52
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: -c 1 -t 298.15 --spc SPE --csv --output am1_dist_gs 

   Temperature = 298.15 Kelvin   Concentration = 1.0 mol/l
   All energetic values below shown in Hartree unless otherwise specified.
   Using vibrational scale factor 1.0 for AM1/ZDO level of theory

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E_SPC,E,ZPE,H_SPC,T.S,T.qh-S,G(T)_SPC,qh-G(T)_SPC,
o  ts_304_am1_reopt_3_reactant_1,0.046001,0.056908,0.117938,0.177123,0.053511,0.050703,0.123612,0.126420,
o  ts_304_am1_reopt_3_reactant_2,-0.404621,-0.311154,0.122980,-0.271588,0.042162,0.041427,-0.313749,-0.313015,
o  ts_305_am1_reopt_2_reactant_1,0.027190,0.034535,0.155747,0.196315,0.052201,0.049913,0.144115,0.146402,
o  ts_305_am1_reopt_2_reactant_2,-0.406000,-0.312402,0.123062,-0.272941,0.041912,0.041284,-0.314853,-0.314225,
o  ts_306_am1_reopt_2_reactant_1,0.031732,0.038969,0.127908,0.171446,0.047653,0.046469,0.123793,0.124977,
o  ts_306_am1_reopt_2_reactant_2,-0.407275,-0.312733,0.123010,-0.274211,0.042128,0.041447,-0.316339,-0.315659,
o  ts_307_am1_reopt_reactant_1,0.024874,0.035237,0.145262,0.183178,0.050450,0.048863,0.132728,0.134314,
o  ts_307_am1_reopt_reactant_2,-0.402228,-0.307207,0.122828,-0.269342,0.042159,0.041441,-0.311502,-0.310783,
o  ts_308_am1_reopt_2_reactant_1,0.031578,0.040815,0.172858,0.219254,0.055516,0.052844,0.163738,0.166410,
o  ts_308_am1_reopt_2_reactant_2,-0.402098,-0.307085,0.122823,-0.269216,0.042171,0.041446,-0.311386,-0.310662,
o  ts_309_am1_reopt_reactant_1,0.079792,0.092039,0.228742,0.326165,0.064191,0.059682,0.261973,0.266482,
o  ts_309_am1_reopt_reactant_2,-0.399521,-0.304312,0.122812,-0.266649,0.042221,0.041452,-0.308869,-0.308101,
o  ts_30_am1_reopt_reactant_1,0.020085,0.026641,0.276147,0.312657,0.056495,0.054494,0.256163,0.258163,
o  ts_30_am1_reopt_reactant_2,-0.401739,-0.307900,0.122865,-0.268851,0.042003,0.041341,-0.310854,-0.310191,
o  ts_310_am1_reopt_reactant_1,0.045081,0.054491,0.200517,0.261988,0.060831,0.056814,0.201157,0.205174,
o  ts_310_am1_reopt_reactant_2,-0.400096,-0.306282,0.122815,-0.267225,0.042149,0.041407,-0.309374,-0.308632,
o  ts_311_am1_reopt_2_reactant_1,-0.044770,-0.036827,0.161227,0.130059,0.051996,0.050368,0.078063,0.079691,
o  ts_311_am1_reopt_2_reactant_2,-0.406753,-0.313227,0.123098,-0.273663,0.041897,0.041273,-0.315559,-0.314936,
o  ts_312_am1_reopt_2_reactant_1,0.082926,0.094868,0.211138,0.309640,0.057148,0.054470,0.252491,0.255169,
o  ts_312_am1_reopt_2_reactant_2,-0.406418,-0.312819,0.123077,-0.273351,0.041873,0.041268,-0.315224,-0.314619,
o  ts_313_am1_reopt_2_reactant_1,-0.015144,-0.008139,0.072252,0.065777,0.039896,0.039440,0.025881,0.026337,
o  ts_313_am1_reopt_2_reactant_2,-0.402813,-0.309091,0.122891,-0.269861,0.042172,0.041437,-0.312032,-0.311298,
o  ts_314_am1_reopt_2_reactant_1,-0.013120,-0.006008,0.044111,0.038357,0.036959,0.036839,0.001399,0.001519,
o  ts_314_am1_reopt_2_reactant_2,-0.406189,-0.311582,0.122961,-0.273196,0.042033,0.041380,-0.315229,-0.314576,
o  ts_315_am1_reopt_reactant_1,-0.022310,-0.011640,0.061719,0.047819,0.039091,0.038798,0.008727,0.009021,
o  ts_315_am1_reopt_reactant_2,-0.402562,-0.307648,0.122813,-0.269675,0.042249,0.041493,-0.311924,-0.311168,
o  ts_316_am1_reopt_reactant_1,-0.015406,-0.006729,0.089247,0.084029,0.043941,0.042827,0.040089,0.041202,
o  ts_316_am1_reopt_reactant_2,-0.402841,-0.307940,0.122848,-0.269939,0.042171,0.041442,-0.312110,-0.311381,
o  ts_317_am1_reopt_2_reactant_1,0.034322,0.043841,0.145349,0.192505,0.050809,0.048821,0.141696,0.143684,
o  ts_317_am1_reopt_2_reactant_2,-0.403710,-0.308752,0.122918,-0.270760,0.042096,0.041392,-0.312856,-0.312152,
o  ts_318_am1_reopt_reactant_1,-0.002595,0.008422,0.117422,0.126329,0.047162,0.045790,0.079167,0.080539,
o  ts_318_am1_reopt_reactant_2,-0.402349,-0.308603,0.122867,-0.269425,0.042157,0.041426,-0.311582,-0.310850,
o  ts_319_am1_reopt_2_reactant_1,-0.089637,-0.082921,0.077850,-0.001984,0.043107,0.042187,-0.045090,-0.044171,
o  ts_319_am1_reopt_2_reactant_2,-0.404036,-0.310543,0.122940,-0.271029,0.042234,0.041460,-0.313263,-0.312489,
o  ts_31_am1_reopt_reactant_1,-0.073799,-0.066603,0.236435,0.177513,0.053518,0.051711,0.123995,0.125802,
o  ts_31_am1_reopt_reactant_2,-0.404033,-0.310410,0.122953,-0.271083,0.041908,0.041281,-0.312991,-0.312365,
o  ts_320_am1_reopt_2_reactant_1,0.033433,0.043654,0.127912,0.173106,0.049097,0.047018,0.124009,0.126087,
o  ts_320_am1_reopt_2_reactant_2,-0.405452,-0.311780,0.123001,-0.272435,0.041970,0.041325,-0.314405,-0.313760,
o  ts_321_am1_reopt_reactant_1,0.013542,0.019701,0.193793,0.220648,0.050099,0.048419,0.170549,0.172229,
o  ts_321_am1_reopt_reactant_2,-0.400349,-0.305324,0.122727,-0.267550,0.042281,0.041494,-0.309830,-0.309043,
o  ts_322_am1_reopt_reactant_1,0.015393,0.021319,0.165272,0.192007,0.045538,0.044548,0.146470,0.147460,
o  ts_322_am1_reopt_reactant_2,-0.402273,-0.307373,0.122801,-0.269410,0.042196,0.041466,-0.311605,-0.310876,
o  ts_323_am1_reopt_reactant_1,0.006128,0.016160,0.183196,0.202467,0.049702,0.048058,0.152765,0.154409,
o  ts_323_am1_reopt_reactant_2,-0.398518,-0.303369,0.122631,-0.265805,0.042354,0.041524,-0.308159,-0.307329,
o  ts_324_am1_reopt_2_reactant_1,0.013090,0.021879,0.210625,0.238681,0.054575,0.052117,0.184106,0.186564,
o  ts_324_am1_reopt_2_reactant_2,-0.399018,-0.303856,0.122695,-0.266274,0.042212,0.041434,-0.308487,-0.307708,
o  ts_325_am1_reopt_2_reactant_1,0.062424,0.071872,0.266642,0.346786,0.061993,0.058252,0.284792,0.288534,
o  ts_325_am1_reopt_2_reactant_2,-0.399651,-0.304425,0.122712,-0.266875,0.042271,0.041476,-0.309146,-0.308351,
o  ts_326_am1_reopt_reactant_1,0.023112,0.030476,0.237783,0.276839,0.057598,0.054458,0.219241,0.222381,
o  ts_326_am1_reopt_reactant_2,-0.401906,-0.306977,0.122839,-0.269066,0.041926,0.041285,-0.310992,-0.310350,
o  ts_327_am1_reopt_2_reactant_1,-0.061474,-0.055124,0.198940,0.152201,0.054518,0.051897,0.097683,0.100304,
o  ts_327_am1_reopt_2_reactant_2,-0.402370,-0.307534,0.122801,-0.269503,0.042208,0.041475,-0.311711,-0.310978,
o  ts_328_am1_reopt_reactant_1,0.065816,0.073233,0.248569,0.331229,0.061680,0.056972,0.269549,0.274256,
o  ts_328_am1_reopt_reactant_2,-0.402216,-0.307309,0.122831,-0.269374,0.041959,0.041314,-0.311333,-0.310688,
o  ts_329_am1_reopt_2_reactant_1,0.010524,0.017040,0.156333,0.179939,0.051356,0.048866,0.128584,0.131074,
o  ts_329_am1_reopt_2_reactant_2,-0.403387,-0.308689,0.122860,-0.270464,0.042214,0.041475,-0.312679,-0.311940,
o  ts_32_am1_reopt_reactant_1,0.057420,0.065237,0.286099,0.359606,0.056342,0.054125,0.303263,0.305481,
o  ts_32_am1_reopt_reactant_2,-0.404168,-0.310469,0.122948,-0.271217,0.041914,0.041302,-0.313131,-0.312519,
o  ts_330_am1_reopt_2_reactant_1,0.015235,0.022694,0.128294,0.155170,0.047484,0.045790,0.107686,0.109381,
o  ts_330_am1_reopt_2_reactant_2,-0.403552,-0.308661,0.122860,-0.270627,0.042218,0.041480,-0.312845,-0.312108,
o  ts_331_am1_reopt_reactant_1,0.007896,0.019541,0.146039,0.166546,0.048706,0.047303,0.117840,0.119243,
o  ts_331_am1_reopt_reactant_2,-0.399718,-0.304589,0.122690,-0.266946,0.042358,0.041527,-0.309304,-0.308473,
o  ts_332_am1_reopt_2_reactant_1,0.014834,0.025028,0.173479,0.202789,0.053949,0.051486,0.148840,0.151303,
o  ts_332_am1_reopt_2_reactant_2,-0.400235,-0.305096,0.122744,-0.267437,0.042240,0.041453,-0.309677,-0.308890,
o  ts_333_am1_reopt_reactant_1,0.064451,0.075210,0.229607,0.311201,0.060807,0.057400,0.250394,0.253800,
o  ts_333_am1_reopt_reactant_2,-0.400797,-0.305600,0.122765,-0.267969,0.042275,0.041479,-0.310244,-0.309449,
o  ts_334_am1_reopt_reactant_1,0.022162,0.029859,0.200876,0.238417,0.056214,0.053490,0.182203,0.184926,
o  ts_334_am1_reopt_reactant_2,-0.403002,-0.308108,0.122902,-0.270089,0.041985,0.041322,-0.312074,-0.311411,
o  ts_335_am1_reopt_2_reactant_1,-0.059706,-0.052139,0.161862,0.116333,0.053625,0.051132,0.062707,0.065201,
o  ts_335_am1_reopt_2_reactant_2,-0.404138,-0.309371,0.122889,-0.271183,0.042220,0.041483,-0.313404,-0.312667,
o  ts_336_am1_reopt_reactant_1,0.068657,0.077847,0.211605,0.294668,0.053174,0.051475,0.241494,0.243194,
o  ts_336_am1_reopt_reactant_2,-0.402573,-0.309133,0.122858,-0.269678,0.042115,0.041377,-0.311793,-0.311055,
o  ts_337_am1_reopt_3_reactant_1,0.028252,0.035415,0.155571,0.197224,0.052639,0.050022,0.144585,0.147202,
o  ts_337_am1_reopt_3_reactant_2,-0.403194,-0.308489,0.122857,-0.270273,0.042224,0.041478,-0.312497,-0.311752,
o  ts_338_am1_reopt_reactant_1,0.032225,0.040565,0.127630,0.171762,0.048622,0.046868,0.123141,0.124895,
o  ts_338_am1_reopt_reactant_2,-0.404163,-0.309315,0.122888,-0.271210,0.042219,0.041483,-0.313429,-0.312693,
o  ts_339_am1_reopt_reactant_1,0.025976,0.037730,0.145088,0.184103,0.050472,0.048790,0.133631,0.135313,
o  ts_339_am1_reopt_reactant_2,-0.400462,-0.305333,0.122767,-0.267639,0.042239,0.041455,-0.309878,-0.309094,
o  ts_33_am1_reopt_2_reactant_1,-0.045013,-0.039669,0.146877,0.111601,0.040893,0.039792,0.070708,0.071810,
o  ts_33_am1_reopt_2_reactant_2,-0.402184,-0.308410,0.122864,-0.269304,0.041976,0.041325,-0.311280,-0.310629,
o  ts_340_am1_reopt_reactant_1,0.032742,0.043166,0.172721,0.220285,0.055729,0.052846,0.164556,0.167439,
o  ts_340_am1_reopt_reactant_2,-0.400490,-0.305358,0.122768,-0.267666,0.042242,0.041457,-0.309908,-0.309123,
o  ts_341_am1_reopt_reactant_1,0.080711,0.093733,0.228845,0.327030,0.062380,0.058663,0.264650,0.268367,
o  ts_341_am1_reopt_reactant_2,-0.400876,-0.305689,0.122777,-0.268038,0.042265,0.041474,-0.310303,-0.309512,
o  ts_342_am1_reopt_reactant_1,0.038916,0.046826,0.200187,0.254763,0.057573,0.054628,0.197190,0.200135,
o  ts_342_am1_reopt_reactant_2,-0.403549,-0.308693,0.122935,-0.270603,0.041984,0.041324,-0.312586,-0.311926,
o  ts_343_am1_reopt_reactant_1,-0.044215,-0.035508,0.161114,0.131401,0.055326,0.052495,0.076075,0.078906,
o  ts_343_am1_reopt_reactant_2,-0.403875,-0.309088,0.122916,-0.270938,0.042029,0.041357,-0.312966,-0.312294,
o  ts_344_am1_reopt_reactant_1,0.084681,0.095413,0.210869,0.311214,0.058717,0.055192,0.252497,0.256021,
o  ts_344_am1_reopt_reactant_2,-0.403280,-0.309919,0.122892,-0.270356,0.042089,0.041365,-0.312444,-0.311721,
o  ts_345_am1_reopt_reactant_1,0.065291,0.072240,0.248773,0.330746,0.059726,0.056199,0.271020,0.274547,
o  ts_345_am1_reopt_reactant_2,-0.402001,-0.308413,0.122886,-0.269111,0.041942,0.041286,-0.311053,-0.310397,
o  ts_346_am1_reopt_reactant_1,0.068976,0.077101,0.221063,0.305144,0.055237,0.052722,0.249907,0.252422,
o  ts_346_am1_reopt_reactant_2,-0.403038,-0.308093,0.122810,-0.270155,0.042225,0.041492,-0.312379,-0.311647,
o  ts_347_am1_reopt_reactant_1,0.061684,0.073084,0.238427,0.316401,0.057500,0.054825,0.258901,0.261576,
o  ts_347_am1_reopt_reactant_2,-0.399124,-0.303898,0.122663,-0.266393,0.042247,0.041470,-0.308640,-0.307863,
o  ts_348_am1_reopt_3_reactant_1,0.066229,0.076882,0.265946,0.350301,0.063309,0.059220,0.286991,0.291081,
o  ts_348_am1_reopt_3_reactant_2,-0.399006,-0.305295,0.122736,-0.266251,0.041981,0.041306,-0.308232,-0.307557,
o  ts_349_am1_reopt_reactant_1,0.116522,0.126985,0.321949,0.458383,0.066946,0.062833,0.391437,0.395550,
o  ts_349_am1_reopt_reactant_2,-0.399694,-0.305938,0.122782,-0.266922,0.041853,0.041232,-0.308775,-0.308154,
o  ts_34_am1_reopt_3_reactant_1,-0.035409,-0.028747,0.118954,0.091685,0.036270,0.036087,0.055415,0.055598,
o  ts_34_am1_reopt_3_reactant_2,-0.403942,-0.308998,0.122895,-0.271051,0.041875,0.041291,-0.312926,-0.312341,
o  ts_350_am1_reopt_reactant_1,0.074642,0.083885,0.293647,0.387095,0.064352,0.060460,0.322743,0.326635,
o  ts_350_am1_reopt_reactant_2,-0.403492,-0.308573,0.122928,-0.270550,0.041950,0.041317,-0.312499,-0.311867,
o  ts_351_am1_reopt_2_reactant_1,-0.007644,0.000117,0.254302,0.263513,0.059193,0.056371,0.204320,0.207142,
o  ts_351_am1_reopt_2_reactant_2,-0.403250,-0.308527,0.122857,-0.270325,0.042201,0.041479,-0.312526,-0.311804,
o  ts_352_am1_reopt_2_reactant_1,0.122943,0.132479,0.304152,0.446004,0.065096,0.060800,0.380907,0.385203,
o  ts_352_am1_reopt_2_reactant_2,-0.402669,-0.309086,0.122907,-0.269767,0.041897,0.041266,-0.311665,-0.311033,
o  ts_353_am1_reopt_2_reactant_1,0.020396,0.027059,0.165579,0.197812,0.046933,0.045549,0.150878,0.152262,
o  ts_353_am1_reopt_2_reactant_2,-0.401250,-0.306240,0.122739,-0.268436,0.042269,0.041498,-0.310705,-0.309934,
o  ts_354_am1_reopt_reactant_1,0.024430,0.030840,0.137285,0.171398,0.041483,0.041179,0.129916,0.130220,
o  ts_354_am1_reopt_reactant_2,-0.403877,-0.308996,0.122875,-0.270992,0.041928,0.041315,-0.312919,-0.312307,
o  ts_355_am1_reopt_2_reactant_1,0.016512,0.026520,0.155335,0.183284,0.045477,0.044584,0.137807,0.138701,
o  ts_355_am1_reopt_2_reactant_2,-0.396069,-0.302082,0.122543,-0.263449,0.042254,0.041450,-0.305703,-0.304899,
o  ts_356_am1_reopt_2_reactant_1,0.020653,0.030569,0.182772,0.216672,0.050432,0.048633,0.166240,0.168039,
o  ts_356_am1_reopt_2_reactant_2,-0.399687,-0.304542,0.122692,-0.266938,0.042229,0.041453,-0.309167,-0.308391,
o  ts_357_am1_reopt_reactant_1,0.070192,0.080315,0.238748,0.324960,0.058012,0.054852,0.266948,0.270108,
o  ts_357_am1_reopt_reactant_2,-0.400563,-0.305374,0.122728,-0.267766,0.042278,0.041489,-0.310044,-0.309255,
o  ts_358_am1_reopt_reactant_1,0.035346,0.043128,0.210298,0.260348,0.053988,0.051676,0.206360,0.208672,
o  ts_358_am1_reopt_reactant_2,-0.404381,-0.309547,0.122909,-0.271470,0.041901,0.041292,-0.313371,-0.312761,
o  ts_359_am1_reopt_reactant_1,-0.054928,-0.047444,0.170908,0.129098,0.051919,0.049190,0.077178,0.079907,
o  ts_359_am1_reopt_reactant_2,-0.404009,-0.309190,0.122869,-0.271120,0.041966,0.041344,-0.313086,-0.312464,
o  ts_35_am1_reopt_2_reactant_1,-0.044388,-0.034470,0.137618,0.101962,0.037510,0.037339,0.064452,0.064623,
o  ts_35_am1_reopt_2_reactant_2,-0.401174,-0.305986,0.122757,-0.268358,0.042171,0.041465,-0.310529,-0.309823,
o  ts_360_am1_reopt_reactant_1,0.071907,0.079632,0.221186,0.308027,0.056401,0.053099,0.251626,0.254929,
o  ts_360_am1_reopt_reactant_2,-0.403183,-0.309459,0.122846,-0.270282,0.042136,0.041422,-0.312418,-0.311704,
o  ts_361_am1_reopt_reactant_1,-0.044999,-0.039066,0.110140,0.074082,0.039301,0.038661,0.034780,0.035421,
o  ts_361_am1_reopt_reactant_2,-0.404887,-0.310953,0.122895,-0.271953,0.042016,0.041379,-0.313969,-0.313332,
o  ts_362_am1_reopt_reactant_1,-0.037229,-0.031029,0.081874,0.052229,0.035829,0.035553,0.016400,0.016676,
o  ts_362_am1_reopt_reactant_2,-0.405855,-0.311971,0.122928,-0.272884,0.042033,0.041392,-0.314917,-0.314276,
o  ts_363_am1_reopt_2_reactant_1,-0.047808,-0.038564,0.099667,0.060513,0.038567,0.037939,0.021945,0.022573,
o  ts_363_am1_reopt_2_reactant_2,-0.403332,-0.309270,0.122842,-0.270463,0.041958,0.041340,-0.312421,-0.311803,
o  ts_364_am1_reopt_2_reactant_1,-0.041168,-0.033744,0.127180,0.095481,0.040764,0.040155,0.054717,0.055325,
o  ts_364_am1_reopt_2_reactant_2,-0.402800,-0.309182,0.122838,-0.269896,0.042197,0.041449,-0.312094,-0.311346,
o  ts_365_am1_reopt_reactant_1,0.007866,0.016392,0.183121,0.203201,0.048101,0.046599,0.155100,0.156602,
o  ts_365_am1_reopt_reactant_2,-0.405037,-0.310139,0.122935,-0.272040,0.042133,0.041451,-0.314173,-0.313491,
o  ts_366_am1_reopt_reactant_1,-0.030936,-0.024432,0.155337,0.136017,0.046123,0.044692,0.089894,0.091325,
o  ts_366_am1_reopt_reactant_2,-0.404698,-0.311099,0.122987,-0.271645,0.042206,0.041470,-0.313851,-0.313114,
o  ts_367_am1_reopt_reactant_1,-0.120447,-0.115753,0.115493,0.005160,0.042668,0.041616,-0.037509,-0.036457,
o  ts_367_am1_reopt_reactant_2,-0.407166,-0.313514,0.123047,-0.274122,0.041868,0.041279,-0.315990,-0.315400,
o  ts_368_am1_reopt_reactant_1,0.005740,0.011888,0.165538,0.182487,0.046280,0.044639,0.136208,0.137848,
o  ts_368_am1_reopt_reactant_2,-0.407295,-0.313831,0.123131,-0.274155,0.041963,0.041327,-0.316118,-0.315482,
o  ts_369_am1_reopt_reactant_1,-0.048902,-0.044301,0.072998,0.032488,0.038583,0.038133,-0.006095,-0.005646,
o  ts_369_am1_reopt_reactant_2,-0.408704,-0.315181,0.123138,-0.275568,0.041890,0.041296,-0.317457,-0.316863,
o  ts_36_am1_reopt3_reactant_1,-0.034559,-0.026080,0.165072,0.140949,0.041896,0.041318,0.099053,0.099631,
o  ts_36_am1_reopt3_reactant_2,-0.400066,-0.305891,0.122790,-0.267270,0.041886,0.041294,-0.309157,-0.308565,
o  ts_370_am1_reopt_reactant_1,-0.041970,-0.037438,0.044854,0.009918,0.035322,0.035268,-0.025404,-0.025350,
o  ts_370_am1_reopt_reactant_2,-0.408816,-0.315558,0.123186,-0.275624,0.041954,0.041315,-0.317578,-0.316939,
o  ts_371_am1_reopt_reactant_1,-0.051322,-0.043555,0.062587,0.019298,0.037511,0.037241,-0.018214,-0.017943,
o  ts_371_am1_reopt_reactant_2,-0.407465,-0.313890,0.123088,-0.274380,0.041888,0.041285,-0.316269,-0.315666,
o  ts_372_am1_reopt_reactant_1,-0.039358,-0.029794,0.090257,0.060559,0.041807,0.041062,0.018752,0.019498,
o  ts_372_am1_reopt_reactant_2,-0.403361,-0.309585,0.122834,-0.270463,0.042168,0.041436,-0.312632,-0.311899,
o  ts_373_am1_reopt_2_reactant_1,0.009333,0.020440,0.146267,0.168002,0.048996,0.047397,0.119006,0.120605,
o  ts_373_am1_reopt_2_reactant_2,-0.405737,-0.310795,0.122978,-0.272703,0.042119,0.041441,-0.314822,-0.314144,
o  ts_374_am1_reopt_reactant_1,-0.031458,-0.024803,0.118074,0.097706,0.044897,0.043996,0.052808,0.053710,
o  ts_374_am1_reopt_reactant_2,-0.406036,-0.312550,0.123030,-0.272944,0.042183,0.041459,-0.315127,-0.314403,
o  ts_375_am1_reopt_reactant_1,-0.119817,-0.113355,0.078562,-0.031788,0.041548,0.040825,-0.073336,-0.072613,
o  ts_375_am1_reopt_reactant_2,-0.408545,-0.314965,0.123105,-0.275430,0.041926,0.041320,-0.317355,-0.316749,
o  ts_376_am1_reopt_2_reactant_1,0.004606,0.011243,0.128555,0.143687,0.044003,0.043256,0.099684,0.100431,
o  ts_376_am1_reopt_2_reactant_2,-0.408759,-0.315433,0.123184,-0.275570,0.041942,0.041317,-0.317512,-0.316887,
o  ts_377_am1_reopt_reactant_1,-0.031673,-0.026715,0.072327,0.049278,0.039855,0.039351,0.009423,0.009927,
o  ts_377_am1_reopt_reactant_2,-0.409099,-0.315618,0.123162,-0.275940,0.041887,0.041295,-0.317827,-0.317236,
o  ts_378_am1_reopt_reactant_1,-0.022847,-0.017942,0.044114,0.028548,0.036711,0.036609,-0.008164,-0.008061,
o  ts_378_am1_reopt_reactant_2,-0.409506,-0.316030,0.123173,-0.276334,0.041886,0.041299,-0.318220,-0.317634,
o  ts_379_am1_reopt_reactant_1,-0.033580,-0.025353,0.061836,0.036552,0.038850,0.038527,-0.002298,-0.001975,
o  ts_379_am1_reopt_reactant_2,-0.407690,-0.314142,0.123105,-0.274590,0.041886,0.041285,-0.316476,-0.315875,
o  ts_37_am1_reopt_reactant_1,0.011039,0.020582,0.221005,0.245259,0.049599,0.048065,0.195661,0.197195,
o  ts_37_am1_reopt_reactant_2,-0.402528,-0.307272,0.122846,-0.269637,0.042115,0.041431,-0.311752,-0.311068,
o  ts_380_am1_reopt_reactant_1,-0.023664,-0.011929,0.089517,0.075791,0.043209,0.042349,0.032583,0.033443,
o  ts_380_am1_reopt_reactant_2,-0.403325,-0.309554,0.122826,-0.270432,0.042175,0.041442,-0.312607,-0.311873,
o  ts_381_am1_reopt_reactant_1,0.025208,0.038403,0.145530,0.183436,0.050631,0.048723,0.132805,0.134713,
o  ts_381_am1_reopt_reactant_2,-0.406108,-0.311132,0.122990,-0.273071,0.042084,0.041422,-0.315156,-0.314493,
o  ts_382_am1_reopt_reactant_1,-0.014201,-0.006742,0.117250,0.114482,0.046547,0.045421,0.067935,0.069061,
o  ts_382_am1_reopt_reactant_2,-0.406244,-0.312790,0.123053,-0.273135,0.042163,0.041447,-0.315297,-0.314582,
o  ts_383_am1_reopt_reactant_1,-0.105167,-0.096038,0.077909,-0.017554,0.042846,0.042029,-0.060400,-0.059582,
o  ts_383_am1_reopt_reactant_2,-0.409103,-0.315574,0.123134,-0.275958,0.041929,0.041325,-0.317887,-0.317283,
o  ts_384_am1_reopt_2_reactant_1,0.020862,0.027857,0.127844,0.160458,0.050830,0.047651,0.109628,0.112807,
o  ts_384_am1_reopt_2_reactant_2,-0.409647,-0.316413,0.123222,-0.276424,0.041931,0.041315,-0.318355,-0.317739,
o  ts_385_am1_reopt_reactant_1,0.002515,0.008615,0.165414,0.179094,0.045092,0.044254,0.134002,0.134840,
o  ts_385_am1_reopt_reactant_2,-0.407732,-0.314314,0.123124,-0.274580,0.042029,0.041378,-0.316609,-0.315958,
o  ts_386_am1_reopt_reactant_1,0.010184,0.015752,0.137679,0.158333,0.043902,0.042915,0.114432,0.115418,
o  ts_386_am1_reopt_reactant_2,-0.408432,-0.315132,0.123144,-0.275274,0.041973,0.041338,-0.317247,-0.316612,
o  ts_387_am1_reopt_reactant_1,0.004920,0.015552,0.155832,0.172026,0.045058,0.044232,0.126967,0.127794,
o  ts_387_am1_reopt_reactant_2,-0.404572,-0.309657,0.122940,-0.271560,0.042197,0.041484,-0.313757,-0.313044,
o  ts_388_am1_reopt_reactant_1,0.011886,0.022641,0.182843,0.207950,0.050989,0.048869,0.156961,0.159081,
o  ts_388_am1_reopt_reactant_2,-0.404110,-0.308991,0.122862,-0.271216,0.042008,0.041367,-0.313224,-0.312583,
o  ts_389_am1_reopt_reactant_1,0.061857,0.072955,0.238744,0.315696,0.055118,0.052933,0.260578,0.262763,
o  ts_389_am1_reopt_reactant_2,-0.404666,-0.309542,0.122933,-0.271725,0.041924,0.041316,-0.313649,-0.313041,
o  ts_38_am1_reopt_reactant_1,-0.027283,-0.020878,0.192466,0.177202,0.045600,0.044866,0.131602,0.132336,
o  ts_38_am1_reopt_reactant_2,-0.402080,-0.308255,0.122823,-0.269216,0.042066,0.041390,-0.311282,-0.310607,
o  ts_390_am1_reopt_reactant_1,0.019445,0.027434,0.210788,0.244864,0.053354,0.051469,0.191510,0.193396,
o  ts_390_am1_reopt_reactant_2,-0.405026,-0.311393,0.122971,-0.271996,0.042186,0.041458,-0.314182,-0.313454,
o  ts_391_am1_reopt_2_reactant_1,-0.071961,-0.064913,0.171572,0.112459,0.049429,0.047967,0.063030,0.064492,
o  ts_391_am1_reopt_2_reactant_2,-0.409746,-0.315354,0.123127,-0.276568,0.042142,0.041469,-0.318710,-0.318037,
o  ts_392_am1_reopt_reactant_1,0.059136,0.066350,0.221234,0.294375,0.052075,0.050355,0.242300,0.244020,
o  ts_392_am1_reopt_reactant_2,-0.406930,-0.313463,0.123062,-0.273809,0.042182,0.041461,-0.315991,-0.315271,
o  ts_393_am1_reopt_reactant_1,-0.035678,-0.028965,0.081911,0.053668,0.035376,0.035329,0.018292,0.018339,
o  ts_393_am1_reopt_reactant_2,-0.405008,-0.311056,0.122868,-0.272079,0.042102,0.041431,-0.314181,-0.313510,
o  ts_394_am1_reopt_reactant_1,-0.029395,-0.024207,0.053498,0.030430,0.032772,0.032614,-0.002341,-0.002184,
o  ts_394_am1_reopt_reactant_2,-0.406616,-0.313131,0.123110,-0.273493,0.041985,0.041330,-0.315478,-0.314823,
o  ts_395_am1_reopt_2_reactant_1,-0.038778,-0.028551,0.071536,0.039856,0.034450,0.034446,0.005406,0.005409,
o  ts_395_am1_reopt_2_reactant_2,-0.403085,-0.308984,0.122809,-0.270219,0.042089,0.041413,-0.312308,-0.311633,
o  ts_396_am1_reopt_reactant_1,-0.032363,-0.023706,0.099164,0.075587,0.039029,0.038512,0.036557,0.037075,
o  ts_396_am1_reopt_reactant_2,-0.403131,-0.308961,0.122815,-0.270267,0.042051,0.041390,-0.312317,-0.311657,
o  ts_397_am1_reopt_2_reactant_1,0.017803,0.026878,0.155247,0.184427,0.045972,0.044804,0.138455,0.139623,
o  ts_397_am1_reopt_2_reactant_2,-0.404969,-0.310056,0.122931,-0.271969,0.042156,0.041463,-0.314125,-0.313433,
o  ts_398_am1_reopt_reactant_1,-0.024184,-0.017416,0.127171,0.113080,0.041983,0.041459,0.071097,0.071621,
o  ts_398_am1_reopt_reactant_2,-0.405178,-0.311565,0.123021,-0.272126,0.042049,0.041378,-0.314174,-0.313504,
o  ts_399_am1_reopt_reactant_1,-0.110515,-0.105144,0.087433,-0.014581,0.038446,0.038061,-0.053027,-0.052643,
