   GoodVibes v3.0.1 2023/07/31 16:50:05
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: --csv --output am1_exo_ts 

   Temperature = 298.15 Kelvin   Pressure = 1 atm
   All energetic values below shown in Hartree unless otherwise specified.
   Using vibrational scale factor 1.0 for AM1/ZDO level of theory

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E,ZPE,H,T.S,T.qh-S,G(T),qh-G(T),
o  ts_exo_1265,-0.003613,0.183555,0.191018,0.047210,0.046375,0.143809,0.144644,
o  ts_exo_1266,0.069459,0.167646,0.246848,0.043495,0.043030,0.203353,0.203818,
o  ts_exo_1281,0.138930,0.149743,0.298849,0.044755,0.044400,0.254093,0.254449,
o  ts_exo_1282,0.127703,0.177726,0.317168,0.048675,0.047760,0.268493,0.269408,
o  ts_exo_1283,0.054517,0.183338,0.250580,0.051298,0.050061,0.199283,0.200520,
o  ts_exo_1284,0.126104,0.167266,0.304856,0.047923,0.047001,0.256933,0.257856,
o  ts_exo_1286,0.183164,0.233639,0.431389,0.056494,0.054297,0.374895,0.377092,
o  ts_exo_1288,0.061670,0.168718,0.241664,0.047899,0.047021,0.193765,0.194643,
o  ts_exo_1289,-0.011766,0.174336,0.174818,0.050425,0.049276,0.124394,0.125542,
o  ts_exo_1290,0.060615,0.158201,0.229860,0.047007,0.046306,0.182853,0.183554,
o  ts_exo_1296,0.080385,0.157578,0.249206,0.048108,0.047331,0.201098,0.201875,
o  ts_exo_1299,0.014412,0.142317,0.166091,0.042734,0.042544,0.123357,0.123547,
o  ts_exo_1300,0.003024,0.170342,0.184266,0.046633,0.045886,0.137633,0.138381,
o  ts_exo_1301,-0.070392,0.175933,0.117432,0.049247,0.048242,0.068185,0.069191,
o  ts_exo_1302,0.001818,0.159813,0.172317,0.045876,0.045217,0.126441,0.127100,
o  ts_exo_1304,0.058636,0.226202,0.298607,0.054545,0.052582,0.244062,0.246025,
o  ts_exo_1305,0.045769,0.180528,0.236941,0.045508,0.044828,0.191433,0.192113,
o  ts_exo_1306,0.034681,0.208545,0.255418,0.049463,0.048213,0.205955,0.207205,
o  ts_exo_1307,-0.039440,0.214103,0.187839,0.052178,0.050616,0.135662,0.137223,
o  ts_exo_1308,0.033914,0.197900,0.243844,0.048917,0.047698,0.194926,0.196145,
o  ts_exo_1309,0.031226,0.171432,0.214261,0.048826,0.047554,0.165435,0.166707,
o  ts_exo_1310,0.090261,0.264416,0.369705,0.057415,0.054961,0.312290,0.314745,
o  ts_exo_1311,-0.008571,0.185867,0.188995,0.048502,0.047413,0.140493,0.141581,
o  ts_exo_1312,-0.019820,0.213891,0.207315,0.052441,0.050774,0.154874,0.156540,
o  ts_exo_1313,-0.093813,0.219451,0.139866,0.055144,0.053167,0.084723,0.086700,
o  ts_exo_1314,-0.020901,0.203289,0.195450,0.051860,0.050231,0.143590,0.145219,
o  ts_exo_1315,-0.022922,0.176767,0.166505,0.051837,0.050115,0.114668,0.116390,
o  ts_exo_1316,0.035761,0.269767,0.321611,0.060394,0.057459,0.261218,0.264152,
o  ts_exo_1317,0.106758,0.152332,0.269692,0.045913,0.045200,0.223779,0.224491,
o  ts_exo_1318,0.095327,0.180352,0.287823,0.049847,0.048535,0.237976,0.239288,
o  ts_exo_1319,0.021637,0.185925,0.220686,0.052555,0.050928,0.168131,0.169758,
o  ts_exo_1320,0.094336,0.169845,0.276076,0.049098,0.047839,0.226978,0.228238,
o  ts_exo_1321,0.093175,0.143288,0.248009,0.049196,0.047851,0.198813,0.200158,
o  ts_exo_1322,0.150776,0.236248,0.401998,0.057771,0.055210,0.344227,0.346788,
o  ts_exo_1323,0.045359,0.143281,0.198720,0.044960,0.044304,0.153760,0.154416,
o  ts_exo_1324,0.034021,0.171305,0.216948,0.048879,0.047642,0.168069,0.169306,
o  ts_exo_1325,-0.039839,0.176874,0.149640,0.051596,0.050039,0.098044,0.099601,
o  ts_exo_1326,0.033106,0.160750,0.205259,0.048207,0.047007,0.157052,0.158251,
o  ts_exo_1327,0.031396,0.134220,0.176646,0.048254,0.046971,0.128392,0.129675,
o  ts_exo_1328,0.089535,0.227185,0.331180,0.056827,0.054331,0.274353,0.276849,
o  ts_exo_1329,0.066156,0.142563,0.219030,0.046308,0.045579,0.172722,0.173451,
o  ts_exo_1330,0.054794,0.170585,0.237235,0.050218,0.048892,0.187018,0.188343,
o  ts_exo_1331,-0.019059,0.176150,0.169932,0.052941,0.051279,0.116991,0.118654,
o  ts_exo_1332,0.053886,0.160039,0.225556,0.049531,0.048251,0.176025,0.177305,
o  ts_exo_1333,0.052245,0.133496,0.197008,0.049593,0.048207,0.147415,0.148801,
o  ts_exo_1334,0.110308,0.226458,0.351468,0.058167,0.055502,0.293302,0.295967,
o  ts_exo_1335,-0.020502,0.145283,0.134522,0.043741,0.043134,0.090781,0.091388,
o  ts_exo_1336,-0.031859,0.173313,0.152731,0.047663,0.046491,0.105068,0.106240,
o  ts_exo_1337,-0.105676,0.178880,0.085464,0.050379,0.048903,0.035085,0.036561,
o  ts_exo_1338,-0.032824,0.162753,0.140993,0.047013,0.045865,0.093980,0.095128,
o  ts_exo_1339,-0.034371,0.136223,0.112534,0.047046,0.045836,0.065489,0.066698,
o  ts_exo_1340,0.023672,0.229206,0.266985,0.055615,0.053241,0.211370,0.213744,
o  ts_exo_1341,0.066424,0.188476,0.265340,0.044869,0.044524,0.220471,0.220815,
o  ts_exo_1342,0.055321,0.216505,0.283810,0.048783,0.047886,0.235027,0.235924,
o  ts_exo_1343,-0.019019,0.222039,0.216004,0.051530,0.050277,0.164474,0.165726,
o  ts_exo_1344,0.056447,0.205952,0.274169,0.048327,0.047309,0.225842,0.226861,
o  ts_exo_1345,0.051228,0.179351,0.241987,0.048180,0.047208,0.193807,0.194780,
o  ts_exo_1346,0.110892,0.272413,0.398078,0.056215,0.054291,0.341863,0.343786,
o  ts_exo_1347,0.016445,0.193702,0.221624,0.047872,0.046942,0.173752,0.174682,
o  ts_exo_1348,0.005539,0.221795,0.240311,0.051471,0.050162,0.188840,0.190149,
o  ts_exo_1349,-0.068813,0.227320,0.172491,0.054248,0.052546,0.118243,0.119946,
o  ts_exo_1350,0.005553,0.211252,0.229577,0.051004,0.049600,0.178573,0.179978,
o  ts_exo_1351,0.001686,0.184620,0.198716,0.050910,0.049479,0.147806,0.149237,
o  ts_exo_1352,0.061140,0.277690,0.354609,0.058913,0.056507,0.295696,0.298102,
o  ts_exo_1353,0.128063,0.160477,0.298911,0.045151,0.044804,0.253759,0.254106,
o  ts_exo_1354,0.116684,0.188501,0.317100,0.049071,0.048113,0.268029,0.268987,
o  ts_exo_1355,0.042704,0.194050,0.249666,0.051810,0.050493,0.197856,0.199173,
o  ts_exo_1356,0.116998,0.178059,0.306692,0.048474,0.047413,0.258218,0.259279,
o  ts_exo_1357,0.113915,0.151384,0.276632,0.048460,0.047414,0.228171,0.229217,
o  ts_exo_1358,0.172295,0.244349,0.431416,0.057046,0.054733,0.374370,0.376684,
o  ts_exo_1359,0.067331,0.151527,0.228696,0.044135,0.043856,0.184561,0.184839,
o  ts_exo_1360,0.056063,0.179554,0.247001,0.048039,0.047172,0.198962,0.199828,
o  ts_exo_1361,-0.018095,0.185096,0.179383,0.050789,0.049550,0.128593,0.129832,
o  ts_exo_1362,0.056464,0.169069,0.236665,0.047494,0.046524,0.189171,0.190141,
o  ts_exo_1363,0.052718,0.142411,0.205938,0.047455,0.046486,0.158483,0.159451,
o  ts_exo_1364,0.111708,0.235382,0.361338,0.056041,0.053808,0.305297,0.307530,
o  ts_exo_1365,0.086882,0.150865,0.247837,0.045481,0.045121,0.202356,0.202716,
o  ts_exo_1366,0.075580,0.178890,0.266109,0.049383,0.048403,0.216726,0.217706,
o  ts_exo_1367,0.001447,0.184427,0.198515,0.052138,0.050771,0.146377,0.147744,
o  ts_exo_1368,0.075893,0.168398,0.255682,0.048871,0.047774,0.206811,0.207909,
o  ts_exo_1369,0.072348,0.141744,0.225159,0.048794,0.047702,0.176365,0.177458,
o  ts_exo_1370,0.131230,0.234712,0.380456,0.057379,0.054964,0.323077,0.325492,
o  ts_exo_1371,0.003881,0.153235,0.166597,0.042920,0.042702,0.123677,0.123895,
o  ts_exo_1372,-0.007403,0.181270,0.184886,0.046819,0.046045,0.138067,0.138841,
o  ts_exo_1373,-0.081535,0.186810,0.117293,0.049568,0.048439,0.067724,0.068853,
o  ts_exo_1374,-0.007045,0.170806,0.174515,0.046222,0.045352,0.128293,0.129163,
o  ts_exo_1375,-0.010594,0.144125,0.143974,0.046242,0.045376,0.097732,0.098598,
o  ts_exo_1376,0.048256,0.237108,0.299239,0.054828,0.052738,0.244412,0.246502,
o  ts_exo_1377,0.013417,0.164311,0.188104,0.045275,0.044572,0.142829,0.143532,
o  ts_exo_1378,0.003959,0.192635,0.208289,0.048361,0.047351,0.159928,0.160938,
o  ts_exo_1379,-0.069787,0.198039,0.141089,0.051748,0.050169,0.089341,0.090919,
o  ts_exo_1380,0.000704,0.182155,0.194297,0.047629,0.046647,0.146668,0.147650,
o  ts_exo_1381,0.000880,0.155314,0.167446,0.048438,0.047086,0.119008,0.120359,
o  ts_exo_1382,0.060562,0.248233,0.323567,0.057252,0.054687,0.266315,0.268880,
o  ts_exo_1383,-0.039316,0.169338,0.141475,0.048256,0.047185,0.093220,0.094291,
o  ts_exo_1384,-0.048990,0.197659,0.161440,0.051343,0.049933,0.110098,0.111507,
o  ts_exo_1385,-0.121995,0.203049,0.094973,0.054749,0.052765,0.040225,0.042208,
o  ts_exo_1386,-0.052220,0.187194,0.147499,0.050654,0.049259,0.096844,0.098239,
o  ts_exo_1387,-0.051634,0.160492,0.121136,0.051077,0.049396,0.070059,0.071740,
o  ts_exo_1388,0.007384,0.253445,0.276620,0.059842,0.056969,0.216778,0.219651,
o  ts_exo_1389,0.082670,0.136389,0.229323,0.045372,0.044740,0.183951,0.184584,
o  ts_exo_1390,0.072860,0.164698,0.249144,0.048492,0.047508,0.200652,0.201636,
o  ts_exo_1391,-0.000497,0.170121,0.182343,0.051834,0.050310,0.130509,0.132033,
o  ts_exo_1392,0.069686,0.154183,0.235224,0.047742,0.046848,0.187482,0.188376,
o  ts_exo_1393,0.071419,0.127433,0.209991,0.048631,0.047258,0.161360,0.162733,
o  ts_exo_1394,0.129943,0.220310,0.364923,0.057403,0.054801,0.307520,0.310122,
o  ts_exo_1395,0.020392,0.127342,0.157475,0.044364,0.043809,0.113111,0.113666,
o  ts_exo_1396,0.010649,0.155662,0.177370,0.047451,0.046560,0.129919,0.130811,
o  ts_exo_1397,-0.062623,0.161068,0.110646,0.050839,0.049379,0.059807,0.061266,
o  ts_exo_1398,0.007375,0.145181,0.163369,0.046694,0.045877,0.116675,0.117492,
o  ts_exo_1399,0.008770,0.118354,0.137750,0.047637,0.046331,0.090114,0.091419,
o  ts_exo_1400,0.067896,0.211237,0.293290,0.056423,0.053889,0.236867,0.239401,
o  ts_exo_1401,0.041270,0.126696,0.177960,0.045718,0.045069,0.132242,0.132891,
o  ts_exo_1402,0.031511,0.155015,0.197842,0.048801,0.047797,0.149040,0.150045,
o  ts_exo_1403,-0.041762,0.160420,0.131115,0.052185,0.050609,0.078930,0.080506,
o  ts_exo_1404,0.028145,0.144529,0.183742,0.048031,0.047107,0.135711,0.136635,
o  ts_exo_1405,0.029732,0.117705,0.158323,0.048992,0.047565,0.109331,0.110758,
o  ts_exo_1406,0.088783,0.210588,0.313791,0.057762,0.055051,0.256029,0.258741,
o  ts_exo_1407,-0.052294,0.128988,0.086120,0.043229,0.042751,0.042892,0.043369,
o  ts_exo_1408,-0.062078,0.157301,0.105967,0.046326,0.045528,0.059642,0.060439,
o  ts_exo_1409,-0.135241,0.162712,0.039355,0.049702,0.048347,-0.010347,-0.008992,
o  ts_exo_1410,-0.065280,0.146825,0.092042,0.045571,0.044844,0.046471,0.047198,
o  ts_exo_1411,-0.063719,0.119999,0.066588,0.046502,0.045302,0.020086,0.021286,
o  ts_exo_1412,-0.004753,0.212888,0.221968,0.055304,0.052908,0.166665,0.169060,
o  ts_exo_1414,0.061232,0.205701,0.278669,0.048256,0.047378,0.230413,0.231291,
o  ts_exo_1415,-0.013080,0.211290,0.210909,0.050727,0.049692,0.160181,0.161217,
o  ts_exo_1416,0.064686,0.195501,0.271530,0.047271,0.046467,0.224259,0.225063,
o  ts_exo_1425,0.138671,0.149578,0.298353,0.044460,0.044225,0.253893,0.254128,
o  ts_exo_1426,0.127250,0.177507,0.316483,0.048734,0.047724,0.267749,0.268759,
o  ts_exo_1427,0.053240,0.183117,0.249038,0.051171,0.050009,0.197867,0.199029,
o  ts_exo_1428,0.129928,0.167343,0.308589,0.047725,0.046793,0.260863,0.261795,
o  ts_exo_1430,0.182223,0.233450,0.430195,0.056322,0.054188,0.373873,0.376008,
o  ts_exo_1431,0.073519,0.140584,0.223684,0.043487,0.043302,0.180197,0.180382,
o  ts_exo_1432,0.062220,0.168521,0.241941,0.047737,0.046799,0.194204,0.195142,
o  ts_exo_1433,-0.011942,0.174126,0.174342,0.050195,0.049086,0.124147,0.125256,
o  ts_exo_1434,0.064737,0.158384,0.233898,0.046660,0.045819,0.187237,0.188079,
o  ts_exo_1436,0.117188,0.224438,0.355634,0.055357,0.053282,0.300277,0.302352,
o  ts_exo_1437,0.093459,0.139934,0.243240,0.044847,0.044592,0.198393,0.198647,
o  ts_exo_1438,0.082144,0.167862,0.261480,0.049106,0.048062,0.212373,0.213418,
o  ts_exo_1439,0.007983,0.173461,0.193879,0.051563,0.050333,0.142316,0.143545,
o  ts_exo_1440,0.084641,0.157704,0.253404,0.048062,0.047105,0.205342,0.206299,
o  ts_exo_1442,0.137112,0.223776,0.375178,0.056713,0.054467,0.318465,0.320711,
o  ts_exo_1446,0.005316,0.159963,0.175712,0.045494,0.044738,0.130218,0.130974,
o  ts_exo_1449,-0.042891,0.147261,0.114559,0.044943,0.044500,0.069616,0.070059,
o  ts_exo_1450,-0.057181,0.175427,0.129994,0.048350,0.047778,0.081644,0.082216,
o  ts_exo_1451,-0.112967,0.180784,0.080656,0.051330,0.050374,0.029326,0.030282,
o  ts_exo_1452,0.010147,0.147276,0.169220,0.049157,0.048275,0.120063,0.120945,
o  ts_exo_1453,-0.053847,0.138212,0.095655,0.048230,0.047439,0.047425,0.048216,
o  ts_exo_1454,-0.032119,0.137442,0.116854,0.049539,0.048596,0.067315,0.068258,
o  ts_exo_1455,-0.120186,0.140170,0.030951,0.047101,0.046430,-0.016150,-0.015479,
o  ts_exo_1456,-0.023922,0.155680,0.141707,0.044536,0.044250,0.097171,0.097457,
o  ts_exo_1457,-0.035557,0.183302,0.159383,0.048239,0.047635,0.111144,0.111748,
o  ts_exo_1458,-0.085639,0.188552,0.115667,0.051162,0.050202,0.064506,0.065465,
o  ts_exo_1459,0.032546,0.155342,0.199527,0.048710,0.047970,0.150817,0.151557,
o  ts_exo_1460,-0.031287,0.146395,0.126218,0.047645,0.047054,0.078573,0.079165,
o  ts_exo_1461,-0.010779,0.145700,0.146288,0.048926,0.048192,0.097362,0.098096,
o  ts_exo_1462,-0.094595,0.148070,0.064246,0.046568,0.046072,0.017678,0.018174,
o  ts_exo_1463,-0.078556,0.131796,0.063049,0.044472,0.044123,0.018577,0.018926,
o  ts_exo_1464,-0.087828,0.159332,0.083046,0.048663,0.047624,0.034383,0.035422,
o  ts_exo_1465,-0.135402,0.164349,0.041723,0.052092,0.050555,-0.010369,-0.008832,
o  ts_exo_1466,-0.011812,0.131465,0.131123,0.048581,0.047781,0.082542,0.083342,
o  ts_exo_1467,-0.076722,0.122418,0.056646,0.047525,0.046876,0.009121,0.009770,
o  ts_exo_1468,-0.055318,0.121762,0.077647,0.048799,0.048013,0.028847,0.029634,
o  ts_exo_1469,-0.148030,0.124006,-0.013365,0.046536,0.045975,-0.059902,-0.059341,
o  ts_exo_1473,0.041635,0.144071,0.197302,0.048772,0.047972,0.148530,0.149330,
o  ts_exo_1475,-0.005989,0.134449,0.139792,0.049029,0.048195,0.090763,0.091597,
o  ts_exo_337,0.199532,0.147753,0.354955,0.037762,0.037769,0.317193,0.317187,
o  ts_exo_338,0.180966,0.128860,0.319604,0.044025,0.043858,0.275579,0.275746,
o  ts_exo_339,0.217523,0.127208,0.355158,0.046987,0.046518,0.308171,0.308640,
o  ts_exo_340,0.046512,0.133050,0.188576,0.041562,0.041521,0.147014,0.147055,
o  ts_exo_341,0.186070,0.175915,0.371294,0.041725,0.041583,0.329569,0.329710,
o  ts_exo_342,0.167137,0.156958,0.335555,0.047977,0.047474,0.287578,0.288081,
o  ts_exo_343,0.203597,0.155297,0.371012,0.050943,0.050013,0.320069,0.320999,
o  ts_exo_344,0.032826,0.161153,0.204665,0.045523,0.045253,0.159142,0.159412,
o  ts_exo_345,0.131524,0.181220,0.323149,0.044930,0.044321,0.278219,0.278828,
o  ts_exo_346,0.111562,0.162239,0.286390,0.051228,0.050075,0.235161,0.236315,
o  ts_exo_347,0.147955,0.160581,0.321782,0.054153,0.052548,0.267628,0.269234,
o  ts_exo_348,-0.022518,0.166441,0.155741,0.048851,0.047952,0.106890,0.107789,
o  ts_exo_349,0.245909,0.147784,0.402935,0.042051,0.041936,0.360884,0.360998,
o  ts_exo_350,0.229396,0.128868,0.369651,0.048258,0.047616,0.321394,0.322035,
o  ts_exo_351,0.266032,0.127183,0.405268,0.051234,0.050117,0.354034,0.355150,
o  ts_exo_352,0.094979,0.133066,0.238650,0.045784,0.045456,0.192866,0.193194,
o  ts_exo_353,0.184545,0.138704,0.331980,0.041129,0.041086,0.290851,0.290894,
o  ts_exo_354,0.166940,0.119756,0.297589,0.047381,0.046805,0.250207,0.250783,
o  ts_exo_355,0.203455,0.118071,0.333085,0.050365,0.049290,0.282720,0.283795,
o  ts_exo_356,0.032571,0.123975,0.166650,0.044894,0.044640,0.121756,0.122011,
o  ts_exo_357,0.205010,0.137962,0.351933,0.042496,0.042392,0.309437,0.309541,
o  ts_exo_358,0.187809,0.118990,0.317936,0.048750,0.047956,0.269186,0.269980,
o  ts_exo_359,0.224285,0.117295,0.353390,0.051739,0.050406,0.301651,0.302984,
o  ts_exo_360,0.053478,0.123214,0.187036,0.046251,0.045845,0.140785,0.141191,
o  ts_exo_361,0.118730,0.140729,0.267858,0.039895,0.039887,0.227963,0.227971,
o  ts_exo_362,0.100779,0.121784,0.233113,0.046153,0.045773,0.186959,0.187340,
o  ts_exo_363,0.137365,0.120107,0.268682,0.049128,0.048307,0.219553,0.220375,
o  ts_exo_364,-0.033605,0.125992,0.102158,0.043682,0.043542,0.058476,0.058616,
o  ts_exo_365,0.225177,0.156148,0.388769,0.037693,0.037684,0.351076,0.351085,
o  ts_exo_366,0.209649,0.137015,0.356263,0.044093,0.043742,0.312170,0.312521,
o  ts_exo_367,0.245346,0.135565,0.391076,0.046725,0.046206,0.344350,0.344870,
o  ts_exo_368,0.073855,0.141266,0.223947,0.041591,0.041460,0.182356,0.182487,
o  ts_exo_369,0.213982,0.183644,0.406861,0.041892,0.041612,0.364968,0.365248,
o  ts_exo_370,0.198166,0.164462,0.374052,0.048297,0.047485,0.325755,0.326567,
o  ts_exo_371,0.233787,0.163004,0.408791,0.050933,0.049878,0.357858,0.358912,
o  ts_exo_372,0.062507,0.168725,0.241869,0.045774,0.045277,0.196095,0.196592,
o  ts_exo_373,0.163324,0.189146,0.362613,0.044173,0.043840,0.318441,0.318774,
o  ts_exo_374,0.147183,0.169899,0.329424,0.050523,0.049514,0.278901,0.279910,
o  ts_exo_375,0.183038,0.168407,0.364398,0.053280,0.051940,0.311119,0.312458,
o  ts_exo_376,0.011778,0.174224,0.197564,0.048063,0.047448,0.149500,0.150115,
o  ts_exo_377,0.273954,0.155786,0.438831,0.041922,0.041774,0.396909,0.397056,
o  ts_exo_378,0.261031,0.136677,0.408976,0.048252,0.047446,0.360724,0.361530,
o  ts_exo_379,0.296809,0.135203,0.443862,0.050888,0.049800,0.392973,0.394062,
o  ts_exo_380,0.125339,0.140910,0.276735,0.045749,0.045308,0.230986,0.231427,
o  ts_exo_381,0.213744,0.146856,0.369162,0.040913,0.040839,0.328249,0.328323,
o  ts_exo_382,0.199420,0.127709,0.337886,0.047299,0.046557,0.290588,0.291330,
o  ts_exo_383,0.235097,0.126240,0.372677,0.049937,0.048900,0.322740,0.323778,
o  ts_exo_384,0.063713,0.131962,0.205645,0.044782,0.044411,0.160863,0.161234,
o  ts_exo_385,0.232738,0.146186,0.387728,0.042254,0.042113,0.345474,0.345615,
o  ts_exo_386,0.218888,0.127024,0.356924,0.048633,0.047693,0.308290,0.309231,
o  ts_exo_387,0.254506,0.125545,0.391652,0.051280,0.049992,0.340372,0.341660,
o  ts_exo_388,0.083264,0.131277,0.224758,0.046103,0.045595,0.178655,0.179164,
o  ts_exo_389,0.150493,0.148572,0.307283,0.039701,0.039668,0.267583,0.267616,
o  ts_exo_390,0.135939,0.129425,0.275765,0.046087,0.045533,0.229678,0.230232,
o  ts_exo_391,0.171726,0.127960,0.310662,0.048713,0.047922,0.261949,0.262740,
o  ts_exo_392,0.000164,0.133675,0.143458,0.043586,0.043333,0.099872,0.100125,
o  ts_exo_393,0.165273,0.132269,0.304780,0.037299,0.037305,0.267481,0.267475,
o  ts_exo_394,0.150983,0.113597,0.273923,0.043597,0.043338,0.230326,0.230585,
o  ts_exo_395,0.187859,0.112133,0.309936,0.046355,0.045894,0.263581,0.264042,
o  ts_exo_396,0.015330,0.117382,0.141427,0.041494,0.041367,0.099932,0.100059,
o  ts_exo_397,0.156658,0.159625,0.325347,0.041740,0.041329,0.283607,0.284018,
o  ts_exo_398,0.141953,0.140925,0.294062,0.047922,0.047115,0.246140,0.246947,
o  ts_exo_399,0.178765,0.139461,0.330018,0.050677,0.049587,0.279342,0.280432,
o  ts_exo_400,0.006483,0.144727,0.161745,0.045763,0.045217,0.115983,0.116528,
o  ts_exo_401,0.104000,0.165026,0.278991,0.043844,0.043466,0.235147,0.235525,
o  ts_exo_402,0.089271,0.146181,0.247630,0.050394,0.049334,0.197236,0.198295,
o  ts_exo_403,0.126561,0.144674,0.284041,0.053107,0.051794,0.230933,0.232247,
o  ts_exo_404,-0.046819,0.150074,0.114755,0.048231,0.047411,0.066524,0.067344,
o  ts_exo_405,0.224474,0.131855,0.365200,0.041499,0.041393,0.323701,0.323807,
o  ts_exo_406,0.212788,0.113213,0.337006,0.047720,0.047007,0.289285,0.289998,
o  ts_exo_407,0.249764,0.111726,0.373113,0.050487,0.049446,0.322626,0.323666,
o  ts_exo_408,0.077369,0.116989,0.204714,0.045599,0.045187,0.159114,0.159527,
o  ts_exo_409,0.163169,0.122809,0.294342,0.040537,0.040504,0.253804,0.253837,
o  ts_exo_410,0.150136,0.104133,0.264779,0.046793,0.046154,0.217985,0.218625,
o  ts_exo_411,0.187032,0.102652,0.300811,0.049555,0.048578,0.251256,0.252233,
o  ts_exo_412,0.014655,0.107925,0.132438,0.044672,0.044325,0.087766,0.088112,
o  ts_exo_413,0.183199,0.122175,0.313970,0.041852,0.041768,0.272118,0.272202,
o  ts_exo_414,0.170499,0.103477,0.284737,0.048111,0.047266,0.236626,0.237471,
o  ts_exo_415,0.207287,0.101988,0.320662,0.050885,0.049645,0.269777,0.271017,
o  ts_exo_416,0.035167,0.107271,0.152539,0.045969,0.045496,0.106570,0.107043,
o  ts_exo_417,0.091277,0.124426,0.223776,0.039429,0.039423,0.184346,0.184353,
o  ts_exo_418,0.078477,0.105766,0.194439,0.045670,0.045220,0.148769,0.149218,
o  ts_exo_419,0.115580,0.104284,0.230670,0.048418,0.047695,0.182252,0.182975,
o  ts_exo_420,-0.057113,0.109548,0.061993,0.043585,0.043337,0.018407,0.018656,
o  ts_exo_421,0.230820,0.145119,0.383187,0.037273,0.037280,0.345914,0.345907,
o  ts_exo_422,0.209703,0.126065,0.345199,0.043718,0.043420,0.301481,0.301779,
o  ts_exo_423,0.246153,0.124498,0.380699,0.046511,0.046017,0.334189,0.334682,
o  ts_exo_424,0.074781,0.130348,0.213747,0.041118,0.041050,0.172629,0.172697,
o  ts_exo_425,0.219844,0.172823,0.401652,0.041335,0.041125,0.360316,0.360527,
o  ts_exo_426,0.198399,0.153718,0.363322,0.047801,0.047061,0.315521,0.316260,
o  ts_exo_427,0.234742,0.152145,0.398720,0.050606,0.049582,0.348114,0.349138,
o  ts_exo_428,0.063665,0.158012,0.232056,0.045180,0.044794,0.186876,0.187262,
o  ts_exo_429,0.173144,0.177814,0.360993,0.044268,0.043741,0.316725,0.317253,
o  ts_exo_430,0.153143,0.158718,0.324110,0.050655,0.049501,0.273455,0.274609,
o  ts_exo_431,0.189724,0.157132,0.359734,0.053425,0.051964,0.306310,0.307770,
o  ts_exo_432,0.018042,0.163004,0.192478,0.048113,0.047312,0.144365,0.145166,
o  ts_exo_433,0.283972,0.144820,0.437658,0.041416,0.041319,0.396242,0.396339,
o  ts_exo_434,0.265676,0.125808,0.402546,0.047729,0.047017,0.354816,0.355529,
o  ts_exo_435,0.302221,0.124225,0.438135,0.050495,0.049477,0.387640,0.388659,
o  ts_exo_436,0.130805,0.130060,0.271111,0.045173,0.044836,0.225937,0.226275,
o  ts_exo_437,0.219880,0.135892,0.364105,0.040414,0.040385,0.323691,0.323720,
o  ts_exo_438,0.200222,0.116849,0.327617,0.046780,0.046122,0.280837,0.281495,
o  ts_exo_439,0.236677,0.115268,0.363121,0.049555,0.048577,0.313566,0.314544,
o  ts_exo_440,0.065365,0.121119,0.196207,0.044206,0.043938,0.152001,0.152270,
o  ts_exo_441,0.238821,0.135233,0.382637,0.041761,0.041680,0.340876,0.340957,
o  ts_exo_442,0.219496,0.116172,0.346481,0.048127,0.047265,0.298354,0.299215,
o  ts_exo_443,0.255835,0.114584,0.381868,0.050909,0.049675,0.330959,0.332193,
o  ts_exo_444,0.084776,0.120440,0.215202,0.045549,0.045135,0.169653,0.170067,
o  ts_exo_445,0.161226,0.137435,0.306680,0.039265,0.039262,0.267416,0.267419,
o  ts_exo_446,0.141654,0.118397,0.270257,0.045589,0.045140,0.224668,0.225117,
o  ts_exo_447,0.178288,0.116817,0.305935,0.048348,0.047639,0.257587,0.258296,
o  ts_exo_448,0.006637,0.122665,0.138695,0.043043,0.042893,0.095653,0.095802,
o  ts_exo_449,0.083731,0.140913,0.233715,0.041982,0.041542,0.191733,0.192173,
o  ts_exo_450,0.073789,0.169163,0.253391,0.045297,0.044554,0.208094,0.208837,
o  ts_exo_451,-0.000148,0.174615,0.185994,0.048467,0.047210,0.137527,0.138784,
o  ts_exo_452,0.071759,0.158844,0.240687,0.044278,0.043604,0.196409,0.197083,
o  ts_exo_482,0.126533,0.241476,0.382784,0.057154,0.054483,0.325630,0.328300,
o  ts_exo_485,0.068700,0.140431,0.217997,0.041506,0.041000,0.176491,0.176998,
o  ts_exo_486,0.057235,0.168642,0.236394,0.045579,0.044689,0.190815,0.191705,
o  ts_exo_487,-0.002664,0.174184,0.182949,0.047847,0.046903,0.135102,0.136046,
o  ts_exo_488,0.124758,0.140337,0.275591,0.045930,0.045063,0.229661,0.230527,
o  ts_exo_489,0.056209,0.131335,0.197495,0.044919,0.044159,0.152576,0.153336,
o  ts_exo_490,0.075996,0.130666,0.216837,0.046222,0.045368,0.170614,0.171469,
o  ts_exo_491,-0.004385,0.133088,0.138397,0.043876,0.043185,0.094522,0.095212,
