   GoodVibes v3.0.1 2023/07/27 10:06:11
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: --csv --output am1_non_ts 

   Temperature = 298.15 Kelvin   Pressure = 1 atm
   All energetic values below shown in Hartree unless otherwise specified.
   Using vibrational scale factor 1.0 for AM1/ZDO level of theory

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E,ZPE,H,T.S,T.qh-S,G(T),qh-G(T),
o  ts_745,0.222484,0.109563,0.338543,0.036012,0.036020,0.302531,0.302523,
o  ts_746,0.202870,0.166026,0.378412,0.042708,0.042584,0.335704,0.335827,
o  ts_747,0.145938,0.171387,0.327943,0.045594,0.045279,0.282350,0.282665,
o  ts_748,0.195563,0.154579,0.360217,0.045788,0.044190,0.314428,0.316027,
o  ts_749,0.204712,0.128372,0.342262,0.042843,0.042607,0.299419,0.299655,
o  ts_750,0.255072,0.221663,0.489238,0.050737,0.049572,0.438501,0.439666,
o  ts_751,0.159723,0.170962,0.341227,0.045606,0.044932,0.295622,0.296296,
o  ts_752,0.102257,0.175759,0.289934,0.049507,0.048288,0.240426,0.241646,
o  ts_753,0.151098,0.160109,0.321817,0.046050,0.045306,0.275768,0.276511,
o  ts_754,0.162038,0.133421,0.305602,0.045141,0.044770,0.260461,0.260832,
o  ts_755,0.213447,0.226366,0.453532,0.054697,0.052428,0.398835,0.401104,
o  ts_756,0.273076,0.137509,0.420190,0.043288,0.043175,0.376901,0.377015,
o  ts_757,0.215131,0.142790,0.368729,0.046635,0.046056,0.322094,0.322673,
o  ts_758,0.258488,0.126408,0.394847,0.045089,0.044170,0.349758,0.350677,
o  ts_759,0.276965,0.100080,0.386278,0.043383,0.043070,0.342895,0.343208,
o  ts_760,0.325567,0.193102,0.531364,0.051694,0.050263,0.479669,0.481101,
o  ts_761,0.202461,0.165868,0.377897,0.042833,0.042720,0.335064,0.335176,
o  ts_762,0.148068,0.170987,0.329786,0.046091,0.045511,0.283695,0.284275,
o  ts_763,0.199627,0.155274,0.364307,0.042459,0.042343,0.321849,0.321964,
o  ts_764,0.205284,0.128323,0.342757,0.042733,0.042560,0.300024,0.300197,
o  ts_765,0.255333,0.221473,0.489370,0.050966,0.049753,0.438405,0.439618,
o  ts_766,0.159881,0.170758,0.341255,0.045979,0.045182,0.295276,0.296073,
o  ts_767,0.103164,0.175909,0.290818,0.048677,0.047881,0.242141,0.242937,
o  ts_768,0.154559,0.159495,0.324865,0.046656,0.045672,0.278209,0.279194,
o  ts_769,0.162586,0.133238,0.306010,0.045724,0.044932,0.260286,0.261078,
o  ts_770,0.211526,0.226067,0.451345,0.054310,0.052441,0.397036,0.398904,
o  ts_771,0.273765,0.137464,0.420840,0.043349,0.043224,0.377491,0.377616,
o  ts_772,0.218811,0.142858,0.372287,0.045849,0.045604,0.326438,0.326682,
o  ts_773,0.269688,0.126414,0.405827,0.044040,0.043505,0.361787,0.362322,
o  ts_774,0.277789,0.099959,0.386940,0.043248,0.043027,0.343692,0.343913,
o  ts_775,0.326509,0.193022,0.532167,0.051552,0.050201,0.480615,0.481966,
o  ts_776,0.296381,0.085052,0.387844,0.035766,0.035772,0.352078,0.352071,
o  ts_777,0.281680,0.113123,0.402873,0.039664,0.039594,0.363209,0.363279,
o  ts_778,0.246901,0.118030,0.374192,0.042922,0.042503,0.331270,0.331689,
o  ts_779,0.277729,0.101335,0.387630,0.042800,0.041404,0.344830,0.346226,
o  ts_781,0.334338,0.168823,0.514228,0.048573,0.046977,0.465656,0.467251,
o  ts_782,0.286388,0.113135,0.407492,0.039220,0.039171,0.368272,0.368321,
o  ts_783,0.296381,0.085052,0.387844,0.035766,0.035772,0.352078,0.352071,
o  ts_784,0.296381,0.085052,0.387844,0.035766,0.035772,0.352078,0.352071,
o  ts_785,0.273616,0.141262,0.424469,0.043211,0.042714,0.381257,0.381755,
o  ts_786,0.238269,0.145943,0.395187,0.047186,0.046196,0.348000,0.348991,
o  ts_787,0.267783,0.129276,0.407429,0.048425,0.045648,0.359004,0.361781,
o  ts_788,0.282281,0.104514,0.395844,0.042503,0.042296,0.353341,0.353547,
o  ts_789,0.326204,0.196610,0.535641,0.052630,0.050539,0.483011,0.485102,
o  ts_790,0.229960,0.146136,0.386750,0.045751,0.045216,0.340999,0.341534,
o  ts_791,0.195246,0.150970,0.358164,0.049738,0.048430,0.308426,0.309734,
o  ts_792,0.226604,0.134292,0.372157,0.048967,0.046954,0.323190,0.325203,
o  ts_793,0.239797,0.109526,0.359407,0.045171,0.044619,0.314236,0.314788,
o  ts_794,0.284882,0.201879,0.500443,0.054141,0.052218,0.446302,0.448225,
o  ts_795,0.344376,0.112787,0.466800,0.043399,0.043215,0.423401,0.423585,
o  ts_796,0.300859,0.117028,0.429158,0.048801,0.047392,0.380357,0.381766,
o  ts_797,0.331653,0.101268,0.443106,0.046922,0.045145,0.396185,0.397962,
o  ts_798,0.433064,0.075563,0.517670,0.043467,0.042981,0.474203,0.474689,
o  ts_800,0.272361,0.141196,0.423191,0.043039,0.042920,0.380152,0.380271,
o  ts_801,0.236831,0.146070,0.393785,0.046763,0.045963,0.347022,0.347822,
o  ts_802,0.273036,0.129664,0.412628,0.045287,0.043942,0.367341,0.368686,
o  ts_803,0.281692,0.104479,0.395212,0.042518,0.042353,0.352694,0.352859,
o  ts_804,0.325456,0.196845,0.534950,0.051994,0.050201,0.482956,0.484749,
o  ts_805,0.229087,0.145830,0.385743,0.046544,0.045784,0.339199,0.339959,
o  ts_806,0.193980,0.150921,0.356885,0.050191,0.048571,0.306694,0.308314,
o  ts_807,0.227332,0.133882,0.372523,0.049681,0.047412,0.322843,0.325111,
o  ts_808,0.238681,0.109308,0.358130,0.045888,0.044955,0.312242,0.313175,
o  ts_809,0.281964,0.201449,0.497272,0.055400,0.052936,0.441872,0.444336,
o  ts_810,0.344567,0.112824,0.467097,0.043673,0.043524,0.423424,0.423573,
o  ts_811,0.310648,0.117626,0.439191,0.046970,0.046338,0.392221,0.392853,
o  ts_812,0.341592,0.101051,0.452691,0.045711,0.044632,0.406980,0.408059,
o  ts_813,0.355093,0.076136,0.440346,0.043144,0.042926,0.397203,0.397421,
o  ts_814,0.397741,0.168401,0.578903,0.052703,0.050773,0.526200,0.528130,
o  ts_815,0.175800,0.120077,0.304325,0.041244,0.040844,0.263081,0.263481,
o  ts_816,0.166119,0.148312,0.324246,0.044309,0.043789,0.279937,0.280457,
o  ts_817,0.092800,0.153680,0.257453,0.047732,0.046573,0.209722,0.210880,
o  ts_818,0.162794,0.138088,0.310342,0.043323,0.042889,0.267019,0.267453,
o  ts_819,0.166927,0.111036,0.287336,0.044467,0.043502,0.242869,0.243834,
o  ts_820,0.221543,0.203972,0.438368,0.053026,0.050973,0.385342,0.387395,
o  ts_821,0.166390,0.148026,0.324490,0.044795,0.044255,0.279695,0.280235,
o  ts_822,0.175800,0.120077,0.304325,0.041244,0.040844,0.263081,0.263481,
o  ts_823,0.175800,0.120077,0.304325,0.041244,0.040844,0.263081,0.263481,
o  ts_824,0.158348,0.176426,0.346236,0.048162,0.047153,0.298073,0.299083,
o  ts_825,0.083198,0.181869,0.277546,0.050684,0.049519,0.226862,0.228027,
o  ts_826,0.153292,0.166234,0.330546,0.046662,0.046032,0.283883,0.284513,
o  ts_827,0.157079,0.139101,0.307117,0.047592,0.046542,0.259525,0.260576,
o  ts_828,0.213382,0.232151,0.459888,0.055628,0.053736,0.404260,0.406152,
o  ts_829,0.113912,0.180897,0.307551,0.051841,0.050291,0.255710,0.257261,
o  ts_830,0.041367,0.186830,0.241766,0.053400,0.051929,0.188367,0.189838,
o  ts_831,0.111813,0.171162,0.295092,0.049446,0.048488,0.245646,0.246605,
o  ts_832,0.113907,0.144183,0.269985,0.049671,0.048659,0.220314,0.221326,
o  ts_833,0.169566,0.237126,0.422066,0.057994,0.055870,0.364072,0.366196,
o  ts_834,0.233870,0.148159,0.393489,0.048338,0.047429,0.345151,0.346060,
o  ts_835,0.159073,0.153383,0.325124,0.051679,0.050271,0.273444,0.274853,
o  ts_836,0.229514,0.137785,0.378474,0.047494,0.046693,0.330980,0.331782,
o  ts_837,0.233992,0.110817,0.355836,0.048151,0.047065,0.307685,0.308771,
o  ts_838,0.286732,0.203792,0.505010,0.056577,0.054344,0.448432,0.450666,
o  ts_839,0.156790,0.176257,0.344493,0.047850,0.047174,0.296644,0.297320,
o  ts_840,0.083454,0.181623,0.277684,0.051289,0.049935,0.226395,0.227750,
o  ts_841,0.153341,0.166033,0.330465,0.046866,0.046272,0.283599,0.284193,
o  ts_842,0.157481,0.138978,0.307460,0.047985,0.046844,0.259476,0.260616,
o  ts_843,0.212275,0.231901,0.458672,0.056586,0.054287,0.402085,0.404385,
o  ts_844,0.113391,0.180890,0.306895,0.051152,0.049872,0.255744,0.257023,
o  ts_845,0.041347,0.186509,0.241524,0.054546,0.052372,0.186979,0.189152,
o  ts_846,0.109998,0.170654,0.292917,0.050181,0.048972,0.242736,0.243946,
o  ts_847,0.115376,0.143794,0.271292,0.052575,0.049948,0.218717,0.221344,
o  ts_848,0.169401,0.236542,0.421616,0.059915,0.056944,0.361701,0.364672,
o  ts_849,0.229073,0.147837,0.388412,0.048431,0.047618,0.339981,0.340794,
o  ts_850,0.156069,0.153236,0.321962,0.051847,0.050367,0.270114,0.271595,
o  ts_851,0.226031,0.137596,0.374785,0.047425,0.046730,0.327360,0.328055,
o  ts_852,0.230970,0.110642,0.352655,0.048527,0.047264,0.304129,0.305391,
o  ts_853,0.284503,0.203527,0.502571,0.057080,0.054634,0.445491,0.447937,
o  ts_854,0.084737,0.114777,0.209194,0.044358,0.044077,0.164836,0.165117,
o  ts_855,0.073572,0.142806,0.227610,0.047534,0.047160,0.180076,0.180450,
o  ts_856,0.029494,0.147912,0.189606,0.049780,0.049260,0.139826,0.140346,
o  ts_857,0.208106,0.115147,0.334167,0.047150,0.046700,0.287018,0.287467,
   ********************************************************************************************************************************
