   GoodVibes v3.0.1 2023/07/31 16:47:31
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: --csv --output am1_endo_ts 

   Temperature = 298.15 Kelvin   Pressure = 1 atm
   All energetic values below shown in Hartree unless otherwise specified.
   Using vibrational scale factor 1.0 for AM1/ZDO level of theory

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E,ZPE,H,T.S,T.qh-S,G(T),qh-G(T),
o  ts_endo_1314,-0.019205,0.203480,0.197130,0.051088,0.049647,0.146041,0.147483,
o  ts_endo_1315,-0.019598,0.176705,0.169723,0.051574,0.049867,0.118148,0.119855,
o  ts_endo_1316,0.039945,0.269562,0.325668,0.060502,0.057540,0.265166,0.268128,
o  ts_endo_1317,0.106993,0.152223,0.269829,0.045853,0.045180,0.223976,0.224649,
o  ts_endo_1318,0.097677,0.180600,0.290168,0.048759,0.047828,0.241409,0.242340,
o  ts_endo_1319,0.024217,0.185965,0.223252,0.052255,0.050707,0.170997,0.172545,
o  ts_endo_1320,0.095923,0.169833,0.277576,0.048648,0.047558,0.228928,0.230019,
o  ts_endo_1321,0.095501,0.143256,0.250240,0.048881,0.047569,0.201360,0.202671,
o  ts_endo_1322,0.153630,0.236115,0.404769,0.057785,0.055222,0.346984,0.349547,
o  ts_endo_1323,0.045442,0.143173,0.198707,0.044893,0.044302,0.153813,0.154405,
o  ts_endo_1324,0.036240,0.171564,0.219171,0.047787,0.046948,0.171384,0.172223,
o  ts_endo_1325,-0.037113,0.176907,0.152349,0.051313,0.049845,0.101036,0.102504,
o  ts_endo_1326,0.034262,0.160868,0.206384,0.047552,0.046577,0.158832,0.159807,
o  ts_endo_1327,0.033765,0.134184,0.178920,0.047942,0.046711,0.130977,0.132209,
o  ts_endo_1328,0.092453,0.227039,0.334008,0.056854,0.054376,0.277154,0.279632,
o  ts_endo_1329,0.066156,0.142452,0.218934,0.046246,0.045567,0.172688,0.173367,
o  ts_endo_1330,0.056920,0.170840,0.239363,0.049135,0.048195,0.190227,0.191167,
o  ts_endo_1331,-0.016452,0.176187,0.172524,0.052653,0.051070,0.119872,0.121454,
o  ts_endo_1332,0.054926,0.160147,0.226558,0.048883,0.047820,0.177674,0.178737,
o  ts_endo_1333,0.054547,0.133459,0.199213,0.049286,0.047947,0.149927,0.151266,
o  ts_endo_1334,0.113120,0.226314,0.354192,0.058193,0.055534,0.295999,0.298658,
o  ts_endo_1335,-0.020327,0.145167,0.134593,0.043676,0.043150,0.090918,0.091444,
o  ts_endo_1336,-0.029519,0.173563,0.155069,0.046565,0.045811,0.108504,0.109258,
o  ts_endo_1337,-0.102793,0.178905,0.088327,0.050107,0.048732,0.038220,0.039595,
o  ts_endo_1338,-0.031530,0.162862,0.142248,0.046341,0.045440,0.095907,0.096808,
o  ts_endo_1339,-0.031912,0.136186,0.114899,0.046729,0.045584,0.068170,0.069315,
o  ts_endo_1340,0.026763,0.229054,0.269981,0.055649,0.053303,0.214332,0.216678,
o  ts_endo_1341,0.066918,0.188273,0.265731,0.045288,0.044735,0.220444,0.220996,
o  ts_endo_1342,0.058175,0.216648,0.286659,0.048199,0.047474,0.238460,0.239185,
o  ts_endo_1343,-0.015609,0.221901,0.219360,0.051880,0.050440,0.167480,0.168920,
o  ts_endo_1344,0.056041,0.206171,0.273823,0.047690,0.046854,0.226133,0.226969,
o  ts_endo_1345,0.054159,0.179190,0.244814,0.048446,0.047302,0.196368,0.197513,
o  ts_endo_1346,0.114016,0.272189,0.401172,0.057230,0.054882,0.343942,0.346290,
o  ts_endo_1347,0.016416,0.193546,0.221508,0.048082,0.047087,0.173426,0.174421,
o  ts_endo_1348,0.007640,0.221908,0.242398,0.051011,0.049810,0.191386,0.192588,
o  ts_endo_1349,-0.066143,0.227157,0.175097,0.054698,0.052768,0.120399,0.122329,
o  ts_endo_1350,0.005534,0.211411,0.229585,0.050506,0.049223,0.179079,0.180362,
o  ts_endo_1351,0.003825,0.184435,0.200739,0.051261,0.049623,0.149478,0.151117,
o  ts_endo_1352,0.063347,0.277433,0.356771,0.060066,0.057163,0.296705,0.299608,
o  ts_endo_1353,0.128388,0.160266,0.299131,0.045588,0.045007,0.253543,0.254124,
o  ts_endo_1354,0.119366,0.188612,0.319761,0.048531,0.047736,0.271230,0.272025,
o  ts_endo_1355,0.045641,0.193906,0.252543,0.052146,0.050644,0.200396,0.201898,
o  ts_endo_1356,0.117567,0.177997,0.307207,0.048237,0.047301,0.258971,0.259906,
o  ts_endo_1357,0.116507,0.151221,0.279121,0.048737,0.047515,0.230384,0.231606,
o  ts_endo_1358,0.174949,0.244200,0.434048,0.057517,0.055055,0.376531,0.378993,
o  ts_endo_1359,0.067550,0.151313,0.228807,0.044560,0.044060,0.184247,0.184747,
o  ts_endo_1360,0.058624,0.179659,0.249534,0.047502,0.046798,0.202032,0.202736,
o  ts_endo_1361,-0.015039,0.184924,0.182360,0.051148,0.049726,0.131212,0.132634,
o  ts_endo_1362,0.056662,0.169105,0.236846,0.047121,0.046289,0.189725,0.190557,
o  ts_endo_1363,0.055357,0.142226,0.208455,0.047744,0.046600,0.160712,0.161855,
o  ts_endo_1364,0.114466,0.235203,0.364052,0.056530,0.054148,0.307522,0.309904,
o  ts_endo_1365,0.087049,0.150640,0.247885,0.045893,0.045309,0.201993,0.202576,
o  ts_endo_1366,0.078131,0.178975,0.268615,0.048843,0.048039,0.219772,0.220576,
o  ts_endo_1367,0.004445,0.184243,0.201421,0.052485,0.050946,0.148936,0.150475,
o  ts_endo_1368,0.076136,0.168433,0.255898,0.048435,0.047516,0.207463,0.208382,
o  ts_endo_1369,0.074974,0.141547,0.227653,0.049080,0.047827,0.178573,0.179826,
o  ts_endo_1370,0.133968,0.234516,0.383134,0.057871,0.055312,0.325263,0.327822,
o  ts_endo_1371,0.004080,0.153027,0.166694,0.043364,0.042928,0.123330,0.123765,
o  ts_endo_1372,-0.004887,0.181384,0.187385,0.046300,0.045674,0.141085,0.141711,
o  ts_endo_1373,-0.078454,0.186657,0.120312,0.049954,0.048623,0.070358,0.071689,
o  ts_endo_1374,-0.006832,0.170805,0.174705,0.045965,0.045195,0.128740,0.129510,
o  ts_endo_1375,-0.007997,0.143954,0.146464,0.046544,0.045489,0.099919,0.100975,
o  ts_endo_1376,0.051019,0.236948,0.301976,0.055331,0.053078,0.246645,0.248898,
o  ts_endo_1377,0.014545,0.164220,0.189168,0.045292,0.044599,0.143876,0.144569,
o  ts_endo_1378,0.005654,0.192577,0.209931,0.048248,0.047344,0.161683,0.162587,
o  ts_endo_1379,-0.068645,0.197893,0.142148,0.051819,0.050246,0.090328,0.091901,
o  ts_endo_1380,0.003854,0.181936,0.197359,0.047960,0.046909,0.149398,0.150450,
o  ts_endo_1381,0.001208,0.155176,0.167690,0.048434,0.047134,0.119256,0.120556,
o  ts_endo_1382,0.063220,0.248042,0.326027,0.057063,0.054643,0.268965,0.271384,
o  ts_endo_1383,-0.038132,0.169222,0.142595,0.048363,0.047267,0.094231,0.095328,
o  ts_endo_1384,-0.047216,0.197575,0.163160,0.051327,0.049988,0.111833,0.113173,
o  ts_endo_1385,-0.121476,0.202901,0.095419,0.054854,0.052848,0.040565,0.042571,
o  ts_endo_1386,-0.048767,0.186697,0.150784,0.052068,0.050153,0.098716,0.100631,
o  ts_endo_1388,0.010183,0.253071,0.279107,0.060040,0.057169,0.219067,0.221938,
o  ts_endo_1389,0.083877,0.136275,0.230455,0.045416,0.044782,0.185039,0.185673,
o  ts_endo_1390,0.074727,0.164581,0.250930,0.048459,0.047546,0.202471,0.203383,
o  ts_endo_1391,0.000495,0.169939,0.183231,0.051943,0.050383,0.131288,0.132848,
o  ts_endo_1392,0.072871,0.153789,0.238258,0.048949,0.047541,0.189309,0.190716,
o  ts_endo_1393,0.071502,0.127256,0.209959,0.048571,0.047272,0.161387,0.162687,
o  ts_endo_1394,0.131909,0.220101,0.366661,0.057148,0.054732,0.309513,0.311928,
o  ts_endo_1395,0.021598,0.127217,0.158597,0.044415,0.043858,0.114182,0.114739,
o  ts_endo_1396,0.012523,0.155530,0.179150,0.047440,0.046622,0.131710,0.132528,
o  ts_endo_1397,-0.061677,0.160865,0.111473,0.050967,0.049482,0.060506,0.061991,
o  ts_endo_1398,0.010778,0.144681,0.166583,0.048145,0.046762,0.118439,0.119822,
o  ts_endo_1399,0.008858,0.118156,0.137709,0.047614,0.046384,0.090095,0.091325,
o  ts_endo_1400,0.069876,0.211027,0.295045,0.056171,0.053830,0.238874,0.241216,
o  ts_endo_1401,0.042511,0.126563,0.179108,0.045747,0.045104,0.133361,0.134003,
o  ts_endo_1402,0.033475,0.154861,0.199695,0.048785,0.047868,0.150909,0.151827,
o  ts_endo_1403,-0.040726,0.160192,0.132015,0.052313,0.050710,0.079702,0.081304,
o  ts_endo_1404,0.031683,0.144011,0.187080,0.049517,0.048019,0.137562,0.139061,
o  ts_endo_1405,0.029912,0.117491,0.158360,0.048950,0.047614,0.109410,0.110745,
o  ts_endo_1406,0.090829,0.210349,0.315589,0.057522,0.055016,0.258068,0.260573,
o  ts_endo_1407,-0.051138,0.128870,0.087203,0.043312,0.042823,0.043891,0.044379,
o  ts_endo_1408,-0.060304,0.157199,0.107673,0.046332,0.045586,0.061341,0.062087,
o  ts_endo_1409,-0.134480,0.162543,0.040024,0.049843,0.048456,-0.009820,-0.008432,
o  ts_endo_1410,-0.062076,0.146393,0.095090,0.046876,0.045622,0.048215,0.049468,
o  ts_endo_1412,-0.003044,0.212723,0.223485,0.055029,0.052826,0.168457,0.170659,
o  ts_endo_1416,0.067749,0.195134,0.274364,0.047442,0.046647,0.226923,0.227717,
o  ts_endo_1428,0.133514,0.166562,0.311815,0.049206,0.047810,0.262609,0.264005,
o  ts_endo_1434,0.068252,0.157782,0.237106,0.047338,0.046372,0.189769,0.190734,
o  ts_endo_1440,0.088088,0.157137,0.256551,0.048623,0.047595,0.207928,0.208956,
o  ts_endo_1449,-0.040701,0.147126,0.116678,0.045076,0.044545,0.071602,0.072133,
o  ts_endo_1450,-0.054551,0.175244,0.132545,0.048647,0.047942,0.083898,0.084603,
o  ts_endo_1451,-0.112580,0.181155,0.081233,0.050546,0.049806,0.030687,0.031427,
o  ts_endo_1452,0.012490,0.147252,0.171563,0.049166,0.048238,0.122396,0.123324,
o  ts_endo_1453,-0.051552,0.138190,0.097950,0.048226,0.047413,0.049724,0.050537,
o  ts_endo_1454,-0.030022,0.137442,0.118965,0.049508,0.048562,0.069457,0.070403,
o  ts_endo_1455,-0.117670,0.140151,0.033473,0.047113,0.046404,-0.013640,-0.012931,
o  ts_endo_1456,-0.022249,0.155567,0.143356,0.044790,0.044394,0.098566,0.098962,
o  ts_endo_1457,-0.034030,0.183040,0.160810,0.048701,0.048001,0.112110,0.112809,
o  ts_endo_1458,-0.088166,0.188523,0.113048,0.050723,0.050006,0.062325,0.063042,
o  ts_endo_1459,0.032447,0.155239,0.199385,0.048855,0.048106,0.150530,0.151278,
o  ts_endo_1460,-0.030741,0.146253,0.126708,0.047930,0.047240,0.078778,0.079468,
o  ts_endo_1461,-0.010440,0.145525,0.146545,0.049255,0.048411,0.097290,0.098134,
o  ts_endo_1462,-0.094590,0.147980,0.064226,0.046751,0.046193,0.017475,0.018033,
o  ts_endo_1466,-0.012310,0.131321,0.130498,0.048590,0.047823,0.081908,0.082675,
o  ts_endo_1467,-0.076575,0.122249,0.056666,0.047679,0.046965,0.008987,0.009701,
o  ts_endo_1468,-0.055292,0.121551,0.077514,0.049005,0.048134,0.028509,0.029380,
o  ts_endo_337,0.200607,0.147803,0.356044,0.037669,0.037665,0.318375,0.318379,
o  ts_endo_338,0.186795,0.129126,0.325669,0.043998,0.043715,0.281671,0.281954,
o  ts_endo_339,0.222517,0.127717,0.360554,0.046672,0.046187,0.313882,0.314367,
o  ts_endo_340,0.054387,0.132881,0.196394,0.041953,0.041772,0.154441,0.154622,
o  ts_endo_341,0.187406,0.175935,0.372644,0.041813,0.041532,0.330831,0.331112,
o  ts_endo_342,0.173379,0.157194,0.342028,0.048145,0.047372,0.293883,0.294656,
o  ts_endo_343,0.208999,0.155775,0.376812,0.050836,0.049770,0.325977,0.327042,
o  ts_endo_344,0.041059,0.160976,0.212843,0.046043,0.045484,0.166800,0.167359,
o  ts_endo_345,0.133765,0.181353,0.325450,0.044596,0.044152,0.280853,0.281298,
o  ts_endo_346,0.119830,0.162627,0.294957,0.050917,0.049869,0.244040,0.245088,
o  ts_endo_347,0.155556,0.161198,0.329846,0.053611,0.052229,0.276234,0.277617,
o  ts_endo_348,-0.012652,0.166416,0.165609,0.048816,0.048025,0.116793,0.117584,
o  ts_endo_349,0.246713,0.147828,0.403744,0.041964,0.041798,0.361779,0.361945,
o  ts_endo_350,0.235310,0.129174,0.375825,0.048227,0.047448,0.327598,0.328377,
o  ts_endo_351,0.271108,0.127743,0.410779,0.050905,0.049803,0.359874,0.360975,
o  ts_endo_352,0.102961,0.132917,0.246580,0.046170,0.045644,0.200410,0.200937,
o  ts_endo_353,0.185654,0.138757,0.333105,0.041060,0.040967,0.292045,0.292138,
o  ts_endo_354,0.173178,0.120067,0.304092,0.047376,0.046645,0.256715,0.257447,
o  ts_endo_355,0.208885,0.118636,0.338958,0.050062,0.048995,0.288895,0.289962,
o  ts_endo_356,0.040792,0.123830,0.174823,0.045300,0.044825,0.129523,0.129998,
o  ts_endo_357,0.205929,0.138007,0.352861,0.042430,0.042266,0.310430,0.310595,
o  ts_endo_358,0.193900,0.119289,0.324278,0.048743,0.047832,0.275535,0.276446,
o  ts_endo_359,0.229551,0.117851,0.359088,0.051441,0.050148,0.307647,0.308939,
o  ts_endo_360,0.061594,0.123058,0.195090,0.046655,0.046059,0.148434,0.149031,
o  ts_endo_361,0.120085,0.140788,0.269235,0.039812,0.039774,0.229424,0.229461,
o  ts_endo_362,0.107225,0.122104,0.239833,0.046135,0.045596,0.193699,0.194237,
o  ts_endo_363,0.143024,0.120674,0.274786,0.048813,0.047988,0.225973,0.226799,
o  ts_endo_364,-0.025245,0.125861,0.110481,0.044070,0.043725,0.066411,0.066756,
o  ts_endo_365,0.221342,0.156340,0.385064,0.037492,0.037496,0.347572,0.347568,
o  ts_endo_366,0.208459,0.137584,0.355558,0.043796,0.043525,0.311761,0.312033,
o  ts_endo_367,0.244225,0.136166,0.390494,0.046512,0.046031,0.343982,0.344463,
o  ts_endo_368,0.075455,0.141355,0.225675,0.041640,0.041528,0.184035,0.184146,
o  ts_endo_369,0.210174,0.183960,0.403236,0.041415,0.041274,0.361821,0.361962,
o  ts_endo_370,0.197088,0.165150,0.373507,0.047714,0.047139,0.325793,0.326368,
o  ts_endo_371,0.232746,0.163719,0.408339,0.050462,0.049592,0.357876,0.358747,
o  ts_endo_372,0.064167,0.168937,0.243704,0.045520,0.045195,0.198184,0.198509,
o  ts_endo_373,0.158826,0.189250,0.358206,0.044286,0.043758,0.313920,0.314448,
o  ts_endo_374,0.144710,0.170434,0.327458,0.050532,0.049506,0.276926,0.277952,
o  ts_endo_375,0.180315,0.169003,0.362238,0.053255,0.051912,0.308983,0.310326,
o  ts_endo_376,0.011877,0.174235,0.197751,0.048346,0.047606,0.149405,0.150146,
o  ts_endo_377,0.269872,0.156004,0.434887,0.041658,0.041570,0.393229,0.393317,
o  ts_endo_378,0.259609,0.137275,0.408051,0.047886,0.047237,0.360165,0.360814,
o  ts_endo_379,0.295435,0.135837,0.443046,0.050609,0.049638,0.392437,0.393408,
o  ts_endo_380,0.126604,0.141025,0.278134,0.045731,0.045370,0.232403,0.232764,
o  ts_endo_381,0.209913,0.147024,0.365434,0.040690,0.040662,0.324744,0.324772,
o  ts_endo_382,0.198226,0.128238,0.337139,0.046986,0.046385,0.290153,0.290754,
o  ts_endo_383,0.233944,0.126798,0.372027,0.049724,0.048787,0.322303,0.323241,
o  ts_endo_384,0.065250,0.132018,0.207271,0.044801,0.044499,0.162470,0.162771,
o  ts_endo_385,0.229086,0.146312,0.384151,0.042062,0.041991,0.342090,0.342161,
o  ts_endo_386,0.217934,0.127503,0.356382,0.048362,0.047571,0.308020,0.308811,
o  ts_endo_387,0.253602,0.126051,0.391216,0.051118,0.049943,0.340098,0.341274,
o  ts_endo_388,0.085005,0.131292,0.226560,0.046159,0.045730,0.180402,0.180830,
o  ts_endo_389,0.146326,0.148772,0.303241,0.039456,0.039450,0.263785,0.263791,
o  ts_endo_390,0.134278,0.130005,0.274585,0.045738,0.045309,0.228847,0.229276,
o  ts_endo_391,0.170084,0.128572,0.309558,0.048456,0.047746,0.261102,0.261813,
o  ts_endo_392,0.001255,0.133775,0.144671,0.043583,0.043381,0.101088,0.101290,
o  ts_endo_393,0.167383,0.132485,0.307050,0.037226,0.037224,0.269824,0.269826,
o  ts_endo_394,0.154411,0.113680,0.277415,0.043591,0.043286,0.233824,0.234130,
o  ts_endo_395,0.190486,0.112250,0.312653,0.046318,0.045800,0.266335,0.266853,
o  ts_endo_396,0.020794,0.117490,0.146943,0.041376,0.041249,0.105567,0.105694,
o  ts_endo_397,0.158528,0.159953,0.327418,0.041338,0.041081,0.286081,0.286337,
o  ts_endo_398,0.145190,0.141112,0.297406,0.047650,0.046957,0.249756,0.250449,
o  ts_endo_399,0.181152,0.139673,0.332534,0.050393,0.049412,0.282141,0.283122,
o  ts_endo_400,0.011680,0.144928,0.167036,0.045430,0.044991,0.121606,0.122045,
o  ts_endo_401,0.106167,0.165248,0.281336,0.043705,0.043477,0.237631,0.237859,
o  ts_endo_402,0.092833,0.146374,0.251336,0.050094,0.049292,0.201242,0.202045,
o  ts_endo_403,0.128829,0.144920,0.286492,0.052848,0.051711,0.233644,0.234781,
o  ts_endo_404,-0.040681,0.150209,0.120968,0.047858,0.047352,0.073110,0.073615,
o  ts_endo_405,0.226286,0.132064,0.367154,0.041378,0.041284,0.325775,0.325870,
o  ts_endo_406,0.215762,0.113292,0.340020,0.047645,0.046974,0.292375,0.293046,
o  ts_endo_407,0.251908,0.111845,0.375325,0.050362,0.049380,0.324963,0.325945,
o  ts_endo_408,0.082161,0.117080,0.209534,0.045453,0.045074,0.164081,0.164460,
o  ts_endo_409,0.165056,0.123014,0.296363,0.040408,0.040372,0.255955,0.255991,
o  ts_endo_410,0.153137,0.104198,0.267806,0.046721,0.046107,0.221086,0.221699,
o  ts_endo_411,0.189174,0.102751,0.303003,0.049443,0.048508,0.253561,0.254495,
o  ts_endo_412,0.019592,0.108009,0.137395,0.044521,0.044199,0.092874,0.093195,
o  ts_endo_413,0.185527,0.122340,0.316411,0.041769,0.041692,0.274642,0.274719,
o  ts_endo_414,0.174036,0.103502,0.288276,0.048085,0.047288,0.240191,0.240988,
o  ts_endo_415,0.210036,0.102047,0.323434,0.050816,0.049653,0.272619,0.273781,
o  ts_endo_416,0.040490,0.107319,0.157860,0.045868,0.045423,0.111992,0.112436,
o  ts_endo_417,0.092394,0.124665,0.225046,0.039262,0.039249,0.185784,0.185797,
o  ts_endo_418,0.080390,0.105869,0.196405,0.045561,0.045116,0.150844,0.151289,
o  ts_endo_419,0.116517,0.104424,0.231687,0.048272,0.047557,0.183415,0.184129,
o  ts_endo_420,-0.053159,0.109667,0.065988,0.043389,0.043169,0.022599,0.022820,
o  ts_endo_421,0.233099,0.145135,0.385493,0.037320,0.037318,0.348173,0.348175,
o  ts_endo_422,0.219683,0.126219,0.355370,0.043975,0.043497,0.311396,0.311874,
o  ts_endo_423,0.255786,0.124788,0.390652,0.046845,0.046064,0.343807,0.344588,
o  ts_endo_424,0.085713,0.130059,0.224548,0.041576,0.041422,0.182972,0.183126,
o  ts_endo_425,0.221857,0.172929,0.403724,0.041156,0.041015,0.362568,0.362710,
o  ts_endo_426,0.207809,0.153956,0.372954,0.047814,0.047040,0.325139,0.325913,
o  ts_endo_427,0.243653,0.152485,0.407960,0.050707,0.049574,0.357254,0.358386,
o  ts_endo_428,0.074155,0.157825,0.242455,0.045412,0.045004,0.197044,0.197451,
o  ts_endo_429,0.174184,0.177869,0.362070,0.044229,0.043690,0.317841,0.318380,
o  ts_endo_430,0.161210,0.158982,0.332489,0.051425,0.049747,0.281064,0.282742,
o  ts_endo_431,0.197106,0.157601,0.367578,0.053725,0.051950,0.313853,0.315629,
o  ts_endo_432,0.027054,0.162770,0.201386,0.048531,0.047621,0.152856,0.153766,
o  ts_endo_433,0.285970,0.144847,0.439681,0.041416,0.041326,0.398264,0.398355,
o  ts_endo_434,0.275165,0.126011,0.412238,0.047821,0.047077,0.364417,0.365162,
o  ts_endo_435,0.311328,0.124579,0.447577,0.050562,0.049498,0.397015,0.398080,
o  ts_endo_436,0.141170,0.129796,0.281348,0.045562,0.045168,0.235786,0.236181,
o  ts_endo_437,0.221925,0.135916,0.366170,0.040403,0.040369,0.325767,0.325801,
o  ts_endo_438,0.209647,0.117044,0.337240,0.046892,0.046174,0.290348,0.291066,
o  ts_endo_439,0.245680,0.115609,0.372452,0.049660,0.048606,0.322792,0.323847,
o  ts_endo_440,0.075754,0.120856,0.206467,0.044594,0.044244,0.161873,0.162222,
o  ts_endo_441,0.241213,0.135224,0.385029,0.041788,0.041712,0.343241,0.343317,
o  ts_endo_442,0.229301,0.116320,0.356454,0.048304,0.047403,0.308149,0.309051,
o  ts_endo_443,0.265256,0.114856,0.391573,0.051125,0.049834,0.340448,0.341739,
o  ts_endo_444,0.095459,0.120150,0.225737,0.045972,0.045490,0.179765,0.180247,
o  ts_endo_445,0.162658,0.137484,0.308144,0.039225,0.039215,0.268919,0.268929,
o  ts_endo_446,0.150256,0.118616,0.279071,0.045650,0.045136,0.233420,0.233935,
o  ts_endo_447,0.186404,0.117186,0.314392,0.048388,0.047583,0.266005,0.266810,
o  ts_endo_448,0.016329,0.122421,0.148271,0.043403,0.043179,0.104868,0.105092,
o  ts_endo_452,0.073244,0.158582,0.242024,0.044494,0.043787,0.197530,0.198237,
o  ts_endo_485,0.070763,0.140431,0.219995,0.041177,0.040775,0.178819,0.179221,
o  ts_endo_486,0.059998,0.168783,0.239137,0.044773,0.044204,0.194364,0.194933,
o  ts_endo_487,-0.000097,0.174272,0.185465,0.047114,0.046411,0.138351,0.139054,
o  ts_endo_488,0.127826,0.140397,0.278632,0.045462,0.044749,0.233170,0.233883,
o  ts_endo_489,0.059570,0.131365,0.200823,0.044570,0.043913,0.156253,0.156910,
o  ts_endo_490,0.079403,0.130666,0.220202,0.045940,0.045182,0.174263,0.175020,
o  ts_endo_491,-0.000982,0.133120,0.141760,0.043492,0.042914,0.098268,0.098846,
o  ts_endo_492,0.060447,0.168421,0.239241,0.045310,0.044272,0.193931,0.194969,
o  ts_endo_493,0.050936,0.196842,0.259685,0.049213,0.047676,0.210472,0.212010,
o  ts_endo_494,-0.010110,0.202485,0.205069,0.050378,0.049393,0.154691,0.155676,
o  ts_endo_495,0.118388,0.168476,0.298807,0.049477,0.048074,0.249330,0.250733,
o  ts_endo_496,0.049942,0.159313,0.220743,0.048814,0.047424,0.171929,0.173320,
o  ts_endo_497,0.070022,0.158531,0.240340,0.050576,0.048842,0.189764,0.191498,
o  ts_endo_498,-0.011352,0.161265,0.161010,0.047072,0.046141,0.113939,0.114869,
o  ts_endo_499,-0.014259,0.174014,0.171065,0.047659,0.046567,0.123406,0.124498,
o  ts_endo_500,-0.024313,0.202213,0.190902,0.052007,0.050249,0.138895,0.140654,
o  ts_endo_501,-0.083046,0.207928,0.138696,0.053628,0.052123,0.085067,0.086573,
o  ts_endo_502,0.045095,0.173997,0.232058,0.052062,0.050464,0.179996,0.181595,
o  ts_endo_503,-0.023207,0.164986,0.154205,0.051012,0.049581,0.103193,0.104624,
o  ts_endo_504,-0.002927,0.164270,0.174021,0.052366,0.050771,0.121655,0.123251,
o  ts_endo_505,-0.084023,0.166698,0.094869,0.050210,0.048743,0.044659,0.046126,
o  ts_endo_506,0.060755,0.157760,0.228736,0.044609,0.043789,0.184126,0.184946,
o  ts_endo_507,0.050620,0.186582,0.248657,0.047189,0.046356,0.201468,0.202301,
o  ts_endo_508,-0.010343,0.192130,0.194136,0.049553,0.048521,0.144582,0.145614,
o  ts_endo_509,0.116387,0.158127,0.286059,0.047932,0.047016,0.238127,0.239042,
o  ts_endo_510,0.048200,0.149134,0.208317,0.046954,0.046090,0.161362,0.162227,
o  ts_endo_511,0.068497,0.148387,0.228155,0.048441,0.047429,0.179714,0.180726,
o  ts_endo_512,-0.013376,0.151132,0.148342,0.045630,0.044819,0.102712,0.103523,
o  ts_endo_513,0.056576,0.131283,0.197629,0.044389,0.043588,0.153240,0.154042,
o  ts_endo_514,0.045767,0.159460,0.216594,0.048309,0.046940,0.168285,0.169654,
o  ts_endo_515,-0.013836,0.164963,0.163525,0.050755,0.049393,0.112770,0.114133,
o  ts_endo_516,0.118005,0.131277,0.260667,0.048806,0.047377,0.211861,0.213290,
o  ts_endo_517,0.046963,0.122293,0.180141,0.047781,0.046610,0.132360,0.133531,
o  ts_endo_518,0.066949,0.121577,0.199663,0.049133,0.047768,0.150530,0.151895,
o  ts_endo_519,-0.013023,0.124051,0.121646,0.046790,0.045709,0.074856,0.075937,
o  ts_endo_520,0.115580,0.224203,0.352990,0.053079,0.051067,0.299912,0.301923,
o  ts_endo_521,0.106395,0.252442,0.373703,0.056748,0.054497,0.316955,0.319206,
o  ts_endo_523,0.174285,0.224338,0.413429,0.057067,0.054665,0.356362,0.358764,
o  ts_endo_524,0.105634,0.215256,0.335190,0.056181,0.053830,0.279009,0.281360,
o  ts_endo_525,0.125240,0.214556,0.354342,0.057444,0.054886,0.296899,0.299457,
o  ts_endo_526,0.045719,0.217036,0.276778,0.055199,0.052996,0.221579,0.223782,
o  ts_endo_527,0.071991,0.140348,0.221135,0.041250,0.040832,0.179885,0.180303,
o  ts_endo_528,0.061091,0.168510,0.240030,0.045165,0.044482,0.194866,0.195548,
o  ts_endo_529,0.003530,0.173991,0.188858,0.047501,0.046647,0.141357,0.142210,
o  ts_endo_530,0.127207,0.140160,0.277790,0.045624,0.044878,0.232166,0.232912,
o  ts_endo_531,0.060151,0.131139,0.201167,0.044632,0.043960,0.156535,0.157206,
o  ts_endo_532,0.079617,0.130455,0.220188,0.045992,0.045227,0.174195,0.174961,
o  ts_endo_533,-0.000084,0.132930,0.142441,0.043511,0.042912,0.098931,0.099530,
o  ts_endo_534,0.062769,0.168762,0.241603,0.044163,0.043584,0.197440,0.198019,
o  ts_endo_535,0.051873,0.196922,0.260506,0.048069,0.047203,0.212436,0.213302,
o  ts_endo_536,-0.005620,0.202392,0.209398,0.050424,0.049344,0.158973,0.160054,
o  ts_endo_537,0.117614,0.168544,0.297866,0.048557,0.047576,0.249309,0.250290,
o  ts_endo_538,0.050649,0.159537,0.221342,0.047525,0.046648,0.173816,0.174694,
o  ts_endo_539,0.070080,0.158851,0.240328,0.048878,0.047887,0.191450,0.192441,
o  ts_endo_540,-0.009555,0.161327,0.162649,0.046421,0.045635,0.116228,0.117013,
o  ts_endo_541,-0.009817,0.174098,0.175530,0.047761,0.046499,0.127768,0.129030,
o  ts_endo_542,-0.020728,0.202254,0.194417,0.051690,0.050104,0.142728,0.144313,
o  ts_endo_543,-0.078495,0.207734,0.143038,0.054008,0.052232,0.089030,0.090805,
o  ts_endo_544,0.045210,0.173916,0.231999,0.052112,0.050438,0.179888,0.181561,
o  ts_endo_545,-0.021658,0.164894,0.155565,0.051129,0.049535,0.104436,0.106030,
