   GoodVibes v3.0.1 2023/07/27 15:12:34
   REF: Luchini, G.; Alegre-Requena J. V.; Guan, Y.; Funes-Ardoiz, I.; Paton, R. S. (2019).
        GoodVibes: GoodVibes 3.0.1 http://doi.org/10.5281/zenodo.595246
   Requested: --csv --output dft_non_ts 

   Temperature = 298.15 Kelvin   Pressure = 1 atm
   All energetic values below shown in Hartree unless otherwise specified.

o  Found vibrational scaling factor of 0.975 for wB97XD/def2TZVP level of theory
   REF: I. M. Alecu, J. Zheng, Y. Zhao, and D. G. Truhlar, J. Chem. Theory Comput. 6, 2872-2887 (2010).

   Entropic quasi-harmonic treatment: frequency cut-off value of 100.0 wavenumbers will be applied.
   QS = Grimme: Using a mixture of RRHO and Free-rotor vibrational entropies.
   REF: Grimme, S. Chem. Eur. J. 2012, 18, 9955-9964


   Structure,E,ZPE,H,T.S,T.qh-S,G(T),qh-G(T),
o  ts_1566,-2880.926278,0.087584,-2880.830650,0.040256,0.040237,-2880.870907,-2880.870887,
o  ts_1567,-406.569937,0.089559,-406.472898,0.037727,0.037728,-406.510625,-406.510625,
o  ts_1568,-346.637304,0.125514,-346.503465,0.039654,0.039596,-346.543119,-346.543062,
o  ts_1569,-385.961803,0.152685,-385.799264,0.042795,0.042719,-385.842059,-385.841983,
o  ts_1570,-461.175626,0.157393,-461.007217,0.046161,0.045528,-461.053378,-461.052745,
o  ts_1571,-438.877140,0.124136,-438.742956,0.043840,0.043660,-438.786797,-438.786617,
o  ts_1572,-806.247031,0.116161,-806.121420,0.042751,0.042620,-806.164170,-806.164039,
o  ts_1573,-2920.250275,0.115659,-2920.124965,0.043946,0.043774,-2920.168911,-2920.168739,
o  ts_1574,-445.893550,0.117586,-445.766828,0.041675,0.041556,-445.808503,-445.808384,
o  ts_1575,-421.840990,0.130120,-421.701447,0.042599,0.042275,-421.744046,-421.743722,
o  ts_1576,-461.165082,0.157110,-460.996847,0.046288,0.045835,-461.043134,-461.042681,
o  ts_1577,-536.376132,0.162154,-536.201965,0.048532,0.047923,-536.250497,-536.249888,
o  ts_1578,-514.076744,0.128592,-513.936849,0.047359,0.046645,-513.984208,-513.983493,
o  ts_1579,-881.447643,0.120651,-881.316327,0.046091,0.045502,-881.362418,-881.361828,
o  ts_1580,-2995.450974,0.120041,-2995.320017,0.047408,0.046706,-2995.367425,-2995.366723,
o  ts_1581,-521.094500,0.122177,-520.962069,0.044709,0.044242,-521.006777,-521.006311,
o  ts_1582,-362.675880,0.114838,-362.552845,0.039186,0.039146,-362.592031,-362.591991,
o  ts_1583,-402.000811,0.141888,-401.849118,0.042570,0.042498,-401.891688,-401.891617,
o  ts_1584,-477.216764,0.146779,-477.059244,0.044779,0.044663,-477.104023,-477.103907,
o  ts_1585,-454.918399,0.113221,-454.795178,0.043696,0.043411,-454.838875,-454.838590,
o  ts_1586,-822.287499,0.105412,-822.172743,0.042297,0.042203,-822.215041,-822.214947,
